date,venue,race_no,video_full_url,video_passthrough_url,video_aerial_url
2022-11-02,跑馬地,1,,,
2022-11-02,跑馬地,2,,,
2022-11-02,跑馬地,3,,,
2022-11-02,跑馬地,4,,,
2022-11-02,跑馬地,5,,,
2022-11-02,跑馬地,6,,,
2022-11-02,跑馬地,7,,,
2022-11-02,跑馬地,8,,,
