date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,1,6,鑽飾翱翔 (G201),周俊樂,姚本輝,128,1169,10,-,1 1 1,1:09.66,8
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,2,8,育成精彩 (E359),潘明輝,沈集成,126,1174,8,頸位,4 3 2,1:09.73,7.7
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,3,5,倍增勝數 (E320),希威森,大衛希斯,131,1163,11,3/4,9 6 3,1:09.78,9.7
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,4,3,仍然贏 (C388),蔡明紹,蘇偉賢,132,1122,1,3-1/4,5 5 4,1:10.19,6.6
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,5,1,駿爵士 (C406),陳嘉熙,方嘉柏,130,1215,2,3-3/4,7 7 5,1:10.24,7.1
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,6,7,好友精神 (G048),巴度,葉楚航,129,1191,5,5-1/2,11 9 6,1:10.54,35
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,7,4,友盈友福 (D343),賀銘年,鄭俊偉,131,1136,3,7,6 8 7,1:10.76,4.2
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,8,2,瀟灑一生 (G243),馬雅,高伯新,133,1177,7,7-1/2,10 12 8,1:10.84,48
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,9,12,勁得裕 (D488),梁家俊,徐雨石,120,1043,4,8-1/4,3 4 9,1:10.97,30
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,10,10,荃程路通 (E403),黎海榮,文家良,134,1050,6,8-1/2,8 10 10,1:11.01,20
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,11,9,親愛的 (E404),潘頓,黎昭昇,125,1152,12,10-1/2,2 2 11,1:11.32,6.2
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,12,11,無名駒 (G038),巫顯東,何良,118,1001,9,11-3/4,12 11 12,1:11.54,29
2022-10-26,沙田,1,121,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.03) (45.42) (1:09.66),23.03 22.39 24.24,WX,,勇猛精靈 (G064),霍宏聲,告東尼,120,---,---,---,---,---,---
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,1,11,慶萬家 (G029),楊明綸,何良,126,1075,10,-,3 6 5 2 1,1:49.23,31
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,2,9,滿貫摯友 (E394),蔡明紹,韋達,129,1104,12,1-1/4,1 1 1 1 2,1:49.43,15
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,3,2,跑得寶寶 (E179),潘頓,容天鵬,135,1458,11,1-3/4,13 13 14 14 3,1:49.50,2.8
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,4,7,賞心星 (C251),賀銘年,方嘉柏,132,1192,2,3-1/2,6 4 6 7 4,1:49.79,10
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,5,14,彪形遨漢 (E037),潘明輝,蘇偉賢,118,1205,9,4,7 8 8 8 5,1:49.87,12
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,6,10,帥男 (D459),嘉里,鄭俊偉,126,1178,13,5,2 3 2 3 6,1:50.04,20
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,7,12,富存鉅星 (E248),黃皓楠,丁冠豪,120,1119,7,6,12 10 13 12 7,1:50.17,62
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,8,4,冠軍名駒 (D155),巴度,葉楚航,134,1154,5,6-3/4,4 2 3 4 8,1:50.33,11
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,9,13,緣份 (C535),周俊樂,鄭俊偉,120,1068,3,8-3/4,5 5 4 5 9,1:50.64,8.6
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,10,5,行樂之光 (D331),梁家俊,蘇偉賢,133,1134,14,12-1/2,14 14 9 6 10,1:51.22,26
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,11,8,怡昌勇駒 (E501),鍾易禮,苗禮德,122,1128,1,14-3/4,9 7 10 10 11,1:51.60,6.6
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,12,6,睡眠攻略 (C493),霍宏聲,高伯新,132,1162,6,16-1/4,8 12 11 11 12,1:51.83,28
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,13,1,金津一號 (D306),馬雅,葉楚航,135,1052,8,18-1/2,10 11 12 13 13,1:52.19,25
2022-10-26,沙田,2,122,海壩讓賽,第五班,1800,40-0,好地,全天候跑道,810000,(13.78) (36.45) (1:00.23) (1:24.65) (1:49.23),13.78 22.67 23.78 24.42 24.58,14,3,盈嘉輝 (C080),希威森,徐雨石,134,1080,4,19-1/2,11 9 7 9 14,1:52.34,15
2022-10-26,沙田,3,123,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.23) (45.59) (1:09.04),23.23 22.36 23.45,1,3,天足貓 (G166),黃皓楠,伍鵬志,129,1033,12,-,1 1 1,1:09.04,16
2022-10-26,沙田,3,123,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.23) (45.59) (1:09.04),23.23 22.36 23.45,2,7,澳華威威 (E144),嘉里,賀賢,129,993,2,1-1/2,11 8 2,1:09.29,13
2022-10-26,沙田,3,123,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.23) (45.59) (1:09.04),23.23 22.36 23.45,3,9,玉樹臨風 (G044),波健士,方嘉柏,126,1138,10,2,3 3 3,1:09.35,7.9
2022-10-26,沙田,3,123,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.23) (45.59) (1:09.04),23.23 22.36 23.45,4,12,精算赤焰 (E258),巴度,蔡約翰,120,1139,3,2-1/4,9 7 4,1:09.40,7.4
2022-10-26,沙田,3,123,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.23) (45.59) (1:09.04),23.23 22.36 23.45,5,2,亞洲力量 (E400),潘頓,黎昭昇,132,1099,5,3-1/4,6 6 5,1:09.57,7.4
2022-10-26,沙田,3,123,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.23) (45.59) (1:09.04),23.23 22.36 23.45,6,4,精算其然 (E307),何澤堯,呂健威,132,1012,6,4-3/4,4 5 6,1:09.79,8.9
2022-10-26,沙田,3,123,眾安讓賽,第五班,1200,40-0,好地,全天候跑道,810000,(23.23) (45.59) (1:09.04),23.23 22.36 23.45,7,1,金牌實力 (E328),鍾易禮,苗禮德,125,1148,1,8,5 4 7,1:10.30,5.3
