date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2022-01-01,沙田,1,298,紫杉讓賽,第五班,1800,40-0,好地,"草地 - ""B+2"" 賽道",780000,(13.95) (36.07) (1:00.04) (1:24.76) (1:49.16),13.95 22.12 23.97 24.72 24.40,1,10,劍聶風 (A201),巫顯東,鄭俊偉,127,1080,14,-,6 3 2 2 1,1:49.16,38
2022-01-01,沙田,1,298,紫杉讓賽,第五班,1800,40-0,好地,"草地 - ""B+2"" 賽道",780000,(13.95) (36.07) (1:00.04) (1:24.76) (1:49.16),13.95 22.12 23.97 24.72 24.40,2,2,會展達人 (C505),薛恩,葉楚航,133,1264,13,頸位,3 1 1 1 2,1:49.24,11
2022-01-01,沙田,1,298,紫杉讓賽,第五班,1800,40-0,好地,"草地 - ""B+2"" 賽道",780000,(13.95) (36.07) (1:00.04) (1:24.76) (1:49.16),13.95 22.12 23.97 24.72 24.40,3,9,幸運飛彈 (C501),霍宏聲,賀賢,129,1129,5,1-3/4,11 11 11 9 3,1:49.45,22
2022-01-01,沙田,1,298,紫杉讓賽,第五班,1800,40-0,好地,"草地 - ""B+2"" 賽道",780000,(13.95) (36.07) (1:00.04) (1:24.76) (1:49.16),13.95 22.12 23.97 24.72 24.40,4,5,賞心星 (C251),田泰安,方嘉柏,132,1250,8,2-1/2,14 14 13 14 4,1:49.56,10
2022-01-01,沙田,1,298,紫杉讓賽,第五班,1800,40-0,好地,"草地 - ""B+2"" 賽道",780000,(13.95) (36.07) (1:00.04) (1:24.76) (1:49.16),13.95 22.12 23.97 24.72 24.40,5,1,美活人生 (D398),梁家俊,沈集成,133,1111,4,2-3/4,8 9 9 10 5,1:49.60,6.5
2022-01-01,沙田,1,298,紫杉讓賽,第五班,1800,40-0,好地,"草地 - ""B+2"" 賽道",780000,(13.95) (36.07) (1:00.04) (1:24.76) (1:49.16),13.95 22.12 23.97 24.72 24.40,6,14,榮華煌昌 (D252),黃俊,丁冠豪,108,1109,1,3,7 7 7 6 6,1:49.64,37
2022-01-01,沙田,1,298,紫杉讓賽,第五班,1800,40-0,好地,"草地 - ""B+2"" 賽道",780000,(13.95) (36.07) (1:00.04) (1:24.76) (1:49.16),13.95 22.12 23.97 24.72 24.40,7,12,金剛福星 (D017),波健士,蔡約翰,119,1033,7,3-1/2,13 13 12 11 7,1:49.74,16
2022-01-01,沙田,1,298,紫杉讓賽,第五班,1800,40-0,好地,"草地 - ""B+2"" 賽道",780000,(13.95) (36.07) (1:00.04) (1:24.76) (1:49.16),13.95 22.12 23.97 24.72 24.40,8,6,川河進駒 (E215),馬雅,蘇保羅,131,1036,10,4-3/4,9 8 5 5 8,1:49.92,44
2022-01-01,沙田,1,298,紫杉讓賽,第五班,1800,40-0,好地,"草地 - ""B+2"" 賽道",780000,(13.95) (36.07) (1:00.04) (1:24.76) (1:49.16),13.95 22.12 23.97 24.72 24.40,9,11,白鷺盛世 (D163),周俊樂,苗禮德,116,1069,11,5-1/2,1 2 3 4 9,1:50.05,8
2022-01-01,沙田,1,298,紫杉讓賽,第五班,1800,40-0,好地,"草地 - ""B+2"" 賽道",780000,(13.95) (36.07) (1:00.04) (1:24.76) (1:49.16),13.95 22.12 23.97 24.72 24.40,10,4,無限驚喜 (B477),楊明綸,容天鵬,132,1190,2,6-1/4,2 4 4 3 10,1:50.15,4.2
