date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2022-01-19,跑馬地,1,1,4,度身訂做 (C522),1:49.48,2-1/4,5,13.97,3-1/2,7,22.97,3-3/4,6,24.26,3,8,24.54,SH,1,23.74,,,
2022-01-19,跑馬地,1,2,7,幸運飛彈 (C501),1:49.49,4,9,14.25,5,8,22.93,5-1/2,9,24.30,3-1/4,9,24.30,SH,2,23.71,,,
2022-01-19,跑馬地,1,3,10,波哥哥 (E239),1:49.60,2-1/4,6,13.97,3-1/2,6,22.97,4,7,24.30,3-1/2,10,24.58,3/4,3,23.78,,,
2022-01-19,跑馬地,1,4,3,旺旺寶駒 (C418),1:49.64,1/2,2,13.69,3/4,2,22.81,3/4,2,24.22,1/2,1,24.54,1,4,24.38,,,
2022-01-19,跑馬地,1,5,9,生生福運 (D274),1:49.73,5,10,14.41,6-3/4,10,23.05,6-1/2,10,24.18,1-3/4,5,23.90,1-1/2,5,24.19,,,
2022-01-19,跑馬地,1,6,11,金剛福星 (D017),1:49.76,4,8,14.25,5-1/4,9,22.97,5-1/2,8,24.26,4-1/4,12,24.46,1-3/4,6,23.82,,,
2022-01-19,跑馬地,1,7,2,馬主星輝 (B427),1:50.35,7-1/4,12,14.77,8,11,22.89,7-1/4,11,24.10,4,11,24.14,5-1/2,7,24.45,,,
2022-01-19,跑馬地,1,8,5,老表醒 (D249),1:50.46,6-1/2,11,14.65,9,12,23.17,7-3/4,12,24.02,2-3/4,7,23.86,6,8,24.76,,,
2022-01-19,跑馬地,1,9,6,勁叻仔 (D513),1:50.59,1-3/4,4,13.89,1-1/2,3,22.73,1-3/4,3,24.26,1/2,3,24.46,7,9,25.25,,,
2022-01-19,跑馬地,1,10,1,醉醒神 (B436),1:51.15,2-1/2,7,14.01,1-3/4,4,22.65,2-1/2,4,24.34,1-1/2,4,24.50,10-1/2,10,25.65,,,
2022-01-19,跑馬地,1,11,8,成功星駒 (D065),1:51.61,1-1/4,3,13.81,2-1/4,5,22.93,3,5,24.34,2-1/4,6,24.54,13-1/4,11,25.99,,,
2022-01-19,跑馬地,1,12,12,正義駒 (D146),1:52.69,1/2,1,13.61,3/4,1,22.77,3/4,1,24.22,1/2,2,24.74,20,12,27.35,,,
2022-01-19,跑馬地,2,1,10,爆谷 (D307),1:41.57,3-3/4,6,29.87,3,5,25.05,3,5,24.52,N,1,22.13,,,,,,
2022-01-19,跑馬地,2,2,11,鵲橋飛渡 (A247),1:41.64,1-1/4,1,29.27,3/4,1,25.17,1,1,24.52,N,2,22.68,,,,,,
2022-01-19,跑馬地,2,3,5,噴火龍 (B463),1:41.96,1-1/4,3,29.47,2-1/4,4,25.33,2-1/4,4,24.52,2-1/2,3,22.64,,,,,,
2022-01-19,跑馬地,2,4,1,紫菜福星 (C440),1:41.98,3-3/4,7,29.87,4-1/2,7,25.29,4,7,24.44,2-1/2,4,22.38,,,,,,
2022-01-19,跑馬地,2,5,2,包裝風雲 (E381),1:41.99,5,8,30.07,5,8,25.17,4-1/4,8,24.40,2-1/2,5,22.35,,,,,,
2022-01-19,跑馬地,2,6,8,龍戰士 (C153),1:42.20,5,9,30.07,5-3/4,9,25.29,5-1/2,9,24.48,4,6,22.36,,,,,,
2022-01-19,跑馬地,2,7,7,勁力威龍 (C437),1:42.26,2-1/2,5,29.67,3/4,2,24.89,1,2,24.56,4-1/4,7,23.14,,,,,,
2022-01-19,跑馬地,2,8,3,青工精神 (E231),1:42.47,1-1/4,2,29.47,1-1/2,3,25.21,1-3/4,3,24.56,5-3/4,8,23.23,,,,,,
2022-01-19,跑馬地,2,9,6,佳運來 (T380),1:42.75,6,10,30.23,7-3/4,10,25.45,7-1/2,10,24.48,7-1/2,9,22.59,,,,,,
2022-01-19,跑馬地,2,10,4,安寶 (E407),1:42.85,2-1/2,4,29.67,3-1/2,6,25.33,3-3/4,6,24.56,8,10,23.29,,,,,,
