date,venue,race_no,pool,combination,dividend_hkd
2022-07-06,跑馬地,1,獨贏,1,37.50
2022-07-06,跑馬地,1,位置,1,17.00
2022-07-06,跑馬地,1,連贏,"1,10",192.00
2022-07-06,跑馬地,1,位置Q,"1,10",64.00
2022-07-06,跑馬地,1,3揀1（組合獨贏）,A1,24.00
2022-07-06,跑馬地,1,二重彩,"1,10",303.00
2022-07-06,跑馬地,1,三重彩,"1,10,5",984.00
2022-07-06,跑馬地,1,單T,"1,5,10",227.00
2022-07-06,跑馬地,1,四連環,"1,5,10,11",382.00
2022-07-06,跑馬地,1,四重彩,"1,10,5,11","6,948.00"
2022-07-06,跑馬地,2,獨贏,7,36.00
2022-07-06,跑馬地,2,位置,7,15.50
2022-07-06,跑馬地,2,連贏,"6,7",64.00
2022-07-06,跑馬地,2,位置Q,"6,7",28.00
2022-07-06,跑馬地,2,3揀1（組合獨贏）,A1,19.00
2022-07-06,跑馬地,2,二重彩,"7,6",113.00
2022-07-06,跑馬地,2,三重彩,"7,6,8","1,482.00"
2022-07-06,跑馬地,2,單T,"6,7,8",326.00
2022-07-06,跑馬地,2,四連環,"2,6,7,8",581.00
2022-07-06,跑馬地,2,四重彩,"7,6,8,2","9,340.00"
2022-07-06,跑馬地,2,第一口孖寶,1/7,140.50
2022-07-06,跑馬地,3,獨贏,1,48.50
2022-07-06,跑馬地,3,位置,1,20.00
2022-07-06,跑馬地,3,連贏,"1,7",280.00
2022-07-06,跑馬地,3,位置Q,"1,7",116.00
2022-07-06,跑馬地,3,3揀1（組合獨贏）,A1,未能勝出
2022-07-06,跑馬地,3,二重彩,"1,7",514.00
2022-07-06,跑馬地,3,三重彩,"1,7,6","2,183.00"
2022-07-06,跑馬地,3,單T,"1,6,7",363.00
2022-07-06,跑馬地,3,四連環,"1,6,7,11","3,705.00"
2022-07-06,跑馬地,3,四重彩,"1,7,6,11","50,924.00"
2022-07-06,跑馬地,3,第二口孖寶,7/1,156.00
2022-07-06,跑馬地,4,獨贏,9,120.50
2022-07-06,跑馬地,4,位置,9,28.00
2022-07-06,跑馬地,4,連贏,"2,9",200.50
2022-07-06,跑馬地,4,位置Q,"2,9",70.00
2022-07-06,跑馬地,4,3揀1（組合獨贏）,A1,未能勝出
2022-07-06,跑馬地,4,二重彩,"9,2",485.00
2022-07-06,跑馬地,4,三重彩,"9,2,4","1,350.00"
2022-07-06,跑馬地,4,單T,"2,4,9",136.00
2022-07-06,跑馬地,4,四連環,"2,4,6,9",292.00
2022-07-06,跑馬地,4,四重彩,"9,2,4,6","9,734.00"
2022-07-06,跑馬地,4,第三口孖寶,1/9,660.00
2022-07-06,跑馬地,5,獨贏,6,52.50
2022-07-06,跑馬地,5,位置,6,19.50
2022-07-06,跑馬地,5,連贏,"3,6",149.00
2022-07-06,跑馬地,5,位置Q,"3,6",47.50
2022-07-06,跑馬地,5,3揀1（組合獨贏）,A1,27.50
2022-07-06,跑馬地,5,二重彩,"6,3",275.00
2022-07-06,跑馬地,5,三重彩,"6,3,4","6,655.00"
2022-07-06,跑馬地,5,單T,"3,4,6","1,267.00"
2022-07-06,跑馬地,5,四連環,"3,4,6,10","2,065.00"
2022-07-06,跑馬地,5,四重彩,"6,3,4,10","41,691.00"
2022-07-06,跑馬地,5,第四口孖寶,9/6,691.00
2022-07-06,跑馬地,5,第一口孖T,"2,4,9/3,4,6","10,020.00"
2022-07-06,跑馬地,6,獨贏,7,46.50
2022-07-06,跑馬地,6,位置,7,18.50
2022-07-06,跑馬地,6,連贏,"6,7",994.50
2022-07-06,跑馬地,6,位置Q,"6,7",266.50
2022-07-06,跑馬地,6,3揀1（組合獨贏）,A1,未能勝出
2022-07-06,跑馬地,6,二重彩,"7,6","1,154.00"
2022-07-06,跑馬地,6,三重彩,"7,6,10","8,206.00"
2022-07-06,跑馬地,6,單T,"6,7,10","1,984.00"
2022-07-06,跑馬地,6,四連環,"6,7,8,10",951.00
2022-07-06,跑馬地,6,四重彩,"7,6,10,8","26,753.00"
2022-07-06,跑馬地,6,第五口孖寶,6/7,267.00
2022-07-06,跑馬地,7,獨贏,4,30.50
2022-07-06,跑馬地,7,位置,4,14.50
2022-07-06,跑馬地,7,連贏,"4,9",692.00
2022-07-06,跑馬地,7,位置Q,"4,9",206.00
2022-07-06,跑馬地,7,3揀1（組合獨贏）,A1,16.00
