date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2022-05-07,沙田,1,1,2,連連有盈 (G065),1:09.40,1/2,1,23.56,N,1,22.17,1/2,1,23.67,,,,,,,,,
2022-05-07,沙田,1,2,6,八卦 (C102),1:09.49,1-1/2,3,23.80,1-1/2,3,22.17,1/2,2,23.52,,,,,,,,,
2022-05-07,沙田,1,3,3,紅運泰斗 (E309),1:09.57,5-3/4,8,24.48,6-1/4,7,22.25,1,3,22.84,,,,,,,,,
2022-05-07,沙田,1,4,8,風流人物 (D498),1:09.70,4-1/2,7,24.28,5,6,22.25,2,4,23.17,,,,,,,,,
2022-05-07,沙田,1,5,5,發財秘笈 (G303),1:09.89,3,5,24.04,4-1/2,5,22.41,3,5,23.44,,,,,,,,,
2022-05-07,沙田,1,6,4,祥華孝寬 (G308),1:10.00,1/2,2,23.64,N,2,22.13,3-3/4,6,24.23,,,,,,,,,
2022-05-07,沙田,1,7,1,五門齊 (E423),1:11.61,2-1/4,4,23.92,2-1/4,4,22.17,13-3/4,7,25.52,,,,,,,,,
2022-05-07,沙田,1,8,7,超奇才 (E465),1:24.12,4,6,24.20,6-3/4,8,22.61,92,8,37.31,,,,,,,,,
2022-05-07,沙田,2,1,1,新威煌 (E095),1:35.28,3-3/4,6,24.54,4,6,23.07,2-3/4,6,23.77,1/2,1,23.90,,,,,,
2022-05-07,沙田,2,2,10,日日靚 (D070),1:35.39,5-1/2,8,24.82,5-3/4,8,23.07,3-1/2,8,23.61,1/2,2,23.89,,,,,,
2022-05-07,沙田,2,3,13,華麗傳承 (D080),1:35.77,8-3/4,11,25.34,8-1/4,11,22.95,4-1/4,9,23.33,3,3,24.15,,,,,,
2022-05-07,沙田,2,4,7,一舖成名 (B162),1:35.80,6-1/4,9,24.94,6-1/4,9,23.03,4-3/4,11,23.73,3-1/4,4,24.10,,,,,,
2022-05-07,沙田,2,5,11,生生勝勝 (C110),1:35.82,11,13,25.70,9-1/4,13,22.75,6,13,23.45,3-1/4,5,23.92,,,,,,
2022-05-07,沙田,2,6,9,開心大師 (B222),1:35.85,6-1/4,10,24.94,7,10,23.15,4-1/2,10,23.57,3-1/2,6,24.19,,,,,,
2022-05-07,沙田,2,7,3,劍聶風 (A201),1:35.86,1-3/4,3,24.22,N,2,22.79,SH,2,23.93,3-1/2,7,24.92,,,,,,
2022-05-07,沙田,2,8,2,縱橫十六 (E244),1:35.87,10-1/4,12,25.58,8-3/4,12,22.79,5,12,23.37,3-3/4,8,24.13,,,,,,
2022-05-07,沙田,2,9,12,華美福星 (E086),1:36.13,1-3/4,4,24.22,1-1/4,3,22.95,1-1/4,3,23.97,5-1/4,9,24.99,,,,,,
2022-05-07,沙田,2,10,8,慶萬家 (G029),1:36.30,12-1/2,14,25.94,10-1/2,14,22.71,6-3/4,14,23.37,6-1/4,10,24.28,,,,,,
2022-05-07,沙田,2,11,14,怡威 (C496),1:36.94,3/4,1,23.94,N,1,23.03,SH,1,23.97,10-1/4,11,26.00,,,,,,
2022-05-07,沙田,2,12,4,無限驚喜 (B477),1:37.94,2-1/4,5,24.30,2-1/2,5,23.07,2,4,23.89,16-1/2,12,26.68,,,,,,
2022-05-07,沙田,2,13,6,明月千山 (C403),1:38.11,3/4,2,24.06,1-1/2,4,23.15,2-3/4,5,24.17,17-1/2,13,26.73,,,,,,
2022-05-07,沙田,2,14,5,天地同心 (B030),1:38.74,4-1/4,7,24.62,4-1/2,7,23.07,3-1/2,7,23.81,21-1/2,14,27.24,,,,,,
2022-05-07,沙田,3,1,6,寶成智勝 (D228),1:21.56,N,2,13.43,N,2,21.88,N,2,23.02,SH,1,23.23,,,,,,
2022-05-07,沙田,3,2,4,中華盛景 (E379),1:21.58,3,7,13.87,3-1/4,6,21.92,3-1/4,7,23.02,SH,2,22.77,,,,,,
2022-05-07,沙田,3,3,8,知道再勝 (E178),1:21.74,2-1/4,6,13.75,3-1/4,7,22.04,4-1/4,8,23.18,1,3,22.77,,,,,,
2022-05-07,沙田,3,4,5,包裝太保 (E142),1:21.88,3-3/4,8,13.99,3-1/2,8,21.84,3-1/4,6,22.98,2,4,23.07,,,,,,
2022-05-07,沙田,3,5,2,銀馳 (E131),1:22.10,1/2,3,13.47,1-3/4,5,22.08,1,3,22.90,3-1/2,5,23.65,,,,,,
2022-05-07,沙田,3,6,1,加州得迅 (D276),1:22.21,N,1,13.39,N,1,21.88,N,1,23.02,4,6,23.92,,,,,,
2022-05-07,沙田,3,7,7,手到回來 (C001),1:22.29,1-1/4,4,13.59,1-1/2,3,21.92,2-3/4,4,23.22,4-1/2,7,23.56,,,,,,
