date,venue,race_no,pool,combination,dividend_hkd
2022-05-11,跑馬地,1,獨贏,10,79.50
2022-05-11,跑馬地,1,位置,10,21.00
2022-05-11,跑馬地,1,連贏,"8,10",179.50
2022-05-11,跑馬地,1,位置Q,"8,10",64.50
2022-05-11,跑馬地,1,3揀1（組合獨贏）,A1,未能勝出
2022-05-11,跑馬地,1,二重彩,"10,8",491.00
2022-05-11,跑馬地,1,三重彩,"10,8,2","2,186.00"
2022-05-11,跑馬地,1,單T,"2,8,10",323.00
2022-05-11,跑馬地,1,四連環,"2,3,8,10","1,143.00"
2022-05-11,跑馬地,1,四重彩,"10,8,2,3","25,724.00"
2022-05-11,跑馬地,2,獨贏,2,76.00
2022-05-11,跑馬地,2,位置,2,21.50
2022-05-11,跑馬地,2,連贏,"2,8",226.00
2022-05-11,跑馬地,2,位置Q,"2,8",58.50
2022-05-11,跑馬地,2,3揀1（組合獨贏）,A1,未能勝出
2022-05-11,跑馬地,2,二重彩,"2,8",391.00
2022-05-11,跑馬地,2,三重彩,"2,8,3","1,061.00"
2022-05-11,跑馬地,2,單T,"2,3,8",98.00
2022-05-11,跑馬地,2,四連環,"2,3,7,8",140.00
2022-05-11,跑馬地,2,四重彩,"2,8,3,7","5,452.00"
2022-05-11,跑馬地,2,第一口孖寶,10/2,500.50
2022-05-11,跑馬地,3,獨贏,4,38.00
2022-05-11,跑馬地,3,位置,4,15.00
2022-05-11,跑馬地,3,連贏,"4,11",65.50
2022-05-11,跑馬地,3,位置Q,"4,11",29.50
2022-05-11,跑馬地,3,3揀1（組合獨贏）,A1,18.00
2022-05-11,跑馬地,3,二重彩,"4,11",164.00
2022-05-11,跑馬地,3,三重彩,"4,11,7","2,413.00"
2022-05-11,跑馬地,3,單T,"4,7,11",659.00
2022-05-11,跑馬地,3,四連環,"4,7,8,11","1,230.00"
2022-05-11,跑馬地,3,四重彩,"4,11,7,8","19,181.00"
2022-05-11,跑馬地,3,第二口孖寶,2/4,347.50
2022-05-11,跑馬地,4,獨贏,12,92.50
2022-05-11,跑馬地,4,位置,12,25.50
2022-05-11,跑馬地,4,連贏,"9,12",199.50
2022-05-11,跑馬地,4,位置Q,"9,12",68.00
2022-05-11,跑馬地,4,3揀1（組合獨贏）,A1,未能勝出
2022-05-11,跑馬地,4,二重彩,"12,9",407.00
2022-05-11,跑馬地,4,三重彩,"12,9,1","6,486.00"
2022-05-11,跑馬地,4,單T,"1,9,12","1,280.00"
2022-05-11,跑馬地,4,四連環,"1,6,9,12","5,544.00"
2022-05-11,跑馬地,4,四重彩,"12,9,1,6","98,016.00"
2022-05-11,跑馬地,4,第三口孖寶,4/12,638.00
2022-05-11,跑馬地,5,獨贏,10,22.50
2022-05-11,跑馬地,5,位置,10,11.00
2022-05-11,跑馬地,5,連贏,"10,12",86.00
2022-05-11,跑馬地,5,位置Q,"10,12",37.00
2022-05-11,跑馬地,5,3揀1（組合獨贏）,A1,17.50
2022-05-11,跑馬地,5,二重彩,"10,12",144.00
2022-05-11,跑馬地,5,三重彩,"10,12,5","4,098.00"
2022-05-11,跑馬地,5,單T,"5,10,12","1,384.00"
2022-05-11,跑馬地,5,四連環,"5,9,10,12","1,426.00"
2022-05-11,跑馬地,5,四重彩,"10,12,5,9","22,045.00"
2022-05-11,跑馬地,5,第四口孖寶,12/10,335.50
2022-05-11,跑馬地,5,第一口孖T,"1,9,12/5,10,12","289,242.00"
2022-05-11,跑馬地,6,獨贏,10,177.50
2022-05-11,跑馬地,6,位置,10,45.00
2022-05-11,跑馬地,6,連贏,"10,12","2,079.50"
2022-05-11,跑馬地,6,位置Q,"10,12",452.00
2022-05-11,跑馬地,6,3揀1（組合獨贏）,A1,未能勝出
2022-05-11,跑馬地,6,二重彩,"10,12","4,309.00"
2022-05-11,跑馬地,6,三重彩,"10,12,6","28,080.00"
2022-05-11,跑馬地,6,單T,"6,10,12","4,263.00"
2022-05-11,跑馬地,6,四連環,"3,6,10,12","18,125.00"
2022-05-11,跑馬地,6,四重彩,"10,12,6,3","468,816.00"
2022-05-11,跑馬地,6,第五口孖寶,10/10,505.50
2022-05-11,跑馬地,7,獨贏,2,199.00
2022-05-11,跑馬地,7,位置,2,53.00
2022-05-11,跑馬地,7,連贏,"2,7","1,002.00"
2022-05-11,跑馬地,7,位置Q,"2,7",263.00
2022-05-11,跑馬地,7,3揀1（組合獨贏）,A1,未能勝出
2022-05-11,跑馬地,7,二重彩,"2,7","1,918.00"
2022-05-11,跑馬地,7,三重彩,"2,7,6","7,496.00"
2022-05-11,跑馬地,7,單T,"2,6,7",835.00
2022-05-11,跑馬地,7,四連環,"2,6,7,11","4,717.00"
2022-05-11,跑馬地,7,四重彩,"2,7,6,11","145,758.00"
2022-05-11,跑馬地,7,第六口孖寶,10/2,"2,494.50"
2022-05-11,跑馬地,7,第二口孖T,"6,10,12/2,6,7","523,478.00"
2022-05-11,跑馬地,7,三T(安慰獎),"5,10,12/任何組合/任何組合",195.00
2022-05-11,跑馬地,8,獨贏,4,53.50
2022-05-11,跑馬地,8,位置,4,18.00
2022-05-11,跑馬地,8,連贏,"1,4",317.50
2022-05-11,跑馬地,8,位置Q,"1,4",108.50
2022-05-11,跑馬地,8,3揀1（組合獨贏）,A1,53.50
2022-05-11,跑馬地,8,二重彩,"4,1",541.00
2022-05-11,跑馬地,8,三重彩,"4,1,11","3,708.00"
2022-05-11,跑馬地,8,單T,"1,4,11",659.00
2022-05-11,跑馬地,8,四連環,"1,4,10,11",534.00
2022-05-11,跑馬地,8,四重彩,"4,1,11,10","10,448.00"
2022-05-11,跑馬地,8,第七口孖寶,"2/4,8","1,207.00"
2022-05-11,跑馬地,9,獨贏,1,80.00
2022-05-11,跑馬地,9,位置,1,20.00
2022-05-11,跑馬地,9,連贏,"1,12",495.00
2022-05-11,跑馬地,9,位置Q,"1,12",112.00
2022-05-11,跑馬地,9,3揀1（組合獨贏）,A1,未能勝出
2022-05-11,跑馬地,9,二重彩,"1,12","1,079.00"
2022-05-11,跑馬地,9,三重彩,"1,12,2","2,518.00"
2022-05-11,跑馬地,9,單T,"1,2,12",175.00
2022-05-11,跑馬地,9,四連環,"1,2,4,12",253.00
2022-05-11,跑馬地,9,四重彩,"1,12,2,4","11,056.00"
2022-05-11,跑馬地,9,第八口孖寶,"4,8/1",467.50
2022-05-11,跑馬地,9,三寶,"2/4,8/1","6,285.00"
2022-05-11,跑馬地,9,第三口孖T,"1,11>4,8/1,2,12","26,196.00"
2022-05-11,跑馬地,9,六環彩,"9,12/10,12/10,12/2,7/1,4,8/1,12","160,831.00"
2022-05-11,跑馬地,9,騎師王 1,2 [莫雷拉],詳情
