date,venue,race_no,pool,combination,dividend_hkd
2022-02-03,沙田,1,獨贏,3,58.50
2022-02-03,沙田,1,位置,3,19.50
2022-02-03,沙田,1,連贏,"3,12",586.00
2022-02-03,沙田,1,位置Q,"3,12",165.50
2022-02-03,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2022-02-03,沙田,1,二重彩,"3,12",994.00
2022-02-03,沙田,1,三重彩,"3,12,4","14,942.00"
2022-02-03,沙田,1,單T,"3,4,12","3,689.00"
2022-02-03,沙田,1,四連環,"3,4,10,12","12,041.00"
2022-02-03,沙田,1,四重彩,"3,12,4,10","229,644.00"
2022-02-03,沙田,2,獨贏,13,130.50
2022-02-03,沙田,2,位置,13,32.00
2022-02-03,沙田,2,連贏,"12,13",628.00
2022-02-03,沙田,2,位置Q,"12,13",196.00
2022-02-03,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2022-02-03,沙田,2,二重彩,"13,12","1,547.00"
2022-02-03,沙田,2,三重彩,"13,12,1","6,607.00"
2022-02-03,沙田,2,單T,"1,12,13",666.00
2022-02-03,沙田,2,四連環,"1,7,12,13","7,625.00"
2022-02-03,沙田,2,四重彩,"13,12,1,7","215,544.00"
2022-02-03,沙田,2,第一口孖寶,3/13,"1,648.50"
2022-02-03,沙田,3,獨贏,1,38.00
2022-02-03,沙田,3,位置,1,14.00
2022-02-03,沙田,3,連贏,"1,4",163.00
2022-02-03,沙田,3,位置Q,"1,4",51.00
2022-02-03,沙田,3,3揀1（組合獨贏）,A1,15.50
2022-02-03,沙田,3,二重彩,"1,4",302.00
2022-02-03,沙田,3,三重彩,"1,4,11",649.00
2022-02-03,沙田,3,單T,"1,4,11",131.00
2022-02-03,沙田,3,四連環,"1,4,6,11",157.00
2022-02-03,沙田,3,四重彩,"1,4,11,6","3,328.00"
2022-02-03,沙田,3,第二口孖寶,13/1,791.50
2022-02-03,沙田,4,獨贏,9,73.00
2022-02-03,沙田,4,位置,9,18.50
2022-02-03,沙田,4,連贏,"4,9",110.00
2022-02-03,沙田,4,位置Q,"4,9",41.00
2022-02-03,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2022-02-03,沙田,4,二重彩,"9,4",231.00
2022-02-03,沙田,4,三重彩,"9,4,2",810.00
2022-02-03,沙田,4,單T,"2,4,9",91.00
2022-02-03,沙田,4,四連環,"2,4,7,9",222.00
2022-02-03,沙田,4,四重彩,"9,4,2,7","6,013.00"
2022-02-03,沙田,4,第三口孖寶,1/9,270.00
2022-02-03,沙田,5,獨贏,5,62.50
2022-02-03,沙田,5,位置,5,21.50
2022-02-03,沙田,5,連贏,"5,9",99.50
2022-02-03,沙田,5,位置Q,"5,9",41.50
2022-02-03,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2022-02-03,沙田,5,二重彩,"5,9",249.00
2022-02-03,沙田,5,三重彩,"5,9,4",907.00
2022-02-03,沙田,5,單T,"4,5,9",137.00
2022-02-03,沙田,5,四連環,"2,4,5,9","1,090.00"
2022-02-03,沙田,5,四重彩,"5,9,4,2","17,211.00"
2022-02-03,沙田,5,第四口孖寶,9/5,342.50
2022-02-03,沙田,5,第一口孖T,"2,4,9/4,5,9","1,768.00"
2022-02-03,沙田,6,獨贏,12,26.50
2022-02-03,沙田,6,位置,12,14.50
2022-02-03,沙田,6,連贏,"8,12",77.00
2022-02-03,沙田,6,位置Q,"8,12",33.00
2022-02-03,沙田,6,3揀1（組合獨贏）,A1,19.00
2022-02-03,沙田,6,二重彩,"12,8",144.00
2022-02-03,沙田,6,三重彩,"12,8,4",718.00
2022-02-03,沙田,6,單T,"4,8,12",220.00
2022-02-03,沙田,6,四連環,"4,8,11,12",964.00
2022-02-03,沙田,6,四重彩,"12,8,4,11","11,638.00"
2022-02-03,沙田,6,第五口孖寶,"5/10,12",304.50
2022-02-03,沙田,7,獨贏,1,66.50
2022-02-03,沙田,7,位置,1,20.50
2022-02-03,沙田,7,連贏,"1,3",113.50
2022-02-03,沙田,7,位置Q,"1,3",46.00
2022-02-03,沙田,7,3揀1（組合獨贏）,A1,未能勝出
2022-02-03,沙田,7,二重彩,"1,3",237.00
2022-02-03,沙田,7,三重彩,"1,3,13","4,425.00"
2022-02-03,沙田,7,單T,"1,3,13",849.00
2022-02-03,沙田,7,四連環,"1,3,4,13","2,815.00"
2022-02-03,沙田,7,四重彩,"1,3,13,4","51,959.00"
