date,venue,race_no,pool,combination,dividend_hkd
2022-04-03,沙田,1,獨贏,2,29.50
2022-04-03,沙田,1,位置,2,13.00
2022-04-03,沙田,1,連贏,"2,6",74.50
2022-04-03,沙田,1,位置Q,"2,6",32.50
2022-04-03,沙田,1,3揀1（組合獨贏）,A1,17.00
2022-04-03,沙田,1,二重彩,"2,6",141.00
2022-04-03,沙田,1,三重彩,"2,6,8",643.00
2022-04-03,沙田,1,單T,"2,6,8",193.00
2022-04-03,沙田,1,四連環,"2,6,8,10",164.00
2022-04-03,沙田,1,四重彩,"2,6,8,10","1,838.00"
2022-04-03,沙田,2,獨贏,4,85.00
2022-04-03,沙田,2,位置,4,26.50
2022-04-03,沙田,2,連贏,"4,14",564.50
2022-04-03,沙田,2,位置Q,"4,14",187.00
2022-04-03,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2022-04-03,沙田,2,二重彩,"4,14","1,287.00"
2022-04-03,沙田,2,三重彩,"4,14,12","82,653.00"
2022-04-03,沙田,2,單T,"4,12,14","16,719.00"
2022-04-03,沙田,2,四連環,"4,8,12,14","43,048.00"
2022-04-03,沙田,2,四重彩,"4,14,12,8","979,982.00"
2022-04-03,沙田,2,第一口孖寶,2/4,256.50
2022-04-03,沙田,3,獨贏,3,30.50
2022-04-03,沙田,3,位置,3,13.00
2022-04-03,沙田,3,連贏,"1,3",73.50
2022-04-03,沙田,3,位置Q,"1,3",28.00
2022-04-03,沙田,3,3揀1（組合獨贏）,A1,18.00
2022-04-03,沙田,3,二重彩,"3,1",113.00
2022-04-03,沙田,3,三重彩,"3,1,8","1,242.00"
2022-04-03,沙田,3,單T,"1,3,8",332.00
2022-04-03,沙田,3,四連環,"1,3,8,9",765.00
2022-04-03,沙田,3,四重彩,"3,1,8,9","8,178.00"
2022-04-03,沙田,3,第二口孖寶,4/3,293.50
2022-04-03,沙田,4,獨贏,9,75.00
2022-04-03,沙田,4,位置,9,20.00
2022-04-03,沙田,4,連贏,"7,9",277.50
