date,venue,race_no,pool,combination,dividend_hkd
2022-12-28,跑馬地,1,獨贏,1,119.00
2022-12-28,跑馬地,1,位置,1,35.50
2022-12-28,跑馬地,1,連贏,"1,11","3,739.50"
2022-12-28,跑馬地,1,位置Q,"1,11",852.50
2022-12-28,跑馬地,1,3揀1（組合獨贏）,A1,未能勝出
2022-12-28,跑馬地,1,二重彩,"1,11","5,581.00"
2022-12-28,跑馬地,1,三重彩,"1,11,8","74,395.00"
2022-12-28,跑馬地,1,單T,"1,8,11","21,661.00"
2022-12-28,跑馬地,1,四連環,"1,8,10,11","29,397.00"
2022-12-28,跑馬地,1,四重彩,"1,11,8,10","1,137,214.00"
2022-12-28,跑馬地,2,獨贏,7,131.00
2022-12-28,跑馬地,2,位置,7,29.00
2022-12-28,跑馬地,2,連贏,"1,7",527.50
2022-12-28,跑馬地,2,位置Q,"1,7",149.00
2022-12-28,跑馬地,2,3揀1（組合獨贏）,A1,未能勝出
2022-12-28,跑馬地,2,二重彩,"7,1","1,121.00"
2022-12-28,跑馬地,2,三重彩,"7,1,4","8,530.00"
2022-12-28,跑馬地,2,單T,"1,4,7",964.00
2022-12-28,跑馬地,2,四連環,"1,3,4,7",574.00
2022-12-28,跑馬地,2,四重彩,"7,1,4,3","20,797.00"
2022-12-28,跑馬地,2,第一口孖寶,1/7,"1,126.50"
2022-12-28,跑馬地,3,獨贏,7,43.50
2022-12-28,跑馬地,3,位置,7,16.00
2022-12-28,跑馬地,3,連贏,"7,8",130.00
2022-12-28,跑馬地,3,位置Q,"7,8",49.50
2022-12-28,跑馬地,3,3揀1（組合獨贏）,A1,未能勝出
2022-12-28,跑馬地,3,二重彩,"7,8",343.00
2022-12-28,跑馬地,3,三重彩,"7,8,9","2,001.00"
2022-12-28,跑馬地,3,單T,"7,8,9",312.00
2022-12-28,跑馬地,3,四連環,"7,8,9,10",432.00
2022-12-28,跑馬地,3,四重彩,"7,8,9,10","9,329.00"
2022-12-28,跑馬地,3,第二口孖寶,7/7,818.00
2022-12-28,跑馬地,4,獨贏,1,28.50
2022-12-28,跑馬地,4,位置,1,12.50
2022-12-28,跑馬地,4,連贏,"1,9",38.50
2022-12-28,跑馬地,4,位置Q,"1,9",19.00
2022-12-28,跑馬地,4,3揀1（組合獨贏）,A1,13.50
2022-12-28,跑馬地,4,二重彩,"1,9",105.00
2022-12-28,跑馬地,4,三重彩,"1,9,2",335.00
2022-12-28,跑馬地,4,單T,"1,2,9",65.00
2022-12-28,跑馬地,4,四連環,"1,2,9,11",479.00
2022-12-28,跑馬地,4,四重彩,"1,9,2,11","5,554.00"
2022-12-28,跑馬地,4,第三口孖寶,7/1,187.00
2022-12-28,跑馬地,5,獨贏,10,53.00
2022-12-28,跑馬地,5,位置,10,17.00
2022-12-28,跑馬地,5,連贏,"3,10",67.50
2022-12-28,跑馬地,5,位置Q,"3,10",29.50
2022-12-28,跑馬地,5,3揀1（組合獨贏）,A1,15.50
2022-12-28,跑馬地,5,二重彩,"10,3",182.00
2022-12-28,跑馬地,5,三重彩,"10,3,9",867.00
2022-12-28,跑馬地,5,單T,"3,9,10",137.00
2022-12-28,跑馬地,5,四連環,"3,5,9,10",78.00
2022-12-28,跑馬地,5,四重彩,"10,3,9,5","2,511.00"
2022-12-28,跑馬地,5,第四口孖寶,1/10,123.00
2022-12-28,跑馬地,5,第一口孖T,"1,2,9/9>3,8,10","1,109.00"
2022-12-28,跑馬地,6,獨贏,5,219.00
2022-12-28,跑馬地,6,位置,5,69.00
2022-12-28,跑馬地,6,連贏,"2,5","1,082.50"
2022-12-28,跑馬地,6,位置Q,"2,5",280.50
2022-12-28,跑馬地,6,3揀1（組合獨贏）,A1,未能勝出
2022-12-28,跑馬地,6,二重彩,"5,2","1,820.00"
2022-12-28,跑馬地,6,三重彩,"5,2,3","8,851.00"
2022-12-28,跑馬地,6,單T,"2,3,5","1,585.00"
2022-12-28,跑馬地,6,四連環,"2,3,5,12",914.00
2022-12-28,跑馬地,6,四重彩,"5,2,3,12","31,170.00"
2022-12-28,跑馬地,6,第五口孖寶,10/5,716.00
2022-12-28,跑馬地,7,獨贏,3,13.50
2022-12-28,跑馬地,7,位置,3,10.10
2022-12-28,跑馬地,7,連贏,"2,3",54.50
2022-12-28,跑馬地,7,位置Q,"2,3",24.50
2022-12-28,跑馬地,7,3揀1（組合獨贏）,A1,12.00
2022-12-28,跑馬地,7,二重彩,"3,2",66.00
2022-12-28,跑馬地,7,三重彩,"3,2,11",889.00
2022-12-28,跑馬地,7,單T,"2,3,11",198.00
2022-12-28,跑馬地,7,四連環,"2,3,9,11",497.00
2022-12-28,跑馬地,7,四重彩,"3,2,11,9","4,750.00"
2022-12-28,跑馬地,7,第六口孖寶,5/3,435.50
2022-12-28,跑馬地,7,第二口孖T,"2,3,5/2,3,11","38,414.00"
2022-12-28,跑馬地,7,三T,"9>3,8,10/2,3,5/2,3,11","623,786.00"
2022-12-28,跑馬地,7,三T(安慰獎),"9>3,8,10/2,3,5/任何組合","2,415.00"
2022-12-28,跑馬地,8,獨贏,11,92.00
2022-12-28,跑馬地,8,位置,11,34.50
2022-12-28,跑馬地,8,連贏,"3,11",167.50
2022-12-28,跑馬地,8,位置Q,"3,11",67.50
2022-12-28,跑馬地,8,3揀1（組合獨贏）,A1,未能勝出
2022-12-28,跑馬地,8,二重彩,"11,3",504.00
2022-12-28,跑馬地,8,三重彩,"11,3,8","7,513.00"
2022-12-28,跑馬地,8,單T,"3,8,11","1,674.00"
2022-12-28,跑馬地,8,四連環,"3,4,8,11","2,423.00"
2022-12-28,跑馬地,8,四重彩,"11,3,8,4","54,864.00"
2022-12-28,跑馬地,8,第七口孖寶,3/11,113.00
2022-12-28,跑馬地,9,獨贏,11,178.50
2022-12-28,跑馬地,9,位置,11,40.00
2022-12-28,跑馬地,9,連贏,"4,11",821.50
2022-12-28,跑馬地,9,位置Q,"4,11",292.50
2022-12-28,跑馬地,9,3揀1（組合獨贏）,A1,未能勝出
2022-12-28,跑馬地,9,二重彩,"11,4","1,545.00"
2022-12-28,跑馬地,9,三重彩,"11,4,12","12,405.00"
2022-12-28,跑馬地,9,單T,"4,11,12","1,374.00"
2022-12-28,跑馬地,9,四連環,"2,4,11,12","1,026.00"
2022-12-28,跑馬地,9,四重彩,"11,4,12,2","38,435.00"
2022-12-28,跑馬地,9,第八口孖寶,11/11,"2,230.00"
2022-12-28,跑馬地,9,三寶,3/11/11,"4,853.00"
2022-12-28,跑馬地,9,第三口孖T,"3,8,11/4,11,12","452,077.00"
2022-12-28,跑馬地,9,六環彩,"1,9/3,8,10/2,5/2,3/3,11/4,11","6,429.00"
2022-12-28,跑馬地,9,騎師王 1,5 [田泰安],詳情
2022-12-28,跑馬地,9,練馬師王 1,5 [伍鵬志],詳情
