date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2022-05-22,沙田,1,682,巴基之星平磅賽,,,,好地,"草地 - ""A"" 賽道",850000,(24.50) (48.16) (1:10.62),24.50 23.66 22.46,1,1,電路九號 (G140),蔡明紹,告東尼,133,1114,1,-,4 5 1,1:10.62,1.2
2022-05-22,沙田,1,682,巴基之星平磅賽,,,,好地,"草地 - ""A"" 賽道",850000,(24.50) (48.16) (1:10.62),24.50 23.66 22.46,2,4,歡喜福星 (G354),薛恩,方嘉柏,126,933,5,頸位,1 1 2,1:10.69,17
2022-05-22,沙田,1,682,巴基之星平磅賽,,,,好地,"草地 - ""A"" 賽道",850000,(24.50) (48.16) (1:10.62),24.50 23.66 22.46,3,7,競駿無敵 (G066),莫雷拉,苗禮德,126,1169,6,3,6 3 3,1:11.12,5.2
2022-05-22,沙田,1,682,巴基之星平磅賽,,,,好地,"草地 - ""A"" 賽道",850000,(24.50) (48.16) (1:10.62),24.50 23.66 22.46,4,5,如珠如寶 (G297),霍宏聲,方嘉柏,126,1129,2,3-1/2,2 2 4,1:11.19,15
2022-05-22,沙田,1,682,巴基之星平磅賽,,,,好地,"草地 - ""A"" 賽道",850000,(24.50) (48.16) (1:10.62),24.50 23.66 22.46,5,6,着着領先 (G304),馬雅,葉楚航,126,1107,3,3-3/4,3 4 5,1:11.23,25
2022-05-22,沙田,1,682,巴基之星平磅賽,,,,好地,"草地 - ""A"" 賽道",850000,(24.50) (48.16) (1:10.62),24.50 23.66 22.46,6,2,躡景追飛 (E478),巴度,沈集成,126,1027,4,5-3/4,5 6 6,1:11.53,35
2022-05-22,沙田,1,682,巴基之星平磅賽,,,,好地,"草地 - ""A"" 賽道",850000,(24.50) (48.16) (1:10.62),24.50 23.66 22.46,WV,3,喜悅一生 (G072),巫顯東,鄭俊偉,124,---,---,---,---,---,---
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,1,6,魅力寶駒 (G213),莫雷拉,蔡約翰,125,1134,10,-,3 3 1,1:09.71,5.7
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,2,1,勝利才子 (E091),潘頓,賀賢,133,1253,3,3/4,4 4 2,1:09.84,2.4
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,3,12,寶麗生輝 (E323),嘉里,大衛希斯,120,1036,12,3/4,2 2 3,1:09.85,41
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,4,11,飛躍凱旋 (G250),希威森,韋達,122,1190,2,1,7 7 4,1:09.89,6.4
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,5,5,能文能武 (G269),薛恩,呂健威,125,1179,8,3-3/4,8 8 5,1:10.30,15
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,6,2,多多配合 (G211),周俊樂,容天鵬,129,1219,5,4-1/2,9 9 6,1:10.44,43
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,7,3,二話不說 (C134),梁家俊,葉楚航,131,1131,7,5-1/2,5 5 7,1:10.57,11
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,8,9,為您鍾情 (G318),田泰安,羅富全,125,1142,14,6,11 10 8,1:10.68,66
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,9,10,健康心靈 (G249),班德禮,沈集成,123,1076,9,7-1/2,13 12 9,1:10.90,95
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,10,8,旺鋪永勝 (G155),潘明輝,告東尼,123,1245,11,9-1/2,12 13 10,1:11.24,14
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,11,7,好友寶 (G186),霍宏聲,徐雨石,125,1224,1,12-1/2,1 1 11,1:11.71,7.8
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,12,4,友瑩日 (G089),何澤堯,蘇保羅,125,1180,4,13-1/2,6 6 12,1:11.89,59
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,13,13,銀亮威龍 (E283),黃俊,鄭俊偉,113,1047,13,15,10 11 13,1:12.10,34
2022-05-22,沙田,2,683,有性格讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1040000,(23.70) (46.54) (1:09.71),23.70 22.84 23.17,WV-A,14,寶貝兒 (B365),巴度,蘇偉賢,117,---,---,---,---,---,---
2022-05-22,沙田,3,684,計得精彩讓賽,第四班,1000,60-40,好地,"草地 - ""A"" 賽道",1040000,(13.14) (33.83) (57.17),13.14 20.69 23.34,1,12,輗多福 (E105),巫顯東,徐雨石,121,1220,14,-,1 1 1,0:57.17,9.6
2022-05-22,沙田,3,684,計得精彩讓賽,第四班,1000,60-40,好地,"草地 - ""A"" 賽道",1040000,(13.14) (33.83) (57.17),13.14 20.69 23.34,2,9,日新月著 (G109),霍宏聲,賀賢,127,1070,8,1-1/2,8 8 2,0:57.43,101
2022-05-22,沙田,3,684,計得精彩讓賽,第四班,1000,60-40,好地,"草地 - ""A"" 賽道",1040000,(13.14) (33.83) (57.17),13.14 20.69 23.34,3,3,威妙星 (D356),潘明輝,容天鵬,128,1190,3,2-1/2,2 3 3,0:57.57,24
2022-05-22,沙田,3,684,計得精彩讓賽,第四班,1000,60-40,好地,"草地 - ""A"" 賽道",1040000,(13.14) (33.83) (57.17),13.14 20.69 23.34,4,14,影疾 (C466),梁家俊,葉楚航,119,1113,12,2-3/4,10 13 4,0:57.60,9.6
2022-05-22,沙田,3,684,計得精彩讓賽,第四班,1000,60-40,好地,"草地 - ""A"" 賽道",1040000,(13.14) (33.83) (57.17),13.14 20.69 23.34,5,11,銀進 (G266),薛恩,方嘉柏,126,1063,10,4,12 14 5,0:57.80,12
