date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2023-09-17,沙田,1,1,4,自強不息 (H337),潘頓,B1/TT,出閘迅速，居第二位，落後一個半馬位。直路彎前居相同位置。跑過三百米處後取得領先。末段保持甚佳走勢，勝出賽事。
2023-09-17,沙田,1,2,5,歐洲傳奇 (H153),希威森,TT,出閘迅速，居第三位，落後兩個半馬位。直路彎位置相若。直路上挑戰領放馬，但一直落後。
2023-09-17,沙田,1,3,1,火鑽 (G022),黃智弘,--,起步後不久失蹄，落後領放馬三個馬位，走內疊。直路彎走內疊節省腳程。直路上保持穩勢。
2023-09-17,沙田,1,4,6,名門望族 (E460),班德禮,SR/XB/TT,留居包尾位置，落後約六個馬位。入直路時仍居包尾位置。以穩勢衝刺。
2023-09-17,沙田,1,5,3,縱橫萬里 (H264),周俊樂,P/TT,出閘僅屬一般，受催策上前領放，領先一個半馬位。直路彎前走勢良佳。直路初受對手挑戰。趨近二百五十米處時未能再增速及被超越，其後轉弱。
2023-09-17,沙田,1,6,2,加州一寶 (E431),蔡明紹,TT,與對手同步出閘，居後列，落後約四個馬位，走第二疊。直路彎前居相同位置。直路初未能再增速。最後二百米轉弱。
2023-09-17,沙田,2,1,5,得意佳作 (G125),布文,PC-,緊隨領先馬匹，走第二疊。入直路時走勢良佳。跑過三百米處時奮力衝刺。直路中段取得領先。保持佳勢，從容勝出。
2023-09-17,沙田,2,2,8,美滿星雲 (G279),蔡明紹,B-/CP2/TT,留居中間位置，走第二疊。跑過四百米處時以穩勢追前，但一直落後頭馬。
2023-09-17,沙田,2,3,2,威進駒 (A326),希威森,--,自外檔出閘後墮居接近包尾位置。入直路時走外疊。最後四百米以佳勢衝刺，跑獲季軍，但未能追上頭馬。
2023-09-17,沙田,2,4,12,東風壹號 (G042),霍宏聲,V-/B2,上前，瞬即切入內欄，其後居領先馬匹之後。二百米處前受困而未能望空。末段保持走勢，但未能威脅三甲馬匹。（騎師被查詢有關他於直路初的騎法。）
2023-09-17,沙田,2,5,7,滿載歸來 (H083),梁家俊,B/TT,自外檔出閘後在馬群之後切入，留居後列，落後領放馬六個馬位。最後四百米略為追前，未能威脅領先馬匹。
2023-09-17,沙田,2,6,4,家樂飛駒 (D267),艾道拿,B,墮居後列。直路上在催策下斜閃。接近一百五十米處時勒避，失去爭勝機會。（小組提醒騎師須全力催策坐騎至終點。）
2023-09-17,沙田,2,7,14,多利多 (E438),艾兆禮,SR/V/TT,自大外檔出閘後展步上前，追迫領放馬，走外疊。直路初力拼以保持爭逐機會。跑過二百米處時衝刺力不及對手。
2023-09-17,沙田,2,8,3,浦東精神 (H313),嘉里,B-/TT1,居中間位置，走內欄。三百米處至二百米處之間受困，但末段走勢僅屬一般。
2023-09-17,沙田,2,9,6,創奇蹟 (G083),巴度,B,出閘緩慢，其後展步上前，居領先馬匹外側，在沒有遮擋下走外疊。直路初爭奪領先，但一百五十米處無以為繼。
2023-09-17,沙田,2,10,9,鷹勇猴王 (G415),董明朗,SR/TT,出閘笨拙，居中間位置，走第三疊。跑過三百五十米處時未能跟上，瞬即再無爭勝機會。
2023-09-17,沙田,2,11,10,神舟十二 (G164),楊明綸,B,墮居後列。四百米處落後五個馬位。入直路時未能加速。
2023-09-17,沙田,2,12,13,瀟灑一生 (G243),巫顯東,B/XB,受催策上前，自一千米處起領放。直路初受到挑戰。力拼至二百米處，其後轉弱。
2023-09-17,沙田,2,13,1,珍珠哥 (H030),賀銘年,B,出閘緩慢，其後恢復走勢，居中間之後位置。直路彎移出外疊。入直路時瞬即轉弱。（騎師表示，坐騎全程走勢欠順，表現令人失望。）
2023-09-17,沙田,3,1,1,精靈勇士 (D172),黃智弘,B/TT,在催策下取得領先。沿途走勢強勁。保持佳勢至終點。
2023-09-17,沙田,3,2,4,狀元及第 (E392),潘頓,B/TT,受力策以追趕領放馬。最後二百米追前甚多。末段衝刺良佳。
2023-09-17,沙田,3,3,5,當家精神 (D489),希威森,B/TT,出閘笨拙，居後列，走外欄第三疊，走勢暢順。三百米處向外移出至跑道中央，對催策反應良佳。
2023-09-17,沙田,3,4,3,英雄豪傑 (G207),布文,V/TT,出閘迅速，居後列，走外欄。趨近四百米處時略為上前。保持穩勢。
2023-09-17,沙田,3,5,6,實現夢想 (H308),何澤堯,--,居中間位置。保持同速。最後二百米轉弱，力竭。（見競賽事件報告。）
2023-09-17,沙田,4,1,5,潮州大兄 (E188),布文,B,起步後展現前速，過了首一百米後上前領放。接近千一米處時切入內欄。六百米處帶離第二位馬匹兩個馬位。末段以佳勢力拼，過終點時力拒對手的挑戰勝出。
2023-09-17,沙田,4,2,3,樂天派 (E166),潘頓,B2,大部分途程居中間位置，走內欄。跑過六百米處時移離內欄。入直路時落後領放馬逾三個馬位。最後二百五十米在馬匹之間衝刺強勁。終點線上取得亞軍。
2023-09-17,沙田,4,3,7,紅鬃烈馬 (D087),潘明輝,--,沿途居第三位，離欄競跑，沒有遮擋。六百米處落後遙遙領先的領放馬兩個馬位。其後推進，入直路時僅落後半個馬位。力拼，跑獲季軍，所負不足一個馬位。
2023-09-17,沙田,4,4,6,怡昌勇士 (E025),霍宏聲,CP/XB,墮居馬群後列，在馬匹之間競跑。接近一千米處時墮居尾二位置。入直路時移出至最外疊，落後五個馬位。末段在外疊追前。
2023-09-17,沙田,4,5,11,飛躍凱旋 (G250),希威森,B-/P1/TT,大部分途程居第二疊第二位，走勢良佳。四百米處落後領放馬兩個馬位。末段以穩勢衝刺。終點線上僅負一個半馬位。
2023-09-17,沙田,4,6,14,無敵精英 (G129),巴度,PC/TT,居中間稍後位置，離欄競跑。入直路時落後領放馬近五個馬位。末段靠近內疊衝刺，略為追前。終點線上僅負兩個馬位。
2023-09-17,沙田,4,7,12,喜悅一生 (G072),巫顯東,B-/TT,起步後墮後，沿途居包尾位置。接近六百米處時向外移出。入直路時仍遙居包尾位置，落後領放馬六個半馬位。末段表現較佳，在外疊追前頗多。
2023-09-17,沙田,4,8,2,醒目勇駒 (B456),田泰安,B/XB/TT,沿途居中間位置，在馬匹之間競跑。接近八百米處時在收慢之際昂首。入直路時望空，落後領放馬近四個馬位。直路上未能追前，保持居第八位。
2023-09-17,沙田,4,9,9,得力寶駒 (E270),賀銘年,--,出閘十分迅速，起步後一度領放，其後被超越。自千一米處起居領先馬匹之後。上前，三百米處僅落後一個馬位。末段轉弱，墮退數個馬位。
2023-09-17,沙田,4,10,4,星際精英 (D281),周俊樂,TT,沿途居中間位置，走內欄。入直路時固守內欄。四百米處僅落後領放馬兩個馬位，但直路上無甚表現。轉弱，所負五個馬位。
2023-09-17,沙田,4,11,10,富存大師 (D371),艾道拿,B/XB/TT,自大外檔出閘後墮後，沿途居接近包尾位置。轉直路彎時略為上前，走第三疊，有遮擋。入直路時落後近五個馬位，但其後進一步轉弱，所負八個馬位。
2023-09-17,沙田,4,12,13,美麗新星 (G232),梁家俊,H2/TT,起步後走大外疊。過了千一米處後推進。自八百米處起並居第四位。沿途耗力甚多，自五百米處起受力策，其後轉弱，所負逾十個馬位。
2023-09-17,沙田,4,13,1,鑽石福將 (H285),嘉里,B-/P1,漏閘，落後一個馬位，其後移向內欄，居中間之後位置，走內疊。自五百米處起受催策。直路上嚴重轉弱，遙居尾二位置過終點。
2023-09-17,沙田,4,14,8,星洲駿馬 (G047),蔡明紹,B/TT,起步時受催策，但早段走第四疊。接近九百米處時居中間位置，持續走外疊，略有遮擋。自六百米處起受力策。入直路前已洩氣，轉弱，包尾大敗而回。
2023-09-17,沙田,5,1,10,鋒芒勁露 (G020),霍宏聲,V/TT,沿途居中間位置，走第四疊，沒有遮擋。入直路時落後領放馬約兩個半馬位。末段衝刺良佳，最後數步領先短距離。
2023-09-17,沙田,5,2,8,紅運大師 (C287),艾道拿,--,自約七百米處起居第二疊第二位，走勢良佳。接近一百米處時上前領先。最後數步被頭馬超越，僅敗。
2023-09-17,沙田,5,3,2,龍騰飛翔 (E360),布文,B/XB,起步時與對手互相碰撞，其後留居接近包尾。自六百米處起在馬匹之間穩步上前。入直路時跟隨頭馬。最後二百米衝刺強勁，以短距離之差屈居季軍。
2023-09-17,沙田,5,4,4,萬事快 (G416),董明朗,CP1,起步時碰撞對手，其後展現快前速，早段上前領先。保持領先，趨近一百米處時被亞軍馬匹超越。末段以佳勢力拼。終點線上僅負四分三馬位。
2023-09-17,沙田,5,5,7,型到爆 (H011),梁家俊,TT,起步後前速平平，居後列，走內欄。入直路時持續居後列。直路中段向外移出及受困。二百米處進一步向外移出。末段衝刺良佳。
2023-09-17,沙田,5,6,11,喜駿風采 (G422),巴度,TT,大部分途程居中間位置，走內欄。就在入直路前移離內欄。末段衝刺平穩，所負不遠。
2023-09-17,沙田,5,7,3,齊心同行 (E287),鍾易禮,B/TT,起步後受催策上前，跟隨領放馬，走第三疊。自七百五十米處起推進，切入至領放馬外側。入直路時追上領放馬。持續居接近位置，跑過二百米處時未能再增速。其後轉弱。
2023-09-17,沙田,5,8,5,顏色王子 (E418),希威森,SR/TT,起步時與對手互相碰撞，居中間位置，離欄競跑。趨近直路彎時追近領放馬。入直路時僅落後領放馬兩個半馬位，但直路中段未能再增速。最後一百七十五米轉弱。
2023-09-17,沙田,5,9,6,加飯 (H271),田泰安,V,躍出時被碰撞及受擠迫，因而居後列。接近七百米處時墮居包尾位置。入直路時仍遙居包尾，落後領放馬七個半馬位。末段自遙遙落後的位置追前，超越兩匹對手。
2023-09-17,沙田,5,10,1,文明之星 (D429),潘頓,V,沿欄走勢輕鬆。中段推進至領先馬匹之後的位置。入直路時固守內欄。直路中段一度受困。最後二百米嚴重轉弱。
2023-09-17,沙田,5,11,12,牛皇頭 (G233),艾兆禮,B-/TT,沿途居中間位置，走第三疊，沒有遮擋。跑過六百米處時受力策。自四百五十米處起開始失地。終點線上負七個半馬位。
2023-09-17,沙田,5,12,9,亞洲力量 (E400),蔡明紹,V-/XB/PC2/TT,起步後居中間位置，走外疊，有遮擋。自六百米處起墮居尾三位置。入直路時居尾二位置，落後領放馬六個半馬位，但未能追前，衝刺欠佳，包尾而回。
2023-09-17,沙田,6,1,11,巴基之友 (B370),周俊樂,TT,出閘迅速，早段受催策，居前列。沿途走第三疊。直路上加速良佳，以佳勢掄元。
2023-09-17,沙田,6,2,7,幸運雄威 (G478),布文,CP,出閘迅速，居中間之前位置，走內欄。二百五十米處向外移出，保持走勢。已獲機會盡展所長。
2023-09-17,沙田,6,3,10,龍船快 (G229),梁家俊,B/TT,前速甚快，取得領先。直路初加速帶離對手，保持走勢，僅於接近終點時轉弱。
2023-09-17,沙田,6,4,8,一舖到位 (G067),巴度,TT,出閘緩慢，居後列，走第二疊。直路上頗為難以望空，最後二百米保持佳勢。
2023-09-17,沙田,6,5,2,安頌 (D381),潘頓,CP-/B1/TT,居中間之後位置，走第三疊，有遮擋。衝刺僅屬一般。
2023-09-17,沙田,6,6,12,眾歡笑 (D038),艾兆禮,--,居後列，走第三疊。直路上略為追前。
2023-09-17,沙田,6,7,6,縱橫十六 (E244),艾道拿,B/TT,居後列，走內欄。直路上未能望空，但仍保持走勢。
2023-09-17,沙田,6,8,3,聚風雲 (G128),霍宏聲,V/XB/TT1,跟隨領先馬匹，走第二疊。直路上再無餘力。
2023-09-17,沙田,6,9,5,路路爽 (G151),田泰安,CP,居中間之前位置，走第二疊。從未能加速上前。（見競賽事件報告。）
2023-09-17,沙田,6,10,9,錶之雲端 (H158),蔡明紹,PC/TT,出閘迅速，但起步後不久走勢欠順。居領放馬稍後位置。從未能構成威脅。
2023-09-17,沙田,6,11,1,八駿笑昇 (H296),鍾易禮,H/TT,居包尾位置，走第二疊。毫無表現。
2023-09-17,沙田,6,12,4,興高采烈 (E197),班德禮,CP/XB,居後列，走第三疊。從未有力一爭。
2023-09-17,沙田,7,1,3,幸運遇見 (H274),田泰安,--,居第三位，落後一個馬位，走內欄。三百米處望空，一百米處加速取得領先。
2023-09-17,沙田,7,2,2,連連有盈 (G065),潘明輝,H/TT,瞬即帶頭，嘗試一放到底。一百米處在催策下被超越。
2023-09-17,沙田,7,3,4,歡樂至寶 (H198),何澤堯,XB,出閘笨拙，早段居後列，走第三疊，跑來搶口。直路上受阻直至二百米處，接近一百米處時在馬匹之間受緊迫，末段加速良佳。
2023-09-17,沙田,7,4,1,吉龍 (H060),希威森,--,出閘緩慢，瞬即恢復走勢，並列第五位，落後約三個馬位，跑來搶口。直路早段受阻，最後三百米在催策下力拼。
2023-09-17,沙田,7,5,9,綠族光芒 (H328),巴度,TT,自外檔出閘，受催策上前，居第四位，落後兩個馬位，走第二疊。入直路時居相若的第二疊第二位。在催策下保持同速。
2023-09-17,沙田,7,6,6,加州威勝 (G160),鍾易禮,B/TT,出閘最快，其後留居領放馬外側的第二位。入直路時仍居相若位置。在催策下再無餘力。
2023-09-17,沙田,7,7,5,威之星 (E132),董明朗,CP,自外檔出閘，遙居於後。入直路時仍居後列。在催策下力拼，末段表現最佳。
2023-09-17,沙田,7,8,8,超悅明駒 (G003),蔡明紹,E/TT,出閘普通，居中間之後位置。在催策下瞬即力竭。
2023-09-17,沙田,7,9,7,豪堡 (H214),賀銘年,B-,瞬即留居遙遙落後的位置。從未看似有力一爭。
2023-09-17,沙田,8,1,13,我為您 (H036),鍾易禮,--,上前，跑過九百米處時取得領先。直路初被對手挑戰領先位置。二百米處看似敗局已呈，但末段奮力頑抗，接近終點時重奪領先位置。
2023-09-17,沙田,8,2,8,嘉應勇士 (H028),潘頓,H-/XB,跟隨領放馬，跑來搶口。三百米處展開挑戰時看似走勢良佳。直路中段以短距離領先，但後勁不繼，末段被超越。（騎師表示，坐騎因經驗較淺而對催策反應欠佳。）
2023-09-17,沙田,8,3,3,逐夢年代 (G241),布文,--,居中間之後位置。直路初落後四個馬位。以佳勢上前，取得季軍，過終點時最為接近。
2023-09-17,沙田,8,4,2,翩翩君子 (G013),艾道拿,H/P/TT,追趕領先馬匹，走第三疊。在催策下保持穩勢。接近終點時進佔第四位，但未能構成威脅。
2023-09-17,沙田,8,5,1,天外飛天 (G323),希威森,B/TT,留居中間位置，走內欄。入直路時對催策反應平平。保持走勢，但未能對三甲馬匹構成真正威脅。
2023-09-17,沙田,8,6,4,焦點 (H173),何澤堯,XB/B1,居中間之前位置。直路彎走內疊節省腳程。跑過四百米處時落後領放馬不遠。跑過二百米處時再無餘力。末段保持穩勢。
2023-09-17,沙田,8,7,6,陽光勇士 (H244),董明朗,--,出閘笨拙，居接近包尾位置。直路彎走外疊。直路上在催策下內閃。末段略為追前。
2023-09-17,沙田,8,8,7,樂加福 (G244),班德禮,B,自最外檔出閘後上前，追趕領先馬匹，走第三疊，沒有遮擋。直路初力拼以保持位置。二百米處墮退。
2023-09-17,沙田,8,9,11,上市魅力 (H196),艾兆禮,H/TT,居中間位置，走第三疊。六百米處受催策，但加速力不足。從未能威脅領先馬匹。
2023-09-17,沙田,8,10,5,想見你 (G247),田泰安,--,居跟隨領先兩駒的好位。轉直路彎時保持同速。直路中段被領先馬匹拋離。末段再無餘力。
2023-09-17,沙田,8,11,10,桃花多 (E488),蔡明紹,B/H/TT,早段受推策，千一米處失蹄，因而失地。轉直路彎時居後列。直路上全程無甚進展。
2023-09-17,沙田,8,12,14,焌豐 (H015),楊明綸,--,早段留居後列。三百五十米處在受擠迫之際須收慢。最後三百米對催策反應僅屬一般。從未能構成威脅。
2023-09-17,沙田,8,13,12,鑽飾永恆 (H194),巴度,--,留居包尾位置。跑過四百米處時無以為繼。從未參與競逐。
2023-09-17,沙田,8,14,9,鑽飛龍 (D111),周俊樂,TT,早段受推策，但未能切入內疊。沿途居後列，走外疊。直路上力弱。
2023-09-17,沙田,9,1,5,紅旺 (C341),鍾易禮,TT,出閘迅速，落後領放馬一個馬位，走內欄。直路彎走內欄節省腳程。直路初未能望空。二百米處望空。衝刺強勁，取得勝利。
2023-09-17,沙田,9,2,4,合夥雄心 (E218),何澤堯,TT,起步時向外斜跑，觸碰對手，居中間之前位置，走第二疊。入直路時走第三疊。衝刺良佳，跑獲亞軍。
2023-09-17,沙田,9,3,10,星河小子 (G212),田泰安,--,自外檔出閘迅速，受催策上前帶頭。入直路時領先四分三個馬位。直路上保持佳勢，但最後五十米不敵首兩名馬匹。
2023-09-17,沙田,9,4,14,閃得快 (D061),梁家俊,B/TT,起步時與對手互相碰撞，居中間稍前位置，走內疊。入直路時走第二疊。直路上保持佳勢，取得第四名，但未能挑戰三甲馬匹。
2023-09-17,沙田,9,5,2,中華英雄 (G402),布文,CP-/B1/TT,起步時與對手互相碰撞，居中間之後位置，走內疊。六百米處向外移出。入直路時落後四個馬位。衝刺良佳，過終點時最為接近。
2023-09-17,沙田,9,6,13,美麗攻略 (G098),蔡明紹,SR/TT,出閘普通，居中間位置，走第二疊。直路彎居相若位置。直路上未能望空。保持穩勢至終點。（見競賽事件報告。）
2023-09-17,沙田,9,7,1,馬主雄風 (H047),潘頓,CP1,自第一檔出閘迅速，居中間位置，走內疊。直路彎走內疊節省腳程。直路上未能望空，未能全力施為。
2023-09-17,沙田,9,8,6,將俠 (D501),艾道拿,CP/XB/TT,起步時與對手互相觸碰，居中間之後位置，走第二疊。自六百米處起走較外疊。直路上略為追前。
2023-09-17,沙田,9,9,11,快狠準 (H012),巴度,B,起步時與對手互相觸碰，居第二位，走第二疊。直路彎前居相同位置。直路初未能再增速。最後一百五十米轉弱。
2023-09-17,沙田,9,10,9,場長勝 (E384),希威森,B,自外檔出閘普通，居中間位置，走外疊。直路彎沒有遮擋。直路初未能再增速。最後二百米逐漸轉弱。（見競賽事件報告。）
2023-09-17,沙田,9,11,8,喜傲龍 (E352),班德禮,V/TT,自外檔出閘後留後，居後列，走第二疊。五百五十米處向外移出。直路上保持同速。（見競賽事件報告。）
