date,venue,race_no,pool,combination,dividend_hkd
2023-09-24,沙田,1,獨贏,5,173.50
2023-09-24,沙田,1,位置,5,45.00
2023-09-24,沙田,1,連贏,"1,5",454.00
2023-09-24,沙田,1,位置Q,"1,5",119.50
2023-09-24,沙田,1,二重彩,"5,1","1,047.00"
2023-09-24,沙田,1,三重彩,"5,1,4","3,538.00"
2023-09-24,沙田,1,單T,"1,4,5",325.00
2023-09-24,沙田,1,四連環,"1,4,5,10","2,046.00"
2023-09-24,沙田,1,四重彩,"5,1,4,10","71,862.00"
2023-09-24,沙田,2,獨贏,6,50.50
2023-09-24,沙田,2,位置,6,20.00
2023-09-24,沙田,2,連贏,"5,6",264.00
2023-09-24,沙田,2,位置Q,"5,6",86.50
2023-09-24,沙田,2,二重彩,"6,5",460.00
2023-09-24,沙田,2,三重彩,"6,5,9","5,249.00"
2023-09-24,沙田,2,單T,"5,6,9",898.00
2023-09-24,沙田,2,四連環,"1,5,6,9",624.00
2023-09-24,沙田,2,四重彩,"6,5,9,1","19,953.00"
2023-09-24,沙田,2,第一口孖寶,5/6,"1,033.00"
2023-09-24,沙田,2,第一口孖T,"1,4,5/5,6,9","60,167.00"
2023-09-24,沙田,3,獨贏,2,93.00
2023-09-24,沙田,3,位置,2,33.50
2023-09-24,沙田,3,連贏,"2,4",125.50
2023-09-24,沙田,3,二重彩,"2,4",260.00
2023-09-24,沙田,3,三重彩,"2,4,6","1,021.00"
2023-09-24,沙田,3,單T,"2,4,6",153.00
2023-09-24,沙田,3,四連環,"1,2,4,6",77.00
2023-09-24,沙田,3,四重彩,"2,4,6,1","1,982.00"
2023-09-24,沙田,3,第二口孖寶,6/2,319.00
2023-09-24,沙田,4,獨贏,6,89.00
2023-09-24,沙田,4,位置,6,38.00
2023-09-24,沙田,4,連贏,"6,7",263.00
2023-09-24,沙田,4,位置Q,"6,7",91.50
2023-09-24,沙田,4,二重彩,"6,7",582.00
2023-09-24,沙田,4,三重彩,"6,7,10","10,114.00"
2023-09-24,沙田,4,單T,"6,7,10","1,643.00"
2023-09-24,沙田,4,四連環,"6,7,8,10","1,796.00"
2023-09-24,沙田,4,四重彩,"6,7,10,8","45,963.00"
2023-09-24,沙田,4,第三口孖寶,2/6,624.00
2023-09-24,沙田,4,第二口孖T,"2,4,6/6,7,10","27,007.00"
2023-09-24,沙田,5,獨贏,9,46.00
2023-09-24,沙田,5,位置,9,18.50
2023-09-24,沙田,5,連贏,"8,9",206.00
2023-09-24,沙田,5,位置Q,"8,9",78.00
2023-09-24,沙田,5,二重彩,"9,8",335.00
2023-09-24,沙田,5,三重彩,"9,8,1","1,465.00"
2023-09-24,沙田,5,單T,"1,8,9",318.00
2023-09-24,沙田,5,四連環,"1,4,8,9",901.00
2023-09-24,沙田,5,四重彩,"9,8,1,4","14,051.00"
2023-09-24,沙田,5,第四口孖寶,6/9,676.50
2023-09-24,沙田,5,第一口三寶,2/6/9,"5,336.00"
2023-09-24,沙田,6,獨贏,13,99.00
2023-09-24,沙田,6,位置,13,35.00
2023-09-24,沙田,6,連贏,"10,13","2,850.50"
2023-09-24,沙田,6,位置Q,"10,13",868.50
2023-09-24,沙田,6,二重彩,"13,10","5,473.00"
2023-09-24,沙田,6,三重彩,"13,10,9","41,994.00"
2023-09-24,沙田,6,單T,"9,10,13","7,494.00"
2023-09-24,沙田,6,四連環,"9,10,13,14","63,008.00"
2023-09-24,沙田,6,四重彩,"13,10,9,14","1,151,099.00"
2023-09-24,沙田,6,第五口孖寶,9/13,428.00
2023-09-24,沙田,6,第三口孖T,"1,8,9/9,10,13","463,450.00"
2023-09-24,沙田,6,三T(安慰獎),"6,7,10/1,8,9/任何組合","12,271.00"
2023-09-24,沙田,7,獨贏,9,24.00
2023-09-24,沙田,7,位置,9,11.50
2023-09-24,沙田,7,連贏,"3,9",29.00
2023-09-24,沙田,7,位置Q,"3,9",14.50
2023-09-24,沙田,7,二重彩,"9,3",49.00
2023-09-24,沙田,7,三重彩,"9,3,2",378.00
2023-09-24,沙田,7,單T,"2,3,9",96.00
2023-09-24,沙田,7,四連環,"2,3,7,9",475.00
2023-09-24,沙田,7,四重彩,"9,3,2,7","4,514.00"
2023-09-24,沙田,7,第六口孖寶,13/9,281.50
2023-09-24,沙田,8,獨贏,1,16.50
2023-09-24,沙田,8,位置,1,11.00
2023-09-24,沙田,8,連贏,"1,5",55.00
2023-09-24,沙田,8,位置Q,"1,5",26.50
2023-09-24,沙田,8,二重彩,"1,5",75.00
2023-09-24,沙田,8,三重彩,"1,5,12",347.00
2023-09-24,沙田,8,單T,"1,5,12",132.00
2023-09-24,沙田,8,四連環,"1,5,7,12",203.00
2023-09-24,沙田,8,四重彩,"1,5,12,7","2,043.00"
2023-09-24,沙田,8,第七口孖寶,"9/1,6",42.50
2023-09-24,沙田,8,第四口孖T,"2,3,9/5,12>1,6","1,510.00"
2023-09-24,沙田,9,獨贏,5,55.00
2023-09-24,沙田,9,位置,5,22.00
2023-09-24,沙田,9,連贏,"5,8",146.00
2023-09-24,沙田,9,位置Q,"5,8",58.50
2023-09-24,沙田,9,二重彩,"5,8",313.00
2023-09-24,沙田,9,三重彩,"5,8,10","1,321.00"
2023-09-24,沙田,9,單T,"5,8,10",203.00
2023-09-24,沙田,9,四連環,"5,8,10,11",247.00
2023-09-24,沙田,9,四重彩,"5,8,10,11","7,133.00"
2023-09-24,沙田,9,第八口孖寶,"1,6/5",108.00
2023-09-24,沙田,10,獨贏,3,47.00
2023-09-24,沙田,10,位置,3,17.50
2023-09-24,沙田,10,連贏,"3,6",98.50
2023-09-24,沙田,10,位置Q,"3,6",39.00
2023-09-24,沙田,10,二重彩,"3,6",237.00
2023-09-24,沙田,10,三重彩,"3,6,12","2,869.00"
2023-09-24,沙田,10,單T,"3,6,12",707.00
2023-09-24,沙田,10,四連環,"3,4,6,12",885.00
2023-09-24,沙田,10,四重彩,"3,6,12,4","16,855.00"
2023-09-24,沙田,10,第九口孖寶,5/3,288.00
2023-09-24,沙田,10,第二口三寶,"1,6/5/3",539.00
2023-09-24,沙田,10,第五口孖T,"5,8,10/3,6,12","24,718.00"
2023-09-24,沙田,10,六環彩,"8,9/10,13/3,9/1,5,6/5,8/3,6","1,538.00"
2023-09-24,沙田,10,騎師王 1,2 [希威森],詳情
2023-09-24,沙田,10,練馬師王 1,9 [呂健威],詳情
