date,venue,race_no,pool,combination,dividend_hkd
2023-12-03,沙田,1,獨贏,11,31.50
2023-12-03,沙田,1,位置,11,14.00
2023-12-03,沙田,1,連贏,"7,11",148.00
2023-12-03,沙田,1,位置Q,"7,11",60.50
2023-12-03,沙田,1,二重彩,"11,7",266.00
2023-12-03,沙田,1,三重彩,"11,7,1","1,354.00"
2023-12-03,沙田,1,單T,"1,7,11",271.00
2023-12-03,沙田,1,四連環,"1,7,11,13",401.00
2023-12-03,沙田,1,四重彩,"11,7,1,13","8,152.00"
2023-12-03,沙田,2,獨贏,3,248.00
2023-12-03,沙田,2,位置,3,52.50
2023-12-03,沙田,2,連贏,"3,11","4,237.50"
2023-12-03,沙田,2,位置Q,"3,11",992.50
2023-12-03,沙田,2,二重彩,"3,11","8,347.00"
2023-12-03,沙田,2,三重彩,"3,11,7","55,262.00"
2023-12-03,沙田,2,單T,"3,7,11","5,275.00"
2023-12-03,沙田,2,四連環,"3,5,7,11","8,853.00"
2023-12-03,沙田,2,四重彩,"3,11,7,5","402,818.00"
2023-12-03,沙田,2,第一口孖寶,11/3,772.50
2023-12-03,沙田,2,第一口孖T,"1,7,11/3,7,11","269,580.00"
2023-12-03,沙田,3,獨贏,10,66.00
2023-12-03,沙田,3,位置,10,25.00
2023-12-03,沙田,3,連贏,"9,10","3,209.00"
2023-12-03,沙田,3,位置Q,"9,10",833.50
2023-12-03,沙田,3,二重彩,"10,9","4,096.00"
2023-12-03,沙田,3,三重彩,"10,9,2","40,246.00"
2023-12-03,沙田,3,單T,"2,9,10","5,757.00"
2023-12-03,沙田,3,四連環,"2,8,9,10","7,181.00"
2023-12-03,沙田,3,四重彩,"10,9,2,8","181,418.00"
2023-12-03,沙田,3,第二口孖寶,3/10,"1,951.00"
2023-12-03,沙田,4,獨贏,6,21.00
2023-12-03,沙田,4,位置,6,12.50
2023-12-03,沙田,4,連贏,"6,12",56.00
2023-12-03,沙田,4,位置Q,"6,12",25.00
2023-12-03,沙田,4,二重彩,"6,12",91.00
2023-12-03,沙田,4,三重彩,"6,12,1",180.00
2023-12-03,沙田,4,單T,"1,6,12",56.00
2023-12-03,沙田,4,四連環,"1,6,8,12",411.00
2023-12-03,沙田,4,四重彩,"6,12,1,8","3,193.00"
2023-12-03,沙田,4,第三口孖寶,10/6,181.00
2023-12-03,沙田,4,第二口孖T,"2,9,10/1,6,12","74,478.00"
2023-12-03,沙田,5,獨贏,8,234.00
2023-12-03,沙田,5,位置,8,53.00
2023-12-03,沙田,5,連贏,"8,12","1,317.00"
2023-12-03,沙田,5,位置Q,"8,12",410.50
2023-12-03,沙田,5,二重彩,"8,12","2,527.00"
2023-12-03,沙田,5,三重彩,"8,12,4","17,857.00"
2023-12-03,沙田,5,單T,"4,8,12","2,585.00"
2023-12-03,沙田,5,四連環,"1,4,8,12","4,612.00"
