date,venue,race_no,pool,combination,dividend_hkd
2023-10-22,沙田,1,獨贏,8,72.50
2023-10-22,沙田,1,位置,8,26.50
2023-10-22,沙田,1,連贏,"8,12",996.50
2023-10-22,沙田,1,位置Q,"8,12",233.00
2023-10-22,沙田,1,二重彩,"8,12","1,577.00"
2023-10-22,沙田,1,三重彩,"8,12,2","6,769.00"
2023-10-22,沙田,1,單T,"2,8,12",695.00
2023-10-22,沙田,1,四連環,"2,8,12,14","3,006.00"
2023-10-22,沙田,1,四重彩,"8,12,2,14","74,314.00"
2023-10-22,沙田,2,獨贏,7,57.00
2023-10-22,沙田,2,位置,7,18.50
2023-10-22,沙田,2,連贏,"7,12",645.00
2023-10-22,沙田,2,位置Q,"7,12",175.00
2023-10-22,沙田,2,二重彩,"7,12",995.00
2023-10-22,沙田,2,三重彩,"7,12,1","4,201.00"
2023-10-22,沙田,2,單T,"1,7,12",528.00
2023-10-22,沙田,2,四連環,"1,7,9,12",863.00
2023-10-22,沙田,2,四重彩,"7,12,1,9","16,076.00"
2023-10-22,沙田,2,第一口孖寶,8/7,559.50
2023-10-22,沙田,2,第一口孖T,"8,12>2,5/1,7,12","41,452.00"
2023-10-22,沙田,3,獨贏,2,76.00
2023-10-22,沙田,3,位置,2,27.50
2023-10-22,沙田,3,連贏,"2,4",184.50
2023-10-22,沙田,3,位置Q,"2,4",63.00
2023-10-22,沙田,3,二重彩,"2,4",432.00
2023-10-22,沙田,3,三重彩,"2,4,12","1,990.00"
2023-10-22,沙田,3,單T,"2,4,12",276.00
2023-10-22,沙田,3,四連環,"2,4,7,12","5,224.00"
2023-10-22,沙田,3,四重彩,"2,4,12,7","80,613.00"
2023-10-22,沙田,3,第二口孖寶,7/2,402.00
2023-10-22,沙田,4,獨贏,1,73.00
2023-10-22,沙田,4,位置,1,28.50
2023-10-22,沙田,4,連贏,"1,5",309.00
2023-10-22,沙田,4,位置Q,"1,5",104.00
2023-10-22,沙田,4,二重彩,"1,5",660.00
2023-10-22,沙田,4,三重彩,"1,5,9","2,837.00"
2023-10-22,沙田,4,單T,"1,5,9",338.00
2023-10-22,沙田,4,四連環,"1,5,6,9","5,453.00"
2023-10-22,沙田,4,四重彩,"1,5,9,6","106,521.00"
2023-10-22,沙田,4,第三口孖寶,2/1,485.50
2023-10-22,沙田,4,第二口孖T,"2,12>4,5/1,5,9","6,898.00"
2023-10-22,沙田,5,獨贏,4,40.50
2023-10-22,沙田,5,位置,4,15.50
2023-10-22,沙田,5,連贏,"4,13",210.50
2023-10-22,沙田,5,位置Q,"4,13",77.00
2023-10-22,沙田,5,二重彩,"4,13",442.00
2023-10-22,沙田,5,三重彩,"4,13,3","4,589.00"
2023-10-22,沙田,5,單T,"3,4,13",997.00
2023-10-22,沙田,5,四連環,"2,3,4,13","2,373.00"
2023-10-22,沙田,5,四重彩,"4,13,3,2","42,855.00"
2023-10-22,沙田,5,第四口孖寶,1/4,565.50
