date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2023-12-17,沙田,1,1,4,都柏名駒 (C436),梁家俊,B-/V1/TT,自第一檔出閘普通，居中間之前位置，走內疊。直路彎走內疊節省腳程。二百五十米處取得領先。末段保持佳勢，勝出賽事。
2023-12-17,沙田,1,2,5,領航神駒 (G015),麥道朗,B/TT,出閘僅屬一般，居包尾位置，落後六個馬位，走內欄。直路彎沿欄略為推進。衝刺良佳，取得亞軍，但一直落後頭馬。
2023-12-17,沙田,1,3,7,創高峰 (D136),霍宏聲,B,起步時向內斜跑，碰撞對手，居中間之前位置，走第二疊。直路彎前居相同位置。以穩勢衝刺。
2023-12-17,沙田,1,4,3,桃花多 (E488),鍾易禮,B/H/TT,出閘僅屬一般，居中間之後位置，走內疊。自五百米處起走第二疊。直路初未能望空，其後保持佳勢，跑獲第四名。
2023-12-17,沙田,1,5,12,摘星光輝 (E316),艾兆禮,P-/B2,起步後不久被碰撞，受催策上前，居第二位，落後約一個馬位。直路彎前居相同位置。保持穩勢至一百米處，其後逐漸轉弱。
2023-12-17,沙田,1,6,2,馬上旺 (G276),何澤堯,B/TT,出閘僅屬一般，居後列，走第二疊。自五百米處起走第三疊。直路上超越數匹已呈疲態的對手。
2023-12-17,沙田,1,7,11,富存大師 (D371),董明朗,B/XB/TT,出閘普通，居中間之後位置，落後四個馬位，走外疊。直路彎落後相同距離。直路上保持同速。
2023-12-17,沙田,1,8,10,東風壹號 (G042),潘頓,B/TT,起步時向外斜跑，居中間位置，走第二疊。自六百米處起走第三疊。直路初略為追前。二百米處未能再增速，其後轉弱。（見競賽事件報告。）
2023-12-17,沙田,1,9,9,洪運派彩 (G414),希威森,--,起步時向內斜跑，觸碰對手，受催策上前領放。入直路時領先一個馬位。直路初保持佳勢。二百五十米處未能再增速及被超越。最後二百米轉弱。（見競賽事件報告。）
2023-12-17,沙田,1,10,6,優悠俠 (H053),周俊樂,BO-,出閘笨拙，居後列，走外疊。入直路時走大外疊。末段毫無進展。
2023-12-17,沙田,1,11,1,賽得意 (E116),黃智弘,TT,起步時被碰撞及失去平衡，居中間位置，走外疊。跑過九百米處後略為追近。沿途沒有遮擋。耗力太多，直路初轉弱。
2023-12-17,沙田,2,1,10,寶麗生輝 (E323),潘頓,--,居領放馬群中，其後居第三位，走內欄。穩步上前，一百米處取得領先。
2023-12-17,沙田,2,2,2,駿皇星 (D144),黃智弘,B/TT,居前列第四位，落後領放馬約兩個馬位，走外疊。直路彎走第三疊。入直路時走更外疊。持續上前，但未能構成威脅。
2023-12-17,沙田,2,3,8,精益大師 (H134),鍾易禮,B/TT,受催策，在領放馬群中競跑。一千零五十米處取得領先，其後不久移入內欄。入直路時保持明顯領先優勢，但最後一百五十米洩氣，被後上馬群超越。
