date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2023-01-08,沙田,1,1,9,日日靚 (D070),1:38.99,8,13,29.00,2-1/4,4,22.42,N,2,23.22 11.45    11.77,3/4,1,24.35 11.91    12.44,,,,,,
2023-01-08,沙田,1,2,3,豐盛多彩 (G301),1:39.12,4-1/4,7,28.40,3,6,23.14,1-3/4,5,23.34 11.57    11.77,3/4,2,24.24 11.75    12.49,,,,,,
2023-01-08,沙田,1,3,8,友盈友福 (D343),1:39.16,1-1/4,2,27.92,1-3/4,3,23.42,1-1/4,3,23.46 11.69    11.77,1,3,24.36 11.91    12.45,,,,,,
2023-01-08,沙田,1,4,11,華美福星 (E086),1:39.20,2-1/2,4,28.12,2-1/2,5,23.34,3,7,23.62 11.73    11.89,1-1/4,4,24.12 11.87    12.25,,,,,,
2023-01-08,沙田,1,5,13,帝豪寶駒 (C035),1:39.22,6-1/4,10,28.72,4,9,22.98,4,9,23.54 11.73    11.81,1-1/2,5,23.98 11.63    12.35,,,,,,
2023-01-08,沙田,1,6,6,旅英福星 (C368),1:39.49,7,11,28.84,6-1/4,13,23.22,6,13,23.50 11.81    11.69,3,6,23.93 11.47    12.46,,,,,,
2023-01-08,沙田,1,7,2,跑得寶寶 (E179),1:39.51,6,9,28.68,4-1/4,10,23.06,4-1/2,10,23.58 11.81    11.77,3-1/4,7,24.19 11.79    12.40,,,,,,
2023-01-08,沙田,1,8,1,敬禮 (G284),1:39.70,2-3/4,5,28.16,3,7,23.38,2-1/2,6,23.46 11.77    11.69,4-1/2,8,24.70 12.03    12.67,,,,,,
2023-01-08,沙田,1,9,12,勝出魅力 (D192),1:39.96,5-1/2,8,28.60,4-3/4,11,23.22,6-1/4,14,23.78 11.89    11.89,6,9,24.36 11.75    12.61,,,,,,
2023-01-08,沙田,1,10,14,緣份 (C535),1:40.07,9-1/4,14,29.20,5-1/4,12,22.70,4-1/2,11,23.42 11.65    11.77,6-3/4,10,24.75 11.79    12.96,,,,,,
2023-01-08,沙田,1,11,10,海王駒 (D063),1:40.32,1-1/4,1,27.72,1-1/4,1,23.34,N,1,23.54 11.73    11.81,8-1/4,11,25.72 12.11    13.61,,,,,,
2023-01-08,沙田,1,12,7,鋼鐵福陞 (E111),1:40.38,4,6,28.36,3-3/4,8,23.30,3-3/4,8,23.54 11.73    11.81,8-3/4,12,25.18 11.99    13.19,,,,,,
2023-01-08,沙田,1,13,4,一澤千金 (G293),1:40.82,8,12,29.00,6-1/4,14,23.06,5-1/4,12,23.38 11.81    11.57,11-1/2,13,25.38 12.19    13.19,,,,,,
2023-01-08,沙田,1,14,5,怪獸豪俠 (G282),1:41.56,2-1/2,3,28.12,1-1/4,2,23.14,1-3/4,4,23.62 11.61    12.01,16,14,26.68 12.63    14.05,,,,,,
2023-01-08,沙田,2,1,4,翔龍再現 (E452),1:48.11,4-1/4,12,14.42,6-3/4,13,22.60,6-1/2,14,23.84,5,14,24.21 12.42    11.79,1-3/4,1,23.04 11.28    11.76,,,
2023-01-08,沙田,2,2,14,金獅大將 (E057),1:48.38,3-3/4,10,14.34,5-1/4,10,22.44,5-1/4,11,23.88,4,11,24.25 12.38    11.87,1-3/4,2,23.47 11.44    12.03,,,
2023-01-08,沙田,2,3,1,悅風雲 (E235),1:48.44,5,13,14.54,7,14,22.52,5-3/4,12,23.68,4,10,24.17 12.34    11.83,2,3,23.53 11.36    12.17,,,
2023-01-08,沙田,2,4,10,香港精神 (D241),1:48.46,3-3/4,11,14.34,5-1/2,11,22.48,4-1/2,9,23.72,3,8,24.21 12.34    11.87,2-1/4,4,23.71 11.48    12.23,,,
2023-01-08,沙田,2,5,12,一舖到位 (G067),1:48.62,2-1/2,8,14.14,3-3/4,8,22.40,2-3/4,7,23.72,2,6,24.33 12.42    11.91,3-1/4,5,24.03 11.68    12.35,,,
2023-01-08,沙田,2,6,13,紅麗舍 (A005),1:48.69,2-1/2,7,14.14,3-1/4,7,22.32,3-3/4,8,23.96,3-1/2,9,24.41 12.38    12.03,3-3/4,6,23.86 11.64    12.22,,,
2023-01-08,沙田,2,7,6,但求快活 (G133),1:48.76,1,4,13.90,1-3/4,5,22.32,2-1/4,5,23.96,2,5,24.41 12.42    11.99,4,7,24.17 11.76    12.41,,,
2023-01-08,沙田,2,8,5,眾歡笑 (D038),1:49.00,5-1/4,14,14.58,6-1/4,12,22.36,6-1/4,13,23.88,4-3/4,13,24.21 12.38    11.83,5-1/2,8,23.97 11.48    12.49,,,
2023-01-08,沙田,2,9,3,得勝多 (E161),1:49.04,1-1/2,5,13.98,1-1/2,4,22.20,1-1/2,4,23.88,1/2,2,24.29 12.38    11.91,5-3/4,9,24.69 11.88    12.81,,,
2023-01-08,沙田,2,10,2,紅粉豐彩 (G220),1:49.15,1-1/2,6,13.98,1-3/4,6,22.24,2-3/4,6,24.04,2-1/2,7,24.41 12.42    11.99,6-1/2,10,24.48 11.76    12.72,,,
2023-01-08,沙田,2,11,8,首飾大亨 (E473),1:49.16,1/2,3,13.82,3/4,3,22.24,1-1/2,3,24.00,1-1/2,4,24.45 12.42    12.03,6-1/2,11,24.65 11.88    12.77,,,
2023-01-08,沙田,2,12,9,綫路菁英 (E487),1:49.41,SH,2,13.74,1/2,1,22.20,3/4,1,23.88,1/2,1,24.45 12.42    12.03,8-1/4,12,25.14 12.00    13.14,,,
2023-01-08,沙田,2,13,11,果然駿 (G162),1:49.48,3-1/4,9,14.26,4-1/4,9,22.36,4-3/4,10,23.96,4-1/4,12,24.37 12.42    11.95,8-1/2,13,24.53 11.68    12.85,,,
2023-01-08,沙田,2,14,7,幸運精選 (B114),1:51.07,SH,1,13.74,1/2,2,22.28,3/4,2,23.92,1/2,3,24.41 12.38    12.03,18-1/2,14,26.72 12.16    14.56,,,
2023-01-08,沙田,3,1,7,禪勝寶駒 (D270),1:37.89,1-3/4,4,28.42,1-3/4,3,23.35,1,2,22.79 11.34    11.45,1/2,1,23.33 11.18    12.15,,,,,,
2023-01-08,沙田,3,2,5,好好心得 (D433),1:37.99,3-1/2,5,28.70,3-1/4,5,23.31,2-1/2,3,22.79 11.34    11.45,1/2,2,23.19 11.18    12.01,,,,,,
2023-01-08,沙田,3,3,2,電訊巴打 (D482),1:38.15,1/2,1,28.14,1,1,23.35,1,1,22.91 11.42    11.49,1-1/2,3,23.75 11.38    12.37,,,,,,
2023-01-08,沙田,3,4,4,大眾開心 (D029),1:38.30,1-1/2,3,28.38,2-1/4,4,23.47,2-1/2,4,22.95 11.42    11.53,2-1/2,4,23.50 11.50    12.00,,,,,,
2023-01-08,沙田,3,5,8,加州十大 (E045),1:38.33,5,7,28.94,5,7,23.35,4-3/4,7,22.87 11.30    11.57,2-3/4,5,23.17 11.38    11.79,,,,,,
2023-01-08,沙田,3,6,3,喜駿駒 (D479),1:38.38,3-3/4,6,28.74,4,6,23.39,3-3/4,6,22.87 11.42    11.45,3,6,23.38 11.42    11.96,,,,,,
2023-01-08,沙田,3,7,9,盈嵐 (E462),1:38.43,5-1/4,8,28.98,5-1/4,8,23.35,4-3/4,8,22.83 11.30    11.53,3-1/2,7,23.27 11.42    11.85,,,,,,
2023-01-08,沙田,3,8,1,黃金甲 (C071),1:44.49,1/2,2,28.22,1,2,23.43,2-3/4,5,23.19 11.42    11.77,41-1/4,8,29.65 12.30    17.35,,,,,,
2023-01-08,沙田,4,1,3,善傳香江 (G283),1:09.30,3-1/4,3,23.74,2-3/4,3,22.03 10.81    11.22,SH,1,23.53 11.32    12.21,,,,,,,,,
2023-01-08,沙田,4,2,12,二話不說 (C134),1:09.32,4,4,23.86,4,4,22.11 10.81    11.30,SH,2,23.35 11.40    11.95,,,,,,,,,
2023-01-08,沙田,4,3,6,有財有勢 (H037),1:09.46,8-1/2,9,24.58,7,8,21.87 10.93    10.94,1,3,23.01 11.12    11.89,,,,,,,,,
2023-01-08,沙田,4,4,1,星運明爵 (C431),1:09.62,7,7,24.34,5-1/2,6,21.87 10.93    10.94,2,4,23.41 11.24    12.17,,,,,,,,,
2023-01-08,沙田,4,5,8,醒目勇駒 (B456),1:10.00,11,12,24.98,8-1/4,10,21.67 10.81    10.86,4-1/2,5,23.35 11.20    12.15,,,,,,,,,
2023-01-08,沙田,4,6,7,愛馬善 (H155),1:10.12,7-3/4,8,24.46,7-1/4,9,22.03 10.93    11.10,5-1/4,6,23.63 11.44    12.19,,,,,,,,,
2023-01-08,沙田,4,7,9,胆大威猛 (C338),1:10.21,1-1/2,2,23.46,1,2,22.03 10.81    11.22,5-3/4,7,24.72 11.72    13.00,,,,,,,,,
2023-01-08,沙田,4,8,2,月球 (D409),1:10.33,5-1/2,5,24.10,5,5,22.03 10.89    11.14,6-1/2,8,24.20 11.52    12.68,,,,,,,,,
2023-01-08,沙田,4,9,4,萬事正 (H023),1:10.39,6-3/4,6,24.30,6,7,21.99 10.93    11.06,6-3/4,9,24.10 11.64    12.46,,,,,,,,,
2023-01-08,沙田,4,10,11,特攻 (G004),1:10.42,10-1/2,11,24.90,9,12,21.87 10.89    10.98,7,10,23.65 11.24    12.41,,,,,,,,,
2023-01-08,沙田,4,11,10,塑料輝煌 (E250),1:10.50,8-1/2,10,24.58,8-1/2,11,22.11 11.01    11.10,7-1/2,11,23.81 11.28    12.53,,,,,,,,,
2023-01-08,沙田,4,12,5,同有友 (D048),1:10.71,1-1/2,1,23.22,1,1,22.11 10.77    11.34,8-3/4,12,25.38 11.92    13.46,,,,,,,,,
2023-01-08,沙田,5,1,1,宜春火力 (G237),1:22.10,3-1/4,9,13.79,5-3/4,8,21.77,2-1/4,7,23.40 11.65    11.75,2,1,23.14 11.35    11.79,,,,,,
2023-01-08,沙田,5,2,10,一絕 (G198),1:22.42,2-1/2,7,13.67,4-1/4,6,21.65,1,5,23.44 11.65    11.79,2,2,23.66 11.39    12.27,,,,,,
2023-01-08,沙田,5,3,4,晴王 (G380),1:22.45,N,2,13.31,2,3,21.65,N,1,23.64 11.73    11.91,2-1/4,3,23.85 11.55    12.30,,,,,,
2023-01-08,沙田,5,4,3,金鼓齊昇 (H019),1:22.57,1,5,13.43,3-1/4,5,21.73,3/4,3,23.56 11.73    11.83,3,4,23.85 11.43    12.42,,,,,,
2023-01-08,沙田,5,5,7,新境界 (D458),1:22.73,3-3/4,10,13.87,7,11,21.89,4,12,23.48 11.69    11.79,4,5,23.49 11.43    12.06,,,,,,
2023-01-08,沙田,5,6,13,燈胆王子 (G179),1:22.73,4-1/4,12,13.95,8,12,21.97,4,11,23.32 11.73    11.59,4,6,23.49 11.35    12.14,,,,,,
2023-01-08,沙田,5,7,6,世澤歆星 (E168),1:22.78,2-3/4,8,13.71,5-3/4,9,21.85,3-3/4,10,23.64 11.77    11.87,4-1/4,7,23.58 11.43    12.15,,,,,,
2023-01-08,沙田,5,8,12,多多配合 (G211),1:22.80,4,11,13.91,7,10,21.85,2-1/4,8,23.20 11.65    11.55,4-1/2,8,23.84 11.43    12.41,,,,,,
