date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2023-12-26,沙田,1,1,7,創奇蹟 (G083),1:09.98,3-1/4,8,23.73,4-1/2,7,22.55 11.05    11.50,3-1/2,1,23.70 11.78    11.92,,,,,,,,,
2023-12-26,沙田,1,2,11,最多歡笑 (G251),1:10.53,5-1/4,11,24.05,5-3/4,9,22.43 10.93    11.50,3-1/2,2,24.05 11.66    12.39,,,,,,,,,
2023-12-26,沙田,1,3,2,威望 (H314),1:10.61,5,10,24.01,6-1/2,10,22.59 11.01    11.58,4,3,24.01 11.62    12.39,,,,,,,,,
2023-12-26,沙田,1,4,6,中華威威 (D075),1:10.71,N,2,23.25,3/4,1,22.31 10.69    11.62,4-1/2,4,25.15 12.10    13.05,,,,,,,,,
2023-12-26,沙田,1,5,3,世界籐王 (G384),1:10.76,5-1/2,12,24.09,6-3/4,11,22.55 11.05    11.50,5,5,24.12 11.86    12.26,,,,,,,,,
2023-12-26,沙田,1,6,5,友誼至佳 (E208),1:11.01,3/4,3,23.33,2,3,22.55 10.81    11.74,6-1/2,6,25.13 12.06    13.07,,,,,,,,,
2023-12-26,沙田,1,7,8,謙謙君子 (G352),1:11.35,2-1/2,6,23.61,4-1/4,6,22.63 10.97    11.66,8-1/2,7,25.11 11.86    13.25,,,,,,,,,
2023-12-26,沙田,1,8,12,超級黃蜂 (G043),1:11.80,4-1/4,9,23.89,8-1/4,12,22.99 11.21    11.78,11-1/2,8,24.92 11.98    12.94,,,,,,,,,
2023-12-26,沙田,1,9,1,神行百變 (H102),1:11.90,N,1,23.21,3/4,2,22.47 10.73    11.74,12,9,26.22 12.46    13.76,,,,,,,,,
2023-12-26,沙田,1,10,4,鑽飾永恆 (H194),1:12.87,1-1/2,5,23.45,3-1/2,4,22.67 10.89    11.78,18,10,26.75 12.58    14.17,,,,,,,,,
2023-12-26,沙田,1,11,10,天天智庫 (D231),1:13.14,1-1/2,4,23.45,4,5,22.75 11.01    11.74,19-3/4,11,26.94 12.50    14.44,,,,,,,,,
2023-12-26,沙田,1,12,9,牛皇頭 (G233),1:13.48,3,7,23.69,5-1/2,8,22.75 11.01    11.74,22,12,27.04 12.42    14.62,,,,,,,,,
2023-12-26,沙田,2,1,3,魅力一丁 (G278),1:22.98,4-1/2,10,14.32,6-1/2,10,22.34,3-3/4,8,23.59 12.19    11.40,1-1/2,1,22.73 11.13    11.60,,,,,,
2023-12-26,沙田,2,2,12,荃程路通 (E403),1:23.23,1/2,4,13.68,3-1/4,4,22.46,1-1/2,4,23.75 12.15    11.60,1-1/2,2,23.34 11.37    11.97,,,,,,
2023-12-26,沙田,2,3,5,富存大師 (D371),1:23.35,1-3/4,5,13.88,4-3/4,6,22.50,2-3/4,7,23.71 12.19    11.52,2-1/4,3,23.26 11.41    11.85,,,,,,
