date,venue,race_no,pool,combination,dividend_hkd
2023-03-26,沙田,1,獨贏,8,53.00
2023-03-26,沙田,1,位置,8,19.50
2023-03-26,沙田,1,連贏,"7,8",174.50
2023-03-26,沙田,1,位置Q,"7,8",59.50
2023-03-26,沙田,1,3揀1（組合獨贏）,A1,27.00
2023-03-26,沙田,1,二重彩,"8,7",312.00
2023-03-26,沙田,1,三重彩,"8,7,9","2,861.00"
2023-03-26,沙田,1,單T,"7,8,9",601.00
2023-03-26,沙田,1,四連環,"7,8,9,11",329.00
2023-03-26,沙田,1,四重彩,"8,7,9,11","8,691.00"
2023-03-26,沙田,2,獨贏,1,38.50
2023-03-26,沙田,2,位置,1,16.50
2023-03-26,沙田,2,連贏,"1,12",173.00
2023-03-26,沙田,2,位置Q,"1,12",69.00
2023-03-26,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2023-03-26,沙田,2,二重彩,"1,12",323.00
2023-03-26,沙田,2,三重彩,"1,12,3","1,698.00"
2023-03-26,沙田,2,單T,"1,3,12",306.00
2023-03-26,沙田,2,四連環,"1,3,10,12","4,900.00"
2023-03-26,沙田,2,四重彩,"1,12,3,10","60,155.00"
2023-03-26,沙田,2,第一口孖寶,8/1,335.00
2023-03-26,沙田,2,第一口孖T,"7,8,9/1,3,12","14,110.00"
2023-03-26,沙田,3,獨贏,8,44.50
2023-03-26,沙田,3,位置,8,20.00
2023-03-26,沙田,3,連贏,"6,8",74.50
2023-03-26,沙田,3,位置Q,"6,8",30.00
2023-03-26,沙田,3,3揀1（組合獨贏）,A1,22.00
2023-03-26,沙田,3,二重彩,"8,6",144.00
2023-03-26,沙田,3,三重彩,"8,6,9","1,191.00"
2023-03-26,沙田,3,單T,"6,8,9",282.00
2023-03-26,沙田,3,四連環,"2,6,8,9",264.00
2023-03-26,沙田,3,四重彩,"8,6,9,2","4,610.00"
2023-03-26,沙田,3,第二口孖寶,1/8,129.50
2023-03-26,沙田,4,獨贏,6,108.50
2023-03-26,沙田,4,位置,6,30.50
2023-03-26,沙田,4,連贏,"1,6",250.00
