date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,1,3,辣得駕勢 (G203),賀銘年,伍鵬志,132,1055,6,-,1 1 1,1:09.96,14
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,2,2,飛騰騅 (E494),陳嘉熙,方嘉柏,128,1083,12,1-1/4,3 3 2,1:10.17,10
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,3,1,世界籐王 (G384),董明朗,黎昭昇,135,1104,8,2-3/4,10 10 3,1:10.41,15
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,4,9,魅力仔 (E156),梁家俊,文家良,122,1210,7,3-1/2,4 4 4,1:10.50,8.4
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,5,8,歡樂好友 (C533),蔡明紹,蘇偉賢,127,1111,4,3-3/4,2 2 5,1:10.54,5.1
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,6,4,天駿寶 (H275),艾道拿,蔡約翰,131,1188,3,4-1/4,8 7 6,1:10.64,9
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,7,5,神魔金剛 (G443),潘明輝,葉楚航,129,1129,1,4-1/4,5 5 7,1:10.65,11
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,8,7,吉吉利高 (G341),潘頓,徐雨石,128,1140,5,6-3/4,7 8 8,1:11.05,3.5
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,9,12,同喜囍 (G105),鍾易禮,巫偉傑,111,1085,11,7-3/4,9 9 9,1:11.21,46
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,10,11,勝利鐘聲 (G116),田泰安,韋達,116,1121,9,8,11 11 10,1:11.23,15
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,11,10,運來多寶 (G316),巫顯東,容天鵬,116,1140,2,12,6 6 11,1:11.88,52
2023-11-08,跑馬地,1,148,大浪灣讓賽,第五班,1200,40-0,好地,"草地 - ""A"" 賽道",875000,(23.29) (46.06) (1:09.96),23.29 22.77,DNF,6,騰飛塔 (D500),艾兆禮,沈集成,130,1044,10,---,12 12,---,12
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,1,5,樂加福 (G244),霍宏聲,韋達,127,1061,9,-,6 7 1,1:09.91,8.2
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,2,3,財駿 (E282),周俊樂,沈集成,127,1195,12,頸位,12 10 2,1:09.98,9.2
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,3,11,寶麗生輝 (E323),田泰安,大衛希斯,120,1065,3,1/2,1 1 3,1:09.99,4.9
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,4,9,一舖縱橫 (B385),艾道拿,葉楚航,125,1098,6,1,8 6 4,1:10.09,13
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,5,2,勝利才子 (E091),陳嘉熙,方嘉柏,130,1253,1,2-1/4,3 3 5,1:10.27,3.1
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,6,7,焦點 (H173),巴度,呂健威,126,1042,5,2-3/4,7 8 6,1:10.36,10
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,7,10,進優自在 (D258),蔡明紹,文家良,123,1125,2,3,5 4 7,1:10.39,10
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,8,1,明駿福星 (G252),潘頓,蔡約翰,135,1076,10,3,9 9 8,1:10.39,13
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,9,4,大千世界 (H172),梁家俊,徐雨石,128,1153,4,8-1/4,4 5 9,1:11.25,31
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,10,8,伶俐驫駒 (H108),希威森,容天鵬,126,1114,8,9,2 2 10,1:11.36,21
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,11,12,勇冠群英 (H177),楊明綸,蘇偉賢,116,1070,7,12-3/4,11 11 11,1:11.97,28
2023-11-08,跑馬地,2,149,舂坎角讓賽,第四班,1200,60-40,好地,"草地 - ""A"" 賽道",1170000,(23.35) (45.99) (1:09.91),23.35 22.64,12,6,淺草飛 (C477),賀銘年,黎昭昇,126,1134,11,16-3/4,10 12 12,1:12.60,59
2023-11-08,跑馬地,3,150,深水灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",875000,(27.65) (51.78) (1:15.74) (1:40.16),27.65 24.13 23.96,1,1,贏科超影 (A164),蔡明紹,廖康銘,135,1031,9,-,11 10 9 1,1:40.16,12
2023-11-08,跑馬地,3,150,深水灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",875000,(27.65) (51.78) (1:15.74) (1:40.16),27.65 24.13 23.96,2,6,帝豪歡星 (H248),巴度,告東尼,129,1052,6,1/2,9 3 1 2,1:40.24,29
2023-11-08,跑馬地,3,150,深水灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",875000,(27.65) (51.78) (1:15.74) (1:40.16),27.65 24.13 23.96,3,3,又享耆成 (E069),潘頓,容天鵬,133,1088,8,1-3/4,2 4 4 3,1:40.42,4.7
2023-11-08,跑馬地,3,150,深水灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",875000,(27.65) (51.78) (1:15.74) (1:40.16),27.65 24.13 23.96,4,4,珍珠哥 (H030),霍宏聲,葉楚航,131,1040,5,2-3/4,10 11 11 4,1:40.59,50
2023-11-08,跑馬地,3,150,深水灣讓賽,第五班,1650,40-0,好地,"草地 - ""A"" 賽道",875000,(27.65) (51.78) (1:15.74) (1:40.16),27.65 24.13 23.96,5,2,樂捉鳥 (G470),周俊樂,沈集成,132,1186,2,3,7 9 10 5,1:40.64,10
