date,venue,race_no,pool,combination,dividend_hkd
2023-05-17,跑馬地,1,獨贏,10,64.00
2023-05-17,跑馬地,1,位置,10,21.50
2023-05-17,跑馬地,1,連贏,"4,10",120.50
2023-05-17,跑馬地,1,位置Q,"4,10",44.00
2023-05-17,跑馬地,1,3揀1（組合獨贏）,A1,未能勝出
2023-05-17,跑馬地,1,二重彩,"10,4",300.00
2023-05-17,跑馬地,1,三重彩,"10,4,6","1,540.00"
2023-05-17,跑馬地,1,單T,"4,6,10",260.00
2023-05-17,跑馬地,1,四連環,"2,4,6,10",286.00
2023-05-17,跑馬地,1,四重彩,"10,4,6,2","7,902.00"
2023-05-17,跑馬地,2,獨贏,1,16.00
2023-05-17,跑馬地,2,位置,1,10.50
2023-05-17,跑馬地,2,連贏,"1,3",84.00
2023-05-17,跑馬地,2,位置Q,"1,3",35.00
2023-05-17,跑馬地,2,3揀1（組合獨贏）,A1,12.50
2023-05-17,跑馬地,2,二重彩,"1,3",97.00
2023-05-17,跑馬地,2,三重彩,"1,3,12","1,128.00"
2023-05-17,跑馬地,2,單T,"1,3,12",373.00
2023-05-17,跑馬地,2,四連環,"1,3,6,12",271.00
2023-05-17,跑馬地,2,四重彩,"1,3,12,6","4,231.00"
2023-05-17,跑馬地,2,第一口孖寶,10/1,124.50
2023-05-17,跑馬地,3,獨贏,4,54.50
2023-05-17,跑馬地,3,位置,4,18.50
2023-05-17,跑馬地,3,連贏,"4,11",176.00
2023-05-17,跑馬地,3,位置Q,"4,11",62.50
2023-05-17,跑馬地,3,3揀1（組合獨贏）,A1,23.50
2023-05-17,跑馬地,3,二重彩,"4,11",324.00
2023-05-17,跑馬地,3,三重彩,"4,11,8","4,376.00"
2023-05-17,跑馬地,3,單T,"4,8,11",864.00
2023-05-17,跑馬地,3,四連環,"3,4,8,11","3,363.00"
2023-05-17,跑馬地,3,四重彩,"4,11,8,3","42,600.00"
2023-05-17,跑馬地,3,第二口孖寶,1/4,65.50
2023-05-17,跑馬地,3,第一口孖T,"1,3,12/4,8,11","23,249.00"
2023-05-17,跑馬地,4,獨贏,4,159.00
2023-05-17,跑馬地,4,位置,4,38.50
2023-05-17,跑馬地,4,連贏,"4,8",877.00
2023-05-17,跑馬地,4,位置Q,"4,8",223.50
2023-05-17,跑馬地,4,3揀1（組合獨贏）,A1,未能勝出
2023-05-17,跑馬地,4,二重彩,"4,8","1,550.00"
2023-05-17,跑馬地,4,三重彩,"4,8,10","22,810.00"
2023-05-17,跑馬地,4,單T,"4,8,10","3,646.00"
2023-05-17,跑馬地,4,四連環,"1,4,8,10","1,647.00"
2023-05-17,跑馬地,4,四重彩,"4,8,10,1","63,556.00"
2023-05-17,跑馬地,4,第三口孖寶,4/4,670.00
2023-05-17,跑馬地,5,獨贏,4,80.50
2023-05-17,跑馬地,5,位置,4,27.00
2023-05-17,跑馬地,5,連贏,"1,4",143.50
2023-05-17,跑馬地,5,位置Q,"1,4",56.50
2023-05-17,跑馬地,5,3揀1（組合獨贏）,A1,未能勝出
2023-05-17,跑馬地,5,二重彩,"4,1",301.00
2023-05-17,跑馬地,5,三重彩,"4,1,3","2,734.00"
2023-05-17,跑馬地,5,單T,"1,3,4",503.00
2023-05-17,跑馬地,5,四連環,"1,3,4,6",421.00
2023-05-17,跑馬地,5,四重彩,"4,1,3,6","12,020.00"
2023-05-17,跑馬地,5,第四口孖寶,4/4,955.50
2023-05-17,跑馬地,5,第一口三寶,4/4/4,"5,398.00"
2023-05-17,跑馬地,5,第二口孖T,"4,8,10/1,3,4","780,305.00"
2023-05-17,跑馬地,6,獨贏,5,82.50
2023-05-17,跑馬地,6,位置,5,28.00
2023-05-17,跑馬地,6,連贏,"5,11",296.00
2023-05-17,跑馬地,6,位置Q,"5,11",109.50
2023-05-17,跑馬地,6,3揀1（組合獨贏）,A1,未能勝出
2023-05-17,跑馬地,6,二重彩,"5,11",620.00
2023-05-17,跑馬地,6,三重彩,"5,11,7","6,755.00"
2023-05-17,跑馬地,6,單T,"5,7,11",936.00
2023-05-17,跑馬地,6,四連環,"3,5,7,11","1,218.00"
2023-05-17,跑馬地,6,四重彩,"5,11,7,3","34,854.00"
2023-05-17,跑馬地,6,第五口孖寶,4/5,482.50
2023-05-17,跑馬地,7,獨贏,3,53.00
2023-05-17,跑馬地,7,位置,3,18.00
2023-05-17,跑馬地,7,連贏,"2,3",212.00
2023-05-17,跑馬地,7,位置Q,"2,3",79.50
2023-05-17,跑馬地,7,3揀1（組合獨贏）,A1,未能勝出
2023-05-17,跑馬地,7,二重彩,"3,2",345.00
2023-05-17,跑馬地,7,三重彩,"3,2,1","1,631.00"
2023-05-17,跑馬地,7,單T,"1,2,3",340.00
2023-05-17,跑馬地,7,四連環,"1,2,3,7",744.00
2023-05-17,跑馬地,7,四重彩,"3,2,1,7","12,138.00"
2023-05-17,跑馬地,7,第六口孖寶,5/3,288.50
2023-05-17,跑馬地,7,第三口孖T,"5,7,11/1,2,3","59,766.00"
2023-05-17,跑馬地,7,三T,"1,3,4/5,7,11/1,2,3","1,654,602.00"
2023-05-17,跑馬地,7,三T(安慰獎),"1,3,4/5,7,11/任何組合","19,596.00"
2023-05-17,跑馬地,8,獨贏,11,179.50
2023-05-17,跑馬地,8,位置,11,44.50
2023-05-17,跑馬地,8,連贏,"6,11",170.00
2023-05-17,跑馬地,8,位置Q,"6,11",66.00
2023-05-17,跑馬地,8,3揀1（組合獨贏）,A1,未能勝出
2023-05-17,跑馬地,8,二重彩,"11,6",623.00
2023-05-17,跑馬地,8,三重彩,"11,6,12","4,350.00"
2023-05-17,跑馬地,8,單T,"6,11,12",427.00
2023-05-17,跑馬地,8,四連環,"6,8,11,12",766.00
2023-05-17,跑馬地,8,四重彩,"11,6,12,8","27,021.00"
2023-05-17,跑馬地,8,第七口孖寶,3/11,"1,391.00"
2023-05-17,跑馬地,9,獨贏,9,59.00
2023-05-17,跑馬地,9,位置,9,23.50
2023-05-17,跑馬地,9,連贏,"8,9",219.00
2023-05-17,跑馬地,9,位置Q,"8,9",81.50
2023-05-17,跑馬地,9,3揀1（組合獨贏）,A1,未能勝出
2023-05-17,跑馬地,9,二重彩,"9,8",573.00
2023-05-17,跑馬地,9,三重彩,"9,8,3","15,794.00"
2023-05-17,跑馬地,9,單T,"3,8,9","3,914.00"
2023-05-17,跑馬地,9,四連環,"3,4,8,9","17,149.00"
2023-05-17,跑馬地,9,四重彩,"9,8,3,4","216,064.00"
2023-05-17,跑馬地,9,第八口孖寶,11/9,"1,547.50"
2023-05-17,跑馬地,9,第二口三寶,3/11/9,"10,824.00"
2023-05-17,跑馬地,9,第四口孖T,"6,11,12/3,8,9","340,076.00"
2023-05-17,跑馬地,9,六環彩,"4,8/1,4/5,11/2,3/6,11/8,9","15,360.00"
2023-05-17,跑馬地,9,騎師王 1,9 [霍宏聲],詳情
2023-05-17,跑馬地,9,練馬師王 1,1 [方嘉柏],詳情
