date,venue,race_no,pool,combination,dividend_hkd
2023-03-15,跑馬地,1,獨贏,12,34.50
2023-03-15,跑馬地,1,位置,12,16.00
2023-03-15,跑馬地,1,連贏,"2,12",185.00
2023-03-15,跑馬地,1,位置Q,"2,12",70.00
2023-03-15,跑馬地,1,3揀1（組合獨贏）,A1,23.50
2023-03-15,跑馬地,1,二重彩,"12,2",321.00
2023-03-15,跑馬地,1,三重彩,"12,2,7","1,153.00"
2023-03-15,跑馬地,1,單T,"2,7,12",201.00
2023-03-15,跑馬地,1,四連環,"2,5,7,12",477.00
2023-03-15,跑馬地,1,四重彩,"12,2,7,5","8,178.00"
2023-03-15,跑馬地,2,獨贏,8,35.50
2023-03-15,跑馬地,2,位置,8,16.50
2023-03-15,跑馬地,2,連贏,"5,8",423.00
2023-03-15,跑馬地,2,位置Q,"5,8",127.00
2023-03-15,跑馬地,2,3揀1（組合獨贏）,A1,23.50
2023-03-15,跑馬地,2,二重彩,"8,5","1,324.00"
2023-03-15,跑馬地,2,三重彩,"8,5,9","7,002.00"
2023-03-15,跑馬地,2,單T,"5,8,9","1,124.00"
2023-03-15,跑馬地,2,四連環,"5,8,9,10","3,772.00"
2023-03-15,跑馬地,2,四重彩,"8,5,9,10","60,088.00"
2023-03-15,跑馬地,2,第一口孖寶,12/8,135.50
2023-03-15,跑馬地,3,獨贏,9,108.00
2023-03-15,跑馬地,3,位置,9,26.50
2023-03-15,跑馬地,3,連贏,"8,9",313.50
2023-03-15,跑馬地,3,位置Q,"8,9",96.50
2023-03-15,跑馬地,3,3揀1（組合獨贏）,A1,未能勝出
2023-03-15,跑馬地,3,二重彩,"9,8",759.00
2023-03-15,跑馬地,3,三重彩,"9,8,10","1,904.00"
2023-03-15,跑馬地,3,單T,"8,9,10",164.00
2023-03-15,跑馬地,3,四連環,"2,8,9,10",321.00
2023-03-15,跑馬地,3,四重彩,"9,8,10,2","11,978.00"
2023-03-15,跑馬地,3,第二口孖寶,8/9,675.00
2023-03-15,跑馬地,3,第一口孖T,"5,8,9/8,9,10","120,170.00"
2023-03-15,跑馬地,4,獨贏,8,117.50
