date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2023-02-08,跑馬地,1,398,毓秀讓賽,第五班,1650,40-0,好地,"草地 - ""B"" 賽道",810000,(27.61) (51.40) (1:15.68) (1:39.93),27.61 23.79 24.28,1,12,獵狐者威 (E296),何澤堯,呂健威,119,1056,1,-,5 5 5 1,1:39.93,3.2
2023-02-08,跑馬地,1,398,毓秀讓賽,第五班,1650,40-0,好地,"草地 - ""B"" 賽道",810000,(27.61) (51.40) (1:15.68) (1:39.93),27.61 23.79 24.28,2,2,一舖成名 (B162),布文,葉楚航,134,1202,11,短馬頭位,12 12 8 2,1:39.96,14
2023-02-08,跑馬地,1,398,毓秀讓賽,第五班,1650,40-0,好地,"草地 - ""B"" 賽道",810000,(27.61) (51.40) (1:15.68) (1:39.93),27.61 23.79 24.28,3,10,鵲橋飛渡 (A247),波健士,蘇偉賢,124,1126,5,2-1/4,3 3 4 3,1:40.28,27
2023-02-08,跑馬地,1,398,毓秀讓賽,第五班,1650,40-0,好地,"草地 - ""B"" 賽道",810000,(27.61) (51.40) (1:15.68) (1:39.93),27.61 23.79 24.28,4,4,噴火龍 (B463),霍宏聲,苗禮德,132,1024,2,2-1/4,6 6 7 4,1:40.29,5.4
2023-02-08,跑馬地,1,398,毓秀讓賽,第五班,1650,40-0,好地,"草地 - ""B"" 賽道",810000,(27.61) (51.40) (1:15.68) (1:39.93),27.61 23.79 24.28,5,11,一澤千金 (G293),潘明輝,沈集成,120,967,10,3-3/4,11 11 12 5,1:40.54,114
2023-02-08,跑馬地,1,398,毓秀讓賽,第五班,1650,40-0,好地,"草地 - ""B"" 賽道",810000,(27.61) (51.40) (1:15.68) (1:39.93),27.61 23.79 24.28,6,5,超級黃蜂 (G043),希威森,韋達,132,1062,9,4-1/4,2 2 2 6,1:40.61,23
2023-02-08,跑馬地,1,398,毓秀讓賽,第五班,1650,40-0,好地,"草地 - ""B"" 賽道",810000,(27.61) (51.40) (1:15.68) (1:39.93),27.61 23.79 24.28,7,7,無敵精英 (G129),鍾易禮,伍鵬志,120,1091,12,4-1/2,7 7 9 7,1:40.66,7.8
2023-02-08,跑馬地,1,398,毓秀讓賽,第五班,1650,40-0,好地,"草地 - ""B"" 賽道",810000,(27.61) (51.40) (1:15.68) (1:39.93),27.61 23.79 24.28,8,9,捷報 (E123),楊明綸,方嘉柏,128,1092,8,4-3/4,10 9 3 8,1:40.68,12
2023-02-08,跑馬地,1,398,毓秀讓賽,第五班,1650,40-0,好地,"草地 - ""B"" 賽道",810000,(27.61) (51.40) (1:15.68) (1:39.93),27.61 23.79 24.28,9,6,八采 (G280),黃皓楠,徐雨石,127,1249,4,5,1 1 1 9,1:40.71,30
2023-02-08,跑馬地,1,398,毓秀讓賽,第五班,1650,40-0,好地,"草地 - ""B"" 賽道",810000,(27.61) (51.40) (1:15.68) (1:39.93),27.61 23.79 24.28,10,8,創建群英 (D464),巴度,丁冠豪,130,1058,7,5-1/2,4 4 6 10,1:40.80,13
