date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2023-01-24,沙田,1,1,3,水晶酒杯 (H081),潘頓,--,出閘迅速，落後約一個馬位，走第二疊。直路彎前居相同位置。三百米處受力策。二百五十米處取得領先。保持佳勢，末段力拒對手挑戰勝出。
2023-01-24,沙田,1,2,11,錢多多 (E397),巴度,B,與對手同步出閘，居中間位置，走第二疊。入直路時落後四個馬位。衝刺強勁，取得亞軍，僅負一馬頭位。
2023-01-24,沙田,1,3,12,騰飛塔 (D500),波健士,B,自第一檔出閘一般，居中間稍後位置，走內疊。五百米處向外移出。直路初未能望空。趨近二百米處時望空。衝刺良佳，取得一席季軍。
2023-01-24,沙田,1,4,5,龍之心 (G469),何澤堯,CP1,自最外檔出閘迅速，居中間稍前位置，走外疊。直路彎落後兩至三個馬位。直路上略為追前，跑獲第四名，未能構成威脅。
2023-01-24,沙田,1,5,1,必先生 (G288),田泰安,XB/H2,起步時向上跳躍，居後列，走內疊。直路彎落後約五個馬位。直路上追前甚多，但未能構成威脅。
2023-01-24,沙田,1,6,4,卓諾人生 (E396),蘇兆輝,B,與對手同步出閘，早段居中間之前位置，走第二疊。趨近八百米處時移入內欄。五百米處向外移出。直路初追前甚多。一百五十米處未能再增速。最後一百米轉弱。
2023-01-24,沙田,1,7,6,獨角獸 (G466),班德禮,H1/TT1,與對手同步出閘，居中間之後位置，走外疊。入直路時走大外疊。以穩勢衝刺。
2023-01-24,沙田,1,8,2,威馬先生 (G145),希威森,H2,自外檔出閘，留居後列，走外疊。入直路時落後七個馬位。直路上走外疊，略為追前。
2023-01-24,沙田,1,9,7,世界籐王 (G384),梁家俊,B/XB/TT,出閘僅屬一般及受妨礙，居包尾位置，落後九個馬位。直路彎仍遙居於後。直路上略為追前。
2023-01-24,沙田,1,10,9,皇龍帝國 (E211),巫顯東,--,出閘迅速，落後領放馬一個馬位，走內欄。沿途走內欄節省腳程。直路初未能再增速。最後二百米轉弱。
2023-01-24,沙田,1,11,8,同有友 (D048),賀銘年,V/TT,自外檔出閘迅速，受催策上前，取得領先。直路彎領先一個馬位。直路初未能再增速。二百五十米處被超越。最後二百米轉弱。
2023-01-24,沙田,1,12,10,紅海福星 (D338),潘明輝,B/TT,起步時向外斜跑，居中間位置，落後約四個馬位，走外疊。直路彎沒有遮擋。直路初未能再增速，其後轉弱。
2023-01-24,沙田,2,1,10,友盈友福 (D343),霍宏聲,B/SR,受推策上前領放。直路上全程持續領先一個半至兩個馬位。保持走勢，勝出賽事。
2023-01-24,沙田,2,2,14,請讓路 (E035),波健士,B/H/XB/TT,早段走外疊，其後推進上前，自一千米處起居領放馬外側。四百米處落後領放馬一個半馬位，其後奮勇力拼，但未能追近頭馬，以兩個馬位見負。
2023-01-24,沙田,2,3,8,福祐 (G005),希威森,B/TT,起步後收慢，墮居中間之後位置，離欄競跑。跑過五百五十米處時移至第三疊。直路彎走第二最外疊，落後四個馬位，其後超越數匹對手，一百二十五米處進佔第三位。
2023-01-24,沙田,2,4,13,劍在九天 (E078),何澤堯,--,自大外檔出閘後獲許留後，居尾三位置，離欄競跑。入直路時移至最外疊，落後七個馬位。末段在外疊追前，跑獲第四名。
2023-01-24,沙田,2,5,6,無敵精英 (G129),田泰安,PC/TT,居中間位置，走內欄，走勢從容。跑過五百五十米處時移離內欄。入直路時一度受困，落後領放馬僅兩個半馬位。最後一百五十米轉弱，墮後數個馬位。
2023-01-24,沙田,2,6,5,好瑪好馬 (G127),陳嘉熙,--,居中間位置，但走第三疊，其後自約一千米處起沒有遮擋。自約七百五十米處起被迫在沒有遮擋下走第四疊。入直路時外閃。儘管負於頭馬頗遠，但走勢尚可。
2023-01-24,沙田,2,7,9,安寶 (E407),蘇兆輝,B/XB/TT,起步時碰撞對手，繼而在馬群之後切入，居尾四位置，走內欄。趨近彎位時移離內欄。入直路時落後領放馬約六個馬位。末段超越一至兩匹對手，但仍負於頭馬頗遠。
2023-01-24,沙田,2,8,12,玉樹臨風 (G044),賀銘年,E/TT,受推策上前，其後被超越，自約一千米處起居領先馬匹之後。跑過三百米處時未能再增速。末段嚴重轉弱。（賽後檢查發現氣管內有很多血。）
2023-01-24,沙田,2,9,2,綫路暉華 (E483),布文,B/TT1,居中間位置，在馬匹之間競跑。四百米處望空，落後領放馬三個馬位。最後四百米轉弱。
