date,venue,race_no,pool,combination,dividend_hkd
2023-05-13,沙田,1,獨贏,7,47.50
2023-05-13,沙田,1,位置,7,20.00
2023-05-13,沙田,1,連贏,"1,7",279.50
2023-05-13,沙田,1,位置Q,"1,7",99.50
2023-05-13,沙田,1,3揀1（組合獨贏）,A1,22.00
2023-05-13,沙田,1,二重彩,"7,1",518.00
2023-05-13,沙田,1,三重彩,"7,1,11","3,938.00"
2023-05-13,沙田,1,單T,"1,7,11",731.00
2023-05-13,沙田,1,四連環,"1,7,11,14","3,704.00"
2023-05-13,沙田,1,四重彩,"7,1,11,14","50,150.00"
2023-05-13,沙田,2,獨贏,6,28.00
2023-05-13,沙田,2,位置,6,13.00
2023-05-13,沙田,2,連贏,"5,6",82.00
2023-05-13,沙田,2,位置Q,"5,6",36.00
2023-05-13,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2023-05-13,沙田,2,二重彩,"6,5",149.00
2023-05-13,沙田,2,三重彩,"6,5,4","1,196.00"
2023-05-13,沙田,2,單T,"4,5,6",326.00
2023-05-13,沙田,2,四連環,"4,5,6,10",294.00
2023-05-13,沙田,2,四重彩,"6,5,4,10","5,029.00"
2023-05-13,沙田,2,第一口孖寶,7/6,170.50
2023-05-13,沙田,2,第一口孖T,"1,7,11/4,5,6","31,417.00"
2023-05-13,沙田,3,獨贏,1,54.50
2023-05-13,沙田,3,位置,1,18.50
2023-05-13,沙田,3,連贏,"1,11",658.50
2023-05-13,沙田,3,位置Q,"1,11",181.00
2023-05-13,沙田,3,3揀1（組合獨贏）,A1,14.50
2023-05-13,沙田,3,二重彩,"1,11",922.00
2023-05-13,沙田,3,三重彩,"1,11,4","3,476.00"
2023-05-13,沙田,3,單T,"1,4,11",390.00
2023-05-13,沙田,3,四連環,"1,4,8,11",433.00
2023-05-13,沙田,3,四重彩,"1,11,4,8","14,794.00"
2023-05-13,沙田,3,第二口孖寶,6/1,200.50
2023-05-13,沙田,4,獨贏,9,105.00
2023-05-13,沙田,4,位置,9,33.50
2023-05-13,沙田,4,連贏,"9,13","1,955.00"
2023-05-13,沙田,4,位置Q,"9,13",523.50
2023-05-13,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2023-05-13,沙田,4,二重彩,"9,13","3,002.00"
2023-05-13,沙田,4,三重彩,"9,13,4","42,341.00"
2023-05-13,沙田,4,單T,"4,9,13","8,761.00"
2023-05-13,沙田,4,四連環,"4,5,9,13","15,218.00"
2023-05-13,沙田,4,四重彩,"9,13,4,5","370,821.00"
2023-05-13,沙田,4,第三口孖寶,1/9,800.50
2023-05-13,沙田,4,第二口孖T,"1,4,11/4,9,13","1,382,689.00"
2023-05-13,沙田,5,獨贏,1,86.50
2023-05-13,沙田,5,位置,1,28.00
2023-05-13,沙田,5,連贏,"1,9",177.00
2023-05-13,沙田,5,位置Q,"1,9",69.00
2023-05-13,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2023-05-13,沙田,5,二重彩,"1,9",619.00
2023-05-13,沙田,5,三重彩,"1,9,5","6,158.00"
2023-05-13,沙田,5,單T,"1,5,9","1,016.00"
2023-05-13,沙田,5,四連環,"1,5,9,12","2,016.00"
2023-05-13,沙田,5,四重彩,"1,9,5,12","53,404.00"
2023-05-13,沙田,5,第四口孖寶,9/1,975.00
2023-05-13,沙田,5,第一口三寶,1/9/1,"13,250.00"
2023-05-13,沙田,6,獨贏,7,99.50
2023-05-13,沙田,6,位置,7,30.00
2023-05-13,沙田,6,連贏,"7,12",249.50
2023-05-13,沙田,6,位置Q,"7,12",85.00
2023-05-13,沙田,6,3揀1（組合獨贏）,A1,未能勝出
