date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2023-11-29,跑馬地,1,1,8,開心馬 (H061),0:57.60,SH,1,12.58,1,1,21.53 10.32    11.21,3/4,1,23.49 11.62    11.87,,,,,,,,,
2023-11-29,跑馬地,1,2,6,友誼至佳 (E208),0:57.71,3/4,6,12.70,2-1/4,3,21.77 10.52    11.25,3/4,2,23.24 11.50    11.74,,,,,,,,,
2023-11-29,跑馬地,1,3,9,奮鬥雄才 (E255),0:57.87,3-1/4,9,13.10,4-3/4,9,21.77 10.40    11.37,1-3/4,3,23.00 11.38    11.62,,,,,,,,,
2023-11-29,跑馬地,1,4,3,佳尊三 (D186),0:57.96,SH,2,12.58,1,2,21.69 10.40    11.29,2-1/4,4,23.69 11.62    12.07,,,,,,,,,
2023-11-29,跑馬地,1,5,7,歡樂好友 (C533),0:57.96,1/2,5,12.66,3-3/4,6,22.05 10.64    11.41,2-1/4,5,23.25 11.50    11.75,,,,,,,,,
2023-11-29,跑馬地,1,6,1,超勁日子 (H119),0:58.08,1/2,4,12.66,2-1/2,5,21.85 10.56    11.29,3,6,23.57 11.62    11.95,,,,,,,,,
2023-11-29,跑馬地,1,7,4,喜喜利高 (G397),0:58.15,2,8,12.90,3-3/4,7,21.81 10.56    11.25,3-1/2,7,23.44 11.66    11.78,,,,,,,,,
2023-11-29,跑馬地,1,8,5,八卦 (C102),0:58.15,1-3/4,7,12.86,4,8,21.89 10.56    11.33,3-1/2,8,23.40 11.54    11.86,,,,,,,,,
2023-11-29,跑馬地,1,9,2,萬事有 (D443),0:58.32,N,3,12.62,2-1/2,4,21.89 10.52    11.37,4-1/2,9,23.81 11.62    12.19,,,,,,,,,
2023-11-29,跑馬地,2,1,5,財才 (H125),0:57.18,2-3/4,5,13.18,2,4,21.50 10.63    10.87,1-1/4,1,22.50 11.05    11.45,,,,,,,,,
2023-11-29,跑馬地,2,2,1,平常心 (D278),0:57.36,2,4,13.06,3,5,21.78 10.71    11.07,1-1/4,2,22.52 11.21    11.31,,,,,,,,,
2023-11-29,跑馬地,2,3,4,英雄豪邁 (G394),0:57.42,1,3,12.90,3/4,2,21.58 10.51    11.07,1-1/2,3,22.94 11.17    11.77,,,,,,,,,
2023-11-29,跑馬地,2,4,3,帖木兒 (B001),0:57.49,1,2,12.90,3/4,3,21.58 10.51    11.07,2,4,23.01 11.29    11.72,,,,,,,,,
2023-11-29,跑馬地,2,5,8,電子宇宙 (H151),0:57.53,1,1,12.74,3/4,1,21.62 10.63    10.99,2-1/4,5,23.17 11.25    11.92,,,,,,,,,
2023-11-29,跑馬地,2,6,6,旌鷹 (E346),0:57.54,3-1/4,6,13.26,4,6,21.74 10.79    10.95,2-1/4,6,22.54 11.17    11.37,,,,,,,,,
2023-11-29,跑馬地,2,7,2,加州得力 (G451),0:57.66,4-3/4,8,13.50,4-1/4,7,21.54 10.67    10.87,3,7,22.62 11.13    11.49,,,,,,,,,
2023-11-29,跑馬地,2,8,7,青春力量 (H358),0:58.01,4-3/4,7,13.50,6,8,21.82 10.83    10.99,5-1/4,8,22.69 11.13    11.56,,,,,,,,,
2023-11-29,跑馬地,3,1,6,奇妙年華 (G001),2:16.17,6-1/2,11,15.52,10-3/4,11,23.89,11-1/4,11,24.80,7-3/4,11,24.02,8-1/4,11,23.86 11.83    12.03,3/4,1,24.08 12.02    12.06
2023-11-29,跑馬地,3,2,11,慶萬家 (G029),2:16.29,3/4,4,14.60,4,5,23.73,4,5,24.72,3,6,24.42,4,6,23.94 11.71    12.23,3/4,2,24.88 12.14    12.74
2023-11-29,跑馬地,3,3,2,香港精神 (D241),2:16.62,1-3/4,7,14.76,4-1/4,6,23.61,4-1/4,6,24.72,3-1/4,7,24.42,5-1/2,9,24.14 11.79    12.35,2-3/4,3,24.97 12.26    12.71
2023-11-29,跑馬地,3,4,9,博愛之光 (E139),2:16.67,3,8,14.96,6,7,23.69,6,7,24.72,SH,2,23.62,1,1,23.78 11.59    12.19,3-1/4,4,25.90 12.66    13.24
2023-11-29,跑馬地,3,5,4,躡景追飛 (E478),2:16.69,3/4,5,14.60,2-3/4,4,23.53,2-1/2,4,24.68,2,5,24.50,1,2,23.62 11.55    12.07,3-1/4,5,25.76 12.54    13.22
2023-11-29,跑馬地,3,6,3,架勢奇爸 (G312),2:16.73,1-1/4,6,14.68,7-1/4,8,24.17,8-1/4,9,24.88,4-1/2,9,23.98,5-1/2,8,23.94 11.83    12.11,3-1/2,6,25.08 12.22    12.86
2023-11-29,跑馬地,3,7,8,全才 (B213),2:16.92,3-3/4,9,15.08,9-1/4,10,24.09,10,10,24.84,6,10,23.94,7,10,23.94 11.87    12.07,4-3/4,7,25.03 12.18    12.85
2023-11-29,跑馬地,3,8,1,得勝多 (E161),2:17.08,N,2,14.52,2,3,23.49,2,3,24.72,2,4,24.58,3-3/4,5,24.06 11.75    12.31,5-3/4,8,25.71 12.62    13.09
2023-11-29,跑馬地,3,9,5,管之友 (E496),2:17.34,4-1/4,10,15.16,8-1/2,9,23.89,7,8,24.48,4-1/2,8,24.18,5-1/4,7,23.90 11.83    12.07,7-1/4,9,25.73 12.34    13.39
2023-11-29,跑馬地,3,10,10,樂天派 (E166),2:17.39,N,1,14.48,1-1/4,2,23.41,1-1/4,2,24.72,3/4,3,24.50,3-1/4,4,24.18 11.87    12.31,7-3/4,10,26.10 12.58    13.52
2023-11-29,跑馬地,3,11,7,家樂飛駒 (D267),2:18.00,N,3,14.52,1-1/4,1,23.17,1-1/4,1,24.72,SH,1,24.58,2-1/4,3,24.14 11.71    12.43,11-1/2,11,26.87 12.90    13.97
2023-11-29,跑馬地,4,1,7,滿載歸來 (H083),1:50.09,1-1/4,5,13.94,2-1/2,3,23.07,2-1/4,3,23.69,1,2,24.76 12.60    12.16,2-3/4,1,24.63 12.19    12.44,,,
2023-11-29,跑馬地,4,2,4,金津銀星 (H032),1:50.54,2-1/2,7,14.14,5-1/4,8,23.31,5-1/2,8,23.77,4-3/4,8,24.84 12.60    12.24,2-3/4,2,24.48 12.07    12.41,,,
2023-11-29,跑馬地,4,3,9,鑽石福將 (H285),1:50.66,4-3/4,11,14.50,8,10,23.39,7-3/4,10,23.69,6-3/4,11,24.80 12.52    12.28,3-1/2,3,24.28 11.99    12.29,,,
2023-11-29,跑馬地,4,4,5,豐盛多彩 (G301),1:50.68,1-3/4,6,14.02,4-1/2,7,23.31,5,7,23.81,4-1/2,7,24.88 12.48    12.40,3-3/4,4,24.66 12.23    12.43,,,
2023-11-29,跑馬地,4,5,10,喜悅一生 (G072),1:50.69,3,8,14.22,4,6,23.03,4,6,23.73,2-3/4,4,24.76 12.56    12.20,3-3/4,5,24.95 12.31    12.64,,,
2023-11-29,跑馬地,4,6,8,怪獸豪俠 (G282),1:50.87,1/2,1,13.74,1-1/2,1,22.87,2,1,23.73,1,1,24.96 12.72    12.24,5,6,25.57 12.51    13.06,,,
2023-11-29,跑馬地,4,7,2,國大合 (G322),1:50.89,4-1/4,10,14.42,9-1/4,11,23.67,8,11,23.53,7,12,24.80 12.48    12.32,5,7,24.47 12.31    12.16,,,
2023-11-29,跑馬地,4,8,6,生生福運 (D274),1:51.03,6-1/4,12,14.74,10-3/4,12,23.59,9,12,23.45,5-3/4,9,24.44 12.12    12.32,5-3/4,8,24.81 12.39    12.42,,,
