date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2023-09-27,跑馬地,1,47,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.91) (53.06) (1:17.19) (1:40.76),28.91 24.15 24.13,1,1,着着領先 (G304),布文,葉楚航,135,1132,1,-,5 5 5 1,1:40.76,1.6
2023-09-27,跑馬地,1,47,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.91) (53.06) (1:17.19) (1:40.76),28.91 24.15 24.13,2,5,飛躍凱旋 (G250),班德禮,韋達,124,1203,3,短馬頭位,3 4 3 2,1:40.76,4.8
2023-09-27,跑馬地,1,47,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.91) (53.06) (1:17.19) (1:40.76),28.91 24.15 24.13,3,6,美麗多盈 (G477),艾道拿,告東尼,122,1078,5,頸位,4 3 4 3,1:40.81,7.5
2023-09-27,跑馬地,1,47,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.91) (53.06) (1:17.19) (1:40.76),28.91 24.15 24.13,4,2,合夥年代 (C534),蔡明紹,蘇偉賢,133,1115,6,1-1/4,6 6 6 4,1:40.97,13
2023-09-27,跑馬地,1,47,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.91) (53.06) (1:17.19) (1:40.76),28.91 24.15 24.13,5,3,星際精英 (D281),周俊樂,容天鵬,131,1151,4,1-3/4,2 1 1 5,1:41.03,15
2023-09-27,跑馬地,1,47,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.91) (53.06) (1:17.19) (1:40.76),28.91 24.15 24.13,6,7,多利多 (E438),艾兆禮,蘇偉賢,116,1098,2,4-1/2,1 2 2 6,1:41.49,8.8
2023-09-27,跑馬地,1,47,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.91) (53.06) (1:17.19) (1:40.76),28.91 24.15 24.13,7,4,神舟十二 (G164),楊明綸,徐雨石,126,1076,7,8-1/2,7 7 7 7,1:42.11,52
2023-09-27,跑馬地,2,48,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.44) (52.48) (1:16.41) (1:39.74),28.44 24.04 23.93,1,7,無敵精英 (G129),巴度,伍鵬志,120,1100,6,-,5 4 4 1,1:39.74,3.3
2023-09-27,跑馬地,2,48,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.44) (52.48) (1:16.41) (1:39.74),28.44 24.04 23.93,2,6,鷹勇猴王 (G415),董明朗,韋達,125,1187,8,1-1/2,1 1 1 2,1:39.98,32
2023-09-27,跑馬地,2,48,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.44) (52.48) (1:16.41) (1:39.74),28.44 24.04 23.93,3,4,鵲橋飛渡 (A247),蔡明紹,蘇偉賢,127,1106,1,1-3/4,2 2 3 3,1:40.03,6.3
2023-09-27,跑馬地,2,48,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.44) (52.48) (1:16.41) (1:39.74),28.44 24.04 23.93,4,1,贏科超影 (A164),潘頓,廖康銘,135,1029,4,2-1/4,3 3 2 4,1:40.09,1.9
2023-09-27,跑馬地,2,48,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.44) (52.48) (1:16.41) (1:39.74),28.44 24.04 23.93,5,3,帝豪歡星 (H248),艾兆禮,告東尼,132,1057,7,5,8 8 8 5,1:40.56,62
2023-09-27,跑馬地,2,48,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.44) (52.48) (1:16.41) (1:39.74),28.44 24.04 23.93,6,5,石師傅 (G175),楊明綸,徐雨石,127,1083,3,8,6 6 6 6,1:41.03,26
2023-09-27,跑馬地,2,48,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.44) (52.48) (1:16.41) (1:39.74),28.44 24.04 23.93,7,8,八采 (G280),巫顯東,鄭俊偉,117,1242,2,9,4 5 5 7,1:41.16,10
2023-09-27,跑馬地,2,48,燕子讓賽,第五班,1650,40-0,好地,"草地 - ""C"" 賽道",875000,(28.44) (52.48) (1:16.41) (1:39.74),28.44 24.04 23.93,8,2,珍珠哥 (H030),鍾易禮,葉楚航,125,1049,5,10-1/2,7 7 7 8,1:41.41,17
