date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2023-10-15,沙田,1,1,1,家樂飛駒 (D267),2:02.37,1-3/4,3,26.61,2-1/4,5,24.20,4,5,23.63,1-1/2,3,23.90 12.09    11.81,1-1/2,1,24.03 11.70    12.33,,,
2023-10-15,沙田,1,2,7,喜悅一生 (G072),2:02.61,1-3/4,4,26.61,2-1/4,4,24.20,3-3/4,4,23.59,1-1/2,4,23.94 12.17    11.77,1-1/2,2,24.27 11.82    12.45,,,
2023-10-15,沙田,1,3,4,烽煙載喜 (G090),2:02.70,3,6,26.81,3-3/4,6,24.24,5-3/4,7,23.67,2-1/2,6,23.78 11.97    11.81,2,3,24.20 11.70    12.50,,,
2023-10-15,沙田,1,4,6,活力多多 (H022),2:02.92,4-3/4,8,27.09,6,8,24.32,6-3/4,8,23.47,4,8,23.86 12.01    11.85,3-1/2,4,24.18 11.62    12.56,,,
2023-10-15,沙田,1,5,2,金津銀星 (H032),2:03.07,4-1/4,7,27.01,4-1/4,7,24.12,5-1/4,6,23.51,2-3/4,7,23.90 12.05    11.85,4-1/2,5,24.53 11.86    12.67,,,
2023-10-15,沙田,1,6,8,從所願 (G036),2:03.27,1-3/4,5,26.61,1/2,2,23.92,1/2,2,23.35,3/4,1,24.22 12.21    12.01,5-3/4,6,25.17 12.18    12.99,,,
2023-10-15,沙田,1,7,3,揚威四方 (G026),2:03.43,1/2,2,26.41,1,3,24.20,2-1/2,3,23.59,2,5,24.22 12.21    12.01,6-3/4,7,25.01 12.34    12.67,,,
2023-10-15,沙田,1,8,5,赤子雄心 (E489),2:03.76,1/2,1,26.33,1/2,1,24.12,1/2,1,23.35,3/4,2,24.42 12.25    12.17,8-3/4,8,25.54 12.38    13.16,,,
2023-10-15,沙田,2,1,4,攻頂 (E221),0:57.05,3-3/4,7,13.48,3,7,20.86 10.19    10.67,1,1,22.71 10.89    11.82,,,,,,,,,
2023-10-15,沙田,2,2,3,萬事快 (G416),0:57.21,2-1/2,6,13.28,1-3/4,4,20.86 10.15    10.71,1,2,23.07 11.09    11.98,,,,,,,,,
2023-10-15,沙田,2,3,1,令才 (D350),0:57.26,1,1,12.88,N,1,20.98 10.19    10.79,1-1/4,3,23.40 11.25    12.15,,,,,,,,,
2023-10-15,沙田,2,4,13,快如龍 (G456),0:57.37,5,11,13.68,4-3/4,8,20.94 10.23    10.71,2,4,22.75 10.77    11.98,,,,,,,,,
2023-10-15,沙田,2,5,9,戰鬥英雄 (D050),0:57.61,4-1/4,9,13.56,5-1/4,10,21.14 10.63    10.51,3-1/2,5,22.91 11.01    11.90,,,,,,,,,
2023-10-15,沙田,2,6,14,佳尊三 (D186),0:57.63,4-3/4,10,13.64,6-1/2,11,21.26 10.47    10.79,3-3/4,6,22.73 10.89    11.84,,,,,,,,,
2023-10-15,沙田,2,7,8,千杯敬典 (H321),0:57.64,1-1/4,3,13.08,1-1/2,3,21.02 10.23    10.79,3-3/4,7,23.54 11.17    12.37,,,,,,,,,
2023-10-15,沙田,2,8,6,伶俐驫駒 (H108),0:57.78,2-1/2,5,13.28,2-3/4,6,21.02 10.27    10.75,4-1/2,8,23.48 11.21    12.27,,,,,,,,,
2023-10-15,沙田,2,9,5,紅海風帆 (H347),0:58.01,1-1/2,4,13.12,N,2,20.78 10.03    10.75,6,9,24.11 11.33    12.78,,,,,,,,,
2023-10-15,沙田,2,10,7,鄉村樂韻 (H436),0:58.03,4,8,13.52,5,9,21.14 10.23    10.91,6,10,23.37 11.05    12.32,,,,,,,,,
2023-10-15,沙田,2,11,12,威望 (H314),0:58.05,6-3/4,14,13.96,9,14,21.34 10.43    10.91,6-1/4,11,22.75 10.93    11.82,,,,,,,,,
2023-10-15,沙田,2,12,11,好玩福星 (E013),0:58.08,6-3/4,13,13.96,7-1/2,12,21.10 10.43    10.67,6-1/2,12,23.02 10.89    12.13,,,,,,,,,
2023-10-15,沙田,2,13,10,背背龍 (H374),0:58.34,5-1/2,12,13.76,7-3/4,13,21.34 10.59    10.75,8,13,23.24 11.09    12.15,,,,,,,,,
2023-10-15,沙田,2,14,2,海豚星 (C332),0:59.11,1,2,13.04,2-1/4,5,21.18 10.15    11.03,13,14,24.89 11.65    13.24,,,,,,,,,
2023-10-15,沙田,3,1,8,我為您 (H036),1:09.16,1,1,23.56,1-3/4,1,22.35 10.94    11.41,1,1,23.25 11.24    12.01,,,,,,,,,
2023-10-15,沙田,3,2,5,嘉應勇士 (H028),1:09.33,1-3/4,3,23.84,2,3,22.39 11.10    11.29,1,2,23.10 11.04    12.06,,,,,,,,,
2023-10-15,沙田,3,3,2,鈦易搵 (H216),1:09.36,5-1/4,7,24.40,4,5,22.15 11.10    11.05,1-1/4,3,22.81 10.96    11.85,,,,,,,,,
2023-10-15,沙田,3,4,7,超好運 (G388),1:09.64,1,2,23.72,1-3/4,2,22.47 11.02    11.45,3,4,23.45 11.32    12.13,,,,,,,,,
2023-10-15,沙田,3,5,13,世界籐王 (G384),1:09.97,9-1/2,13,25.08,7-3/4,12,22.07 11.02    11.05,5,5,22.82 11.36    11.46,,,,,,,,,
2023-10-15,沙田,3,6,1,百發百中 (G362),1:10.06,6-1/2,9,24.60,5-3/4,7,22.23 11.02    11.21,5-3/4,6,23.23 11.12    12.11,,,,,,,,,
2023-10-15,沙田,3,7,6,威力飛彈 (G210),1:10.10,8-1/4,12,24.88,6-1/2,10,22.07 11.02    11.05,6,7,23.15 11.16    11.99,,,,,,,,,
2023-10-15,沙田,3,8,11,贏盡天下 (E310),1:10.11,3-1/2,5,24.12,3-3/4,4,22.39 11.06    11.33,6,8,23.60 11.40    12.20,,,,,,,,,
