date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2023-10-15,沙田,1,82,禾輋讓賽,第五班,2000,40-0,好地,"草地 - ""A+3"" 賽道",875000,(26.33) (50.45) (1:13.80) (1:38.10) (2:02.37),26.33 24.12 23.35 24.30,1,1,家樂飛駒 (D267),布文,賀賢,135,1105,5,-,3 5 5 3 1,2:02.37,7.8
2023-10-15,沙田,1,82,禾輋讓賽,第五班,2000,40-0,好地,"草地 - ""A+3"" 賽道",875000,(26.33) (50.45) (1:13.80) (1:38.10) (2:02.37),26.33 24.12 23.35 24.30,2,7,喜悅一生 (G072),艾兆禮,鄭俊偉,122,1170,1,1-1/2,4 4 4 4 2,2:02.61,7
2023-10-15,沙田,1,82,禾輋讓賽,第五班,2000,40-0,好地,"草地 - ""A+3"" 賽道",875000,(26.33) (50.45) (1:13.80) (1:38.10) (2:02.37),26.33 24.12 23.35 24.30,3,4,烽煙載喜 (G090),田泰安,告東尼,132,1045,2,2,6 6 7 6 3,2:02.70,4.5
2023-10-15,沙田,1,82,禾輋讓賽,第五班,2000,40-0,好地,"草地 - ""A+3"" 賽道",875000,(26.33) (50.45) (1:13.80) (1:38.10) (2:02.37),26.33 24.12 23.35 24.30,4,6,活力多多 (H022),何澤堯,伍鵬志,125,1243,4,3-1/2,8 8 8 8 4,2:02.92,10
2023-10-15,沙田,1,82,禾輋讓賽,第五班,2000,40-0,好地,"草地 - ""A+3"" 賽道",875000,(26.33) (50.45) (1:13.80) (1:38.10) (2:02.37),26.33 24.12 23.35 24.30,5,2,金津銀星 (H032),巴度,葉楚航,133,1123,3,4-1/2,7 7 6 7 5,2:03.07,36
2023-10-15,沙田,1,82,禾輋讓賽,第五班,2000,40-0,好地,"草地 - ""A+3"" 賽道",875000,(26.33) (50.45) (1:13.80) (1:38.10) (2:02.37),26.33 24.12 23.35 24.30,6,8,從所願 (G036),楊明綸,丁冠豪,117,1214,6,5-3/4,5 2 2 1 6,2:03.27,30
2023-10-15,沙田,1,82,禾輋讓賽,第五班,2000,40-0,好地,"草地 - ""A+3"" 賽道",875000,(26.33) (50.45) (1:13.80) (1:38.10) (2:02.37),26.33 24.12 23.35 24.30,7,3,揚威四方 (G026),潘頓,韋達,133,1082,8,6-3/4,2 3 3 5 7,2:03.43,2
2023-10-15,沙田,1,82,禾輋讓賽,第五班,2000,40-0,好地,"草地 - ""A+3"" 賽道",875000,(26.33) (50.45) (1:13.80) (1:38.10) (2:02.37),26.33 24.12 23.35 24.30,8,5,赤子雄心 (E489),黃智弘,方嘉柏,122,1037,7,8-3/4,1 1 1 2 8,2:03.76,14
2023-10-15,沙田,2,83,碩門讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1170000,(12.88) (33.86) (57.05),12.88 20.98,1,4,攻頂 (E221),布文,賀賢,130,1199,7,-,7 7 1,0:57.05,7.5
2023-10-15,沙田,2,83,碩門讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1170000,(12.88) (33.86) (57.05),12.88 20.98,2,3,萬事快 (G416),董明朗,姚本輝,130,1167,13,1,6 4 2,0:57.21,3.9
2023-10-15,沙田,2,83,碩門讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1170000,(12.88) (33.86) (57.05),12.88 20.98,3,1,令才 (D350),鍾易禮,伍鵬志,128,1068,8,1-1/4,1 1 3,0:57.26,18
2023-10-15,沙田,2,83,碩門讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1170000,(12.88) (33.86) (57.05),12.88 20.98,4,13,快如龍 (G456),艾道拿,黎昭昇,120,1183,3,2,11 8 4,0:57.37,17
2023-10-15,沙田,2,83,碩門讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1170000,(12.88) (33.86) (57.05),12.88 20.98,5,9,戰鬥英雄 (D050),黃智弘,方嘉柏,117,1087,12,3-1/2,9 10 5,0:57.61,14
2023-10-15,沙田,2,83,碩門讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1170000,(12.88) (33.86) (57.05),12.88 20.98,6,14,佳尊三 (D186),蔡明紹,蘇偉賢,117,1118,9,3-3/4,10 11 6,0:57.63,15
2023-10-15,沙田,2,83,碩門讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1170000,(12.88) (33.86) (57.05),12.88 20.98,7,8,千杯敬典 (H321),田泰安,姚本輝,127,1145,11,3-3/4,3 3 7,0:57.64,12
2023-10-15,沙田,2,83,碩門讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1170000,(12.88) (33.86) (57.05),12.88 20.98,8,6,伶俐驫駒 (H108),周俊樂,容天鵬,126,1110,4,4-1/2,5 6 8,0:57.78,50
2023-10-15,沙田,2,83,碩門讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1170000,(12.88) (33.86) (57.05),12.88 20.98,9,5,紅海風帆 (H347),潘頓,文家良,128,1135,2,6,4 2 9,0:58.01,5.1
2023-10-15,沙田,2,83,碩門讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1170000,(12.88) (33.86) (57.05),12.88 20.98,10,7,鄉村樂韻 (H436),巴度,蔡約翰,127,1070,6,6,8 9 10,0:58.03,12
2023-10-15,沙田,2,83,碩門讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1170000,(12.88) (33.86) (57.05),12.88 20.98,11,12,威望 (H314),賀銘年,葉楚航,120,1069,1,6-1/4,14 14 11,0:58.05,125
