date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2023-03-11,沙田,1,1,1,極速之星 (G181),布文,B,起步後不久碰撞對手，居中間稍前位置，走內欄。入直路時走第二疊。衝刺強勁，以一馬頸位之先勝出。
2023-03-11,沙田,1,2,2,亞洲力量 (E400),潘頓,V/XB/TT,起步時向外斜跑，碰撞對手，居中間之後位置，走第二疊。五百五十米處開始發力。入直路時走大外疊。衝刺良佳，取得亞軍，但一直未能追及頭馬。
2023-03-11,沙田,1,3,14,旅遊達人 (E170),黎海榮,B,自第一檔出閘普通，居中間位置，走內欄。五百米處向外移出。衝刺強勁，取得一席季軍。
2023-03-11,沙田,1,4,5,競駿天下 (G272),何澤堯,H/P,與對手同步出閘，居中間之前位置，走內疊。早段搶口。直路彎居領放馬之後。直路初未能望空。二百五十米處望空。以佳勢衝刺，跑獲第四名，但不敵三甲馬匹。
2023-03-11,沙田,1,5,9,荃程路通 (E403),霍宏聲,H/TT,出閘迅速，緊隨領先馬匹，走外疊。入直路時走第三疊。接近二百米處時取得領先。一百五十米處未能再增速及被超越。最後五十米逐漸轉弱。
2023-03-11,沙田,1,6,12,鴻圖巨星 (C163),賀銘年,B,起步時與對手互相觸碰，留居後列，走第二疊。五百米處向外移出。直路初未能望空。一百五十米處望空，其後略為追前。
2023-03-11,沙田,1,7,11,福星高照 (D407),周俊樂,B,起步後不久受妨礙，居後列，走內疊。直路彎走內疊節省腳程。直路初略為追前。二百五十米處至一百五十米處空位不足，其後保持穩勢。
2023-03-11,沙田,1,8,7,美麗新星 (G232),田泰安,TT,起步時被碰撞及失去平衡，居中間位置，走第二疊。五百米處向外移出。直路初略為追前。二百米處未能再增速。末段保持穩勢。
2023-03-11,沙田,1,9,10,坪山新星 (C242),蔡明紹,--,起步時與對手互相觸碰，居後列，走外疊。入直路時走大外疊。直路初略為追前。最後二百米再無餘力。（見競賽事件報告。）
2023-03-11,沙田,1,10,6,威力星 (G117),鍾易禮,B/H/TT,起步後不久被碰撞，居中間稍後位置，走外疊。直路彎位置相若。直路上毫無進展。（見競賽事件報告。）
2023-03-11,沙田,1,11,13,銀亮威龍 (E283),巫顯東,TT,出閘迅速，居前列，走外疊。直路彎前居相同位置。三百米處取得領先。二百米處未能再增速及被超越，其後轉弱。（流鼻血。）
2023-03-11,沙田,1,12,3,滿風雲 (G281),楊明綸,B,出閘普通，受催策上前領放。直路彎前走勢良佳。直路初未能再增速。接近二百五十米處時被超越。最後二百米轉弱。
2023-03-11,沙田,1,13,4,勁弗 (G242),巴度,PC/XB/H1,起步時受擠迫，沿途居包尾位置。從未有力一爭。
2023-03-11,沙田,1,14,8,各取所需 (C474),班德禮,SR/TT,自外檔出閘迅速，居中間之前位置，走外疊。直路彎前居相同位置。直路初未能再增速。最後二百五十米轉弱，其後收慢。（流鼻血。）
2023-03-11,沙田,2,1,7,開心高球 (H056),布文,TT-,出閘迅速，早段跟上領先馬匹，其後留居中間之前位置。二百五十米處順勢加速上前，取得領先，保持佳勢至終點，從容勝出。
2023-03-11,沙田,2,2,8,多多配合 (G211),周俊樂,B,出閘僅屬一般，瞬即在馬群之後切入，居後列，走第二疊。自三百五十米處起追前甚多，接近五十米處時進佔第二位，末段未能追近頭馬。
2023-03-11,沙田,2,3,3,營造組裝 (H127),何澤堯,H-/TT,追趕領先馬匹，轉直路彎時已獲機會盡展所長。直路中段衝刺力不及頭馬，保持居第二位直至接近五十米處。
2023-03-11,沙田,2,4,12,天外驚天 (G253),田泰安,B/TT,居中間之前位置。三百五十米處移出外疊以展開挑戰。保持普通走勢，取得第四名，未能構成威脅。
2023-03-11,沙田,2,5,5,赤兔猴王 (H188),鍾易禮,TT1,出閘後受力策，上前追迫領放馬，走外疊。大部分途程外閃。直路上保持同速。（走勢難以接受。）
2023-03-11,沙田,2,6,2,激光天下 (H176),潘頓,TT,跟隨領先馬匹。三百五十米處在試圖佔取窄位之際勒避。在催策下傾向斜跑，其後未能追前。（騎師表示對坐騎的動作有疑慮。）
2023-03-11,沙田,2,7,11,是必飛飛 (D121),班德禮,B,居中間位置，但未能切入內疊。沿途走第三疊或更外疊。跑過四百米處時走勢普通，從未能構成真正威脅。
2023-03-11,沙田,2,8,6,錶壇精英 (H185),巴度,--,出閘僅屬一般，居中間位置，走第二疊。四百五十米處受催策，但從未能加速挑戰領先馬匹。
2023-03-11,沙田,2,9,1,八卦 (C102),巫顯東,B/TT,受催策上前取得領先，自九百米處起領放，受外側對手施壓。三百米處被超越，其後對催策再無反應，末段轉弱。
2023-03-11,沙田,2,10,9,連利福將 (B475),馬雅,B/XB,自最外檔出閘，墮居後列。直路早段未能望空，跑過三百米處時向外移出，走勢普通。未能威脅領先馬匹。
2023-03-11,沙田,2,11,10,非池 (G472),潘明輝,TT,出閘笨拙，佔取中間位置。五百米處受推策，但未能躋身爭勝之列。
2023-03-11,沙田,2,12,4,馳風騁雨 (G218),蔡明紹,H1/P1/TT1,出閘後未受催策，墮居尾列。跑過八百米處時被馬群拋離。未能對催策交出反應。從未參與競逐。
2023-03-11,沙田,3,1,2,日日型 (E322),潘頓,PC,出閘迅速，居中間位置，走外欄第四疊。二百五十米處開始上前，對催策反應良佳，勝出賽事。
2023-03-11,沙田,3,2,3,常常有餘 (G208),布文,TT,居後列，走勢暢順。二百五十米處加速良佳，跑獲亞軍。
2023-03-11,沙田,3,3,5,加州威勝 (G160),蔡明紹,B/TT,居前列，沿途追趕領放馬。一百五十米處轉弱。保住季軍。
2023-03-11,沙田,3,4,6,萬眾力得 (D328),潘明輝,V,走勢強勁，四百五十米處前領放，走外欄第四疊。略為追前。
2023-03-11,沙田,3,5,10,精英至尊 (H133),賀銘年,XB,居後列。二百五十米處受擠迫及受困。未能全力施為。（見競賽事件報告。）
2023-03-11,沙田,3,6,9,精選威 (G088),楊明綸,--,在力策下居前列，在跑道中央競跑。對催策反應平平。
2023-03-11,沙田,3,7,11,團結精神 (B230),鍾易禮,B/TT,居中間之後位置，走外欄第五疊。僅能保持同速。（見競賽事件報告。）
2023-03-11,沙田,3,8,1,展宏圖 (H138),何澤堯,SR1/XB1/TT1,居中間之前位置，在跑道中央競跑。從未能構成威脅。
2023-03-11,沙田,3,9,7,至尊高飛 (H084),田泰安,--,出閘僅屬一般，居中間位置，走外欄第三疊。最後二百米轉弱。（見競賽事件報告。）（表現難以接受，必須試閘及格。）
2023-03-11,沙田,3,10,4,翡翠鳳凰 (D179),波健士,CP/TT,受催策，跟隨領放馬。四百米處迅速力竭。
