date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2023-09-27,跑馬地,1,1,1,着着領先 (G304),1:40.76,3-3/4,5,29.51,3-3/4,5,24.15,2-3/4,5,23.97 12.14    11.83,SH,1,23.13 11.32    11.81,,,,,,
2023-09-27,跑馬地,1,2,5,飛躍凱旋 (G250),1:40.76,1-1/2,3,29.15,2-1/2,4,24.31,1-3/4,3,24.01 12.10    11.91,SH,2,23.29 11.48    11.81,,,,,,
2023-09-27,跑馬地,1,3,6,美麗多盈 (G477),1:40.81,2-3/4,4,29.35,2-1/4,3,24.07,2,4,24.09 12.14    11.95,N,3,23.30 11.60    11.70,,,,,,
2023-09-27,跑馬地,1,4,2,合夥年代 (C534),1:40.97,5-3/4,6,29.83,5,6,24.03,4-1/2,6,24.05 12.18    11.87,1-1/4,4,23.06 11.44    11.62,,,,,,
2023-09-27,跑馬地,1,5,3,星際精英 (D281),1:41.03,1/2,2,28.99,1,1,24.07,1,1,24.13 12.10    12.03,1-3/4,5,23.84 11.68    12.16,,,,,,
2023-09-27,跑馬地,1,6,7,多利多 (E438),1:41.49,1/2,1,28.91,1,2,24.31,1,2,24.13 12.14    11.99,4-1/2,6,24.14 11.80    12.34,,,,,,
2023-09-27,跑馬地,1,7,4,神舟十二 (G164),1:42.11,7-1/4,7,30.07,6-3/4,7,24.07,7,7,24.17 12.22    11.95,8-1/2,7,23.80 11.76    12.04,,,,,,
2023-09-27,跑馬地,2,1,7,無敵精英 (G129),1:39.74,3-3/4,5,29.04,2-1/2,4,23.84,2,4,23.85 11.99    11.86,1-1/2,1,23.01 11.37    11.64,,,,,,
2023-09-27,跑馬地,2,2,6,鷹勇猴王 (G415),1:39.98,1,1,28.44,3/4,1,24.04,1-1/4,1,23.93 11.91    12.02,1-1/2,2,23.57 11.69    11.88,,,,,,
2023-09-27,跑馬地,2,3,4,鵲橋飛渡 (A247),1:40.03,1,2,28.60,3/4,2,24.00,1-1/2,3,24.05 11.95    12.10,1-3/4,3,23.38 11.61    11.77,,,,,,
2023-09-27,跑馬地,2,4,1,贏科超影 (A164),1:40.09,2-1/4,3,28.80,1,3,23.84,1-1/4,2,23.97 11.99    11.98,2-1/4,4,23.48 11.53    11.95,,,,,,
2023-09-27,跑馬地,2,5,3,帝豪歡星 (H248),1:40.56,7,8,29.56,6-1/2,8,23.96,5-1/4,8,23.73 11.79    11.94,5,5,23.31 11.53    11.78,,,,,,
2023-09-27,跑馬地,2,6,5,石師傅 (G175),1:41.03,4-1/2,6,29.16,4-1/4,6,24.00,3-1/2,6,23.81 11.91    11.90,8,6,24.06 11.77    12.29,,,,,,
2023-09-27,跑馬地,2,7,8,八采 (G280),1:41.16,3,4,28.92,2-1/2,5,23.96,3-1/2,5,24.09 12.03    12.06,9,7,24.19 11.81    12.38,,,,,,
2023-09-27,跑馬地,2,8,2,珍珠哥 (H030),1:41.41,5-1/2,7,29.32,4-1/2,7,23.88,3-3/4,7,23.81 11.87    11.94,10-1/2,8,24.40 11.93    12.47,,,,,,
2023-09-27,跑馬地,3,1,7,但求快活 (G133),1:49.13,3/4,3,14.10,1-1/4,2,23.05,N,2,24.08,1,1,23.44 11.52    11.92,N,1,24.46 12.10    12.36,,,
2023-09-27,跑馬地,3,2,4,威威鬥士 (E347),1:49.20,3-1/4,5,14.50,4-1/2,5,23.17,3,7,24.00,3-1/2,6,23.56 11.60    11.96,N,2,23.97 11.86    12.11,,,
2023-09-27,跑馬地,3,3,3,健康馬 (G037),1:49.25,1-3/4,4,14.26,3-1/4,4,23.21,1-3/4,5,24.00,3-1/4,5,23.72 11.76    11.96,3/4,3,24.06 11.82    12.24,,,
2023-09-27,跑馬地,3,4,2,奇妙年華 (G001),1:49.50,7,7,15.10,8-1/4,7,23.17,1-1/4,3,23.12,1,2,23.44 11.36    12.08,2-1/4,4,24.67 12.22    12.45,,,
