date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2023-10-22,沙田,1,1,8,好運寶馬 (E157),1:22.47,4-1/4,10,14.13,5,10,22.39,4-1/2,10,22.88 11.56    11.32,1-1/4,1,23.07 11.28    11.79,,,,,,
2023-10-22,沙田,1,2,12,富存大師 (D371),1:22.64,4-1/4,11,14.13,4-3/4,9,22.35,3-1/4,7,22.72 11.52    11.20,1-1/4,2,23.44 11.44    12.00,,,,,,
2023-10-22,沙田,1,3,2,勝利之皇 (E457),1:22.68,2,4,13.77,1-3/4,5,22.23,1,3,22.84 11.60    11.24,1-1/4,3,23.84 11.68    12.16,,,,,,
2023-10-22,沙田,1,4,14,金牌實力 (E328),1:22.78,5-1/4,12,14.29,6-3/4,13,22.51,4-3/4,11,22.64 11.44    11.20,2,4,23.34 11.36    11.98,,,,,,
2023-10-22,沙田,1,5,3,領航傳祺 (G126),1:22.91,5-1/2,13,14.33,6-3/4,12,22.47,5-1/2,12,22.76 11.48    11.28,2-3/4,5,23.35 11.20    12.15,,,,,,
2023-10-22,沙田,1,6,11,創高峰 (D136),1:23.10,3/4,1,13.45,N,1,22.27,N,2,23.00 11.52    11.48,4,6,24.38 11.68    12.70,,,,,,
2023-10-22,沙田,1,7,1,馬上旺 (G276),1:23.14,1-1/2,3,13.69,1-1/4,3,22.23,1-1/2,4,23.00 11.56    11.44,4-1/4,7,24.22 11.76    12.46,,,,,,
2023-10-22,沙田,1,8,9,優悠俠 (H053),1:23.36,4,9,14.09,5-1/2,11,22.51,5-1/2,13,22.96 11.56    11.40,5-1/2,8,23.80 11.52    12.28,,,,,,
2023-10-22,沙田,1,9,13,魅力仔 (E156),1:23.49,3/4,2,13.57,N,2,22.19,N,1,22.92 11.48    11.44,6-1/4,9,24.81 11.80    13.01,,,,,,
2023-10-22,沙田,1,10,10,紅鬃烈馬 (D087),1:23.75,2-1/4,5,13.81,3-1/2,8,22.47,4,8,23.04 11.52    11.52,8,10,24.43 11.56    12.87,,,,,,
2023-10-22,沙田,1,11,7,萬事正 (H023),1:23.90,2-3/4,7,13.89,3-1/2,6,22.39,3,6,22.88 11.52    11.36,9,11,24.74 11.68    13.06,,,,,,
2023-10-22,沙田,1,12,6,幸運天賦 (H209),1:24.99,2-1/2,6,13.85,1-1/4,4,22.07,2,5,23.08 11.56    11.52,15-3/4,12,25.99 12.20    13.79,,,,,,
2023-10-22,沙田,1,13,4,焌豐 (H015),1:25.63,2-3/4,8,13.89,3-1/2,7,22.39,4-1/4,9,23.08 11.56    11.52,19-3/4,13,26.27 12.20    14.07,,,,,,
2023-10-22,沙田,2,1,7,電訊龍駒 (H322),1:09.31,6,8,24.41,3,5,22.05 11.01    11.04,SH,1,22.85 11.17    11.68,,,,,,,,,
2023-10-22,沙田,2,2,12,寶麗生輝 (E323),1:09.33,1-1/4,2,23.65,1/2,2,22.41 11.17    11.24,SH,2,23.27 11.25    12.02,,,,,,,,,
2023-10-22,沙田,2,3,1,嘉應喝彩 (H369),1:09.46,1-1/4,1,23.45,1/2,1,22.53 11.21    11.32,3/4,3,23.48 11.33    12.15,,,,,,,,,
2023-10-22,沙田,2,4,9,精英至尊 (H133),1:09.78,6-1/2,10,24.49,4-1/4,9,22.17 11.09    11.08,3,4,23.12 10.97    12.15,,,,,,,,,
2023-10-22,沙田,2,5,10,快馬加鞭 (H144),1:09.95,8-1/4,12,24.77,6,13,22.17 11.05    11.12,4,5,23.01 11.09    11.92,,,,,,,,,
2023-10-22,沙田,2,6,2,鼓浪飛凡 (H018),1:10.00,4-1/2,6,24.17,3-1/4,6,22.33 11.01    11.32,4-1/4,6,23.50 11.45    12.05,,,,,,,,,
2023-10-22,沙田,2,7,5,大千陽明 (H286),1:10.00,3-1/2,5,24.01,1-3/4,3,22.25 11.01    11.24,4-1/4,7,23.74 11.25    12.49,,,,,,,,,
2023-10-22,沙田,2,8,14,超醒神 (G168),1:10.06,5,7,24.25,3-1/2,7,22.29 11.13    11.16,4-3/4,8,23.52 11.33    12.19,,,,,,,,,
2023-10-22,沙田,2,9,13,龍的風采 (H029),1:10.13,7-1/4,11,24.61,4,8,22.01 11.01    11.00,5,9,23.51 11.37    12.14,,,,,,,,,
2023-10-22,沙田,2,10,11,緣途有您 (H094),1:10.14,8-1/2,13,24.81,5,12,21.97 10.97    11.00,5-1/4,10,23.36 11.05    12.31,,,,,,,,,
