date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2021-11-13,沙田,1,168,PANASONIC變頻窗口機讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1040000,(13.20) (34.03) (56.48),13.20 20.83 22.45,1,3,八卦 (C102),巫顯東,賀賢,125,1149,12,-,3 1 1,0:56.48,13
2021-11-13,沙田,1,168,PANASONIC變頻窗口機讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1040000,(13.20) (34.03) (56.48),13.20 20.83 22.45,2,9,草上飛 (G019),潘頓,大衛希斯,127,1206,9,頸位,4 3 2,0:56.54,1.5
2021-11-13,沙田,1,168,PANASONIC變頻窗口機讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1040000,(13.20) (34.03) (56.48),13.20 20.83 22.45,3,2,龍騰飛翔 (E360),梁家俊,葉楚航,129,1227,4,1-1/4,2 4 3,0:56.68,8.4
2021-11-13,沙田,1,168,PANASONIC變頻窗口機讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1040000,(13.20) (34.03) (56.48),13.20 20.83 22.45,4,1,萬里飛至 (E204),蔡明紹,蘇偉賢,133,1056,5,3-1/4,1 2 4,0:56.98,20
2021-11-13,沙田,1,168,PANASONIC變頻窗口機讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1040000,(13.20) (34.03) (56.48),13.20 20.83 22.45,5,5,火鑽 (G022),周俊樂,容天鵬,124,1158,7,4,8 6 5,0:57.11,15
2021-11-13,沙田,1,168,PANASONIC變頻窗口機讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1040000,(13.20) (34.03) (56.48),13.20 20.83 22.45,6,10,龍寶寶 (E098),莫雷拉,蔡約翰,126,1075,1,4-3/4,5 5 6,0:57.24,14
2021-11-13,沙田,1,168,PANASONIC變頻窗口機讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1040000,(13.20) (34.03) (56.48),13.20 20.83 22.45,7,13,高高 (D397),田泰安,苗禮德,124,1070,8,5,6 9 7,0:57.26,36
2021-11-13,沙田,1,168,PANASONIC變頻窗口機讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1040000,(13.20) (34.03) (56.48),13.20 20.83 22.45,8,8,從所願 (G036),賀銘年,高伯新,127,1206,3,5,12 11 8,0:57.28,144
2021-11-13,沙田,1,168,PANASONIC變頻窗口機讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1040000,(13.20) (34.03) (56.48),13.20 20.83 22.45,9,12,佳尊三 (D186),霍宏聲,霍利時,125,1059,10,6,7 10 9,0:57.43,39
2021-11-13,沙田,1,168,PANASONIC變頻窗口機讓賽,第四班,1000,60-40,好地,"草地 - ""A+3"" 賽道",1040000,(13.20) (34.03) (56.48),13.20 20.83 22.45,10,14,財來有方 (E012),楊明綸,丁冠豪,117,1049,11,9,10 12 10,0:57.90,140
