date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2021-11-13,沙田,1,1,3,八卦 (C102),0:56.48,N,3,13.24,N,1,20.79,N,1,22.45,,,,,,,,,
2021-11-13,沙田,1,2,9,草上飛 (G019),0:56.54,3/4,4,13.32,1/2,3,20.79,N,2,22.43,,,,,,,,,
2021-11-13,沙田,1,3,2,龍騰飛翔 (E360),0:56.68,N,2,13.24,3/4,4,20.91,1-1/4,3,22.53,,,,,,,,,
2021-11-13,沙田,1,4,1,萬里飛至 (E204),0:56.98,N,1,13.20,N,2,20.87,3-1/4,4,22.91,,,,,,,,,
2021-11-13,沙田,1,5,5,火鑽 (G022),0:57.11,1-1/2,8,13.44,1-3/4,6,20.87,4,5,22.80,,,,,,,,,
2021-11-13,沙田,1,6,10,龍寶寶 (E098),0:57.24,1,5,13.36,1-1/4,5,20.87,4-3/4,6,23.01,,,,,,,,,
2021-11-13,沙田,1,7,13,高高 (D397),0:57.26,1,6,13.36,2-1/4,9,21.03,5,7,22.87,,,,,,,,,
2021-11-13,沙田,1,8,8,從所願 (G036),0:57.28,2,12,13.52,3-3/4,11,21.11,5,8,22.65,,,,,,,,,
2021-11-13,沙田,1,9,12,佳尊三 (D186),0:57.43,1-1/4,7,13.40,3-1/2,10,21.19,6,9,22.84,,,,,,,,,
2021-11-13,沙田,1,10,14,財來有方 (E012),0:57.90,1-1/2,10,13.44,4,12,21.23,9,10,23.23,,,,,,,,,
2021-11-13,沙田,1,11,11,心連心 (E200),0:58.14,3-1/4,14,13.72,4-1/4,13,20.99,10-1/2,11,23.43,,,,,,,,,
2021-11-13,沙田,1,12,6,玉樹臨風 (G044),0:58.35,1-3/4,11,13.48,2-1/4,8,20.91,11-3/4,12,23.96,,,,,,,,,
2021-11-13,沙田,1,13,4,越駿知己 (G033),0:58.62,1-1/2,9,13.44,2,7,20.91,13-1/2,13,24.27,,,,,,,,,
2021-11-13,沙田,1,14,7,慶萬家 (G029),0:58.63,3,13,13.68,6-1/2,14,21.39,13-1/2,14,23.56,,,,,,,,,
2021-11-13,沙田,2,1,4,星夢帝國 (C407),1:39.18,1-1/4,1,28.03,1-1/4,1,23.50,3/4,1,23.06,NOSE,1,24.59,,,,,,
2021-11-13,沙田,2,2,10,皮具之星 (C307),1:39.19,5,7,28.83,4-3/4,7,23.46,4-3/4,6,23.06,NOSE,2,23.84,,,,,,
2021-11-13,沙田,2,3,1,快步速 (C427),1:39.36,1-1/4,2,28.23,1-1/4,2,23.50,3/4,2,22.98,1-1/4,3,24.65,,,,,,
2021-11-13,沙田,2,4,6,玩具達人 (D203),1:39.38,2-3/4,3,28.47,2,3,23.38,2-1/4,3,23.10,1-1/4,4,24.43,,,,,,
2021-11-13,沙田,2,5,11,旅英福星 (C368),1:39.60,7,9,29.15,5-3/4,9,23.30,6,9,23.10,2-3/4,5,24.05,,,,,,
2021-11-13,沙田,2,6,2,嘉才 (D196),1:39.85,8,10,29.31,7-1/2,10,23.42,7-1/2,10,23.06,4-1/4,6,24.06,,,,,,
