date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2021-05-19,跑馬地,1,1,4,赤馬雄風 (E028),1:39.39,N,1,27.44,1/2,2,23.70,N,2,24.19,1-1/4,1,24.06,,,,,,
2021-05-19,跑馬地,1,2,10,堅離地 (A235),1:39.58,1-3/4,5,27.72,1-1/4,3,23.54,1-1/2,4,24.27,1-1/4,2,24.05,,,,,,
2021-05-19,跑馬地,1,3,5,喜多樂 (C224),1:39.58,4-1/4,9,28.12,4-1/2,11,23.66,5-1/4,11,24.35,1-1/4,3,23.45,,,,,,
2021-05-19,跑馬地,1,4,7,金剛福星 (D017),1:39.65,3-3/4,8,28.04,2-3/4,6,23.46,2-3/4,6,24.23,1-1/2,4,23.92,,,,,,
2021-05-19,跑馬地,1,5,8,白鷺盛世 (D163),1:39.74,1-1/4,4,27.64,2,5,23.74,2-1/4,5,24.27,2-1/4,5,24.09,,,,,,
2021-05-19,跑馬地,1,6,11,威紫荊 (B325),1:40.09,3-1/2,7,28.00,3,7,23.54,3,7,24.23,4-1/4,6,24.32,,,,,,
2021-05-19,跑馬地,1,7,9,新界之星 (A081),1:40.12,5-1/2,11,28.32,5-1/2,12,23.62,6,12,24.31,4-1/2,7,23.87,,,,,,
2021-05-19,跑馬地,1,8,2,全心全意 (C254),1:40.13,N,2,27.48,1/2,1,23.58,N,1,24.23,4-1/2,8,24.84,,,,,,
2021-05-19,跑馬地,1,9,1,加州明雋 (B363),1:40.26,5-1/4,10,28.28,4-1/2,10,23.50,4-1/2,9,24.23,5-1/2,9,24.25,,,,,,
2021-05-19,跑馬地,1,10,3,東方雷 (C500),1:40.29,3,6,27.92,3-1/4,8,23.66,3-3/4,8,24.31,5-1/2,10,24.40,,,,,,
2021-05-19,跑馬地,1,11,12,神火金剛 (B004),1:40.50,5-3/4,12,28.36,4-1/4,9,23.38,4-3/4,10,24.31,7,11,24.45,,,,,,
2021-05-19,跑馬地,1,12,6,明德之星 (B395),1:42.13,1,3,27.60,1-1/2,4,23.70,1,3,24.15,17,12,26.68,,,,,,
2021-05-19,跑馬地,2,1,5,爪皇烈焰 (T353),1:39.31,1-1/4,1,27.88,1/2,1,23.96,2-1/2,1,23.87,3-1/4,1,23.60,,,,,,
2021-05-19,跑馬地,2,2,10,輝煌巨星 (C046),1:39.84,2-3/4,5,28.32,2-3/4,6,23.96,3-3/4,5,24.03,3-1/4,2,23.53,,,,,,
2021-05-19,跑馬地,2,3,2,總統之星 (C170),1:39.93,4-1/4,8,28.56,3-1/2,8,23.84,5,7,24.11,3-3/4,3,23.42,,,,,,
2021-05-19,跑馬地,2,4,12,時尚傳奇 (D012),1:39.95,8,12,29.16,6,12,23.64,6-1/4,11,23.91,4,4,23.24,,,,,,
2021-05-19,跑馬地,2,5,6,獵狐章者 (B187),1:40.07,6,11,28.84,4-1/2,9,23.72,5,9,23.95,4-3/4,5,23.56,,,,,,
2021-05-19,跑馬地,2,6,4,龍船 (V186),1:40.31,1-1/4,2,28.08,1-1/2,3,24.00,3-1/2,4,24.19,6-1/4,6,24.04,,,,,,
2021-05-19,跑馬地,2,7,3,快活一番 (D037),1:41.10,1-1/2,4,28.12,1-3/4,4,24.00,2-3/4,3,24.03,11-1/4,7,24.95,,,,,,
2021-05-19,跑馬地,2,8,11,如沐春風 (B150),1:41.31,3-1/2,7,28.44,3-1/4,7,23.92,4-1/2,6,24.07,12-1/2,8,24.88,,,,,,
2021-05-19,跑馬地,2,9,7,星河戰駒 (C245),1:41.68,5-1/4,9,28.72,4-3/4,10,23.88,6,10,24.07,14-3/4,9,25.01,,,,,,
2021-05-19,跑馬地,2,10,1,電子寶貝 (E088),1:42.26,2-3/4,6,28.32,2-1/4,5,23.88,5,8,24.31,18-1/2,10,25.75,,,,,,
2021-05-19,跑馬地,2,11,9,紅鞋兒 (D081),1:42.70,1-1/2,3,28.12,1/2,2,23.80,2-1/2,2,24.19,21-1/4,11,26.59,,,,,,
2021-05-19,跑馬地,2,12,8,智理共想 (D060),1:42.84,5-1/2,10,28.76,5-1/4,11,23.92,8,12,24.31,22,12,25.85,,,,,,
2021-05-19,跑馬地,3,1,9,超額認購 (C361),0:57.04,1-3/4,6,12.98,3,6,21.31,N,1,22.75,,,,,,,,,
2021-05-19,跑馬地,3,2,11,歡樂好友 (C533),0:57.09,1,4,12.86,1-3/4,4,21.23,N,2,23.00,,,,,,,,,
2021-05-19,跑馬地,3,3,8,包裝得勝 (D291),0:57.12,1,3,12.86,3/4,1,20.95,1/2,3,23.31,,,,,,,,,
