date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2021-01-31,沙田,1,1,7,勝得威風 (E219),1:08.97,1/2,1,23.92,3/4,1,22.46,3/4,1,22.59,,,,,,,,,
2021-01-31,沙田,1,2,14,紅鬃烈馬 (D087),1:09.11,1/2,2,24.00,3/4,2,22.50,3/4,2,22.61,,,,,,,,,
2021-01-31,沙田,1,3,12,新威煌 (E095),1:09.45,1-1/2,3,24.16,1-3/4,3,22.50,3,3,22.79,,,,,,,,,
2021-01-31,沙田,1,4,3,好大大 (C425),1:09.75,1-1/2,4,24.16,2,4,22.54,5,4,23.05,,,,,,,,,
2021-01-31,沙田,1,5,8,悅華盛甲 (E033),1:10.08,6-1/2,14,24.96,5-1/4,11,22.26,7,5,22.86,,,,,,,,,
2021-01-31,沙田,1,6,2,量化歡騰 (D049),1:10.18,2-3/4,5,24.36,3-1/4,6,22.54,7-1/2,6,23.28,,,,,,,,,
2021-01-31,沙田,1,7,1,淺草飛 (C477),1:10.33,4,8,24.56,4-1/2,8,22.54,8-1/2,7,23.23,,,,,,,,,
2021-01-31,沙田,1,8,5,麒麟 (E151),1:10.33,3,6,24.40,3-1/4,5,22.50,8-1/2,8,23.43,,,,,,,,,
2021-01-31,沙田,1,9,9,龍城皇將 (D246),1:10.34,4-1/4,9,24.60,4-1/2,9,22.50,8-1/2,9,23.24,,,,,,,,,
2021-01-31,沙田,1,10,6,酷比哥 (C192),1:10.36,3,7,24.40,3-3/4,7,22.58,8-3/4,10,23.38,,,,,,,,,
2021-01-31,沙田,1,11,4,活力勇士 (A313),1:10.57,5-3/4,11,24.84,6,12,22.50,10,11,23.23,,,,,,,,,
2021-01-31,沙田,1,12,10,黃色潛艇 (D300),1:10.66,5-1/2,10,24.80,5,10,22.38,10-1/2,12,23.48,,,,,,,,,
2021-01-31,沙田,1,13,13,馬上喝采 (D302),1:10.87,5-3/4,12,24.84,7,14,22.66,12,13,23.37,,,,,,,,,
2021-01-31,沙田,1,14,11,浩大星輝 (E020),1:11.66,5-3/4,13,24.84,6-1/2,13,22.58,16-3/4,14,24.24,,,,,,,,,
2021-01-31,沙田,2,1,8,神期大帝 (D107),1:22.50,1,3,13.78,1/2,2,22.21,N,2,23.31,3/4,1,23.20,,,,,,
2021-01-31,沙田,2,2,9,天地同心 (B030),1:22.63,3-1/2,10,14.18,4-1/2,9,22.45,3-1/4,9,23.15,3/4,2,22.85,,,,,,
2021-01-31,沙田,2,3,3,都市神話 (A086),1:22.65,1-1/2,4,13.86,3-1/2,7,22.61,2-1/4,7,23.15,3/4,3,23.03,,,,,,
2021-01-31,沙田,2,4,7,得賞 (B288),1:22.72,6-1/2,14,14.66,7-1/2,14,22.45,5-1/4,13,22.99,1-1/4,4,22.62,,,,,,
2021-01-31,沙田,2,5,12,金剛石 (C106),1:22.87,N,1,13.62,1-1/2,3,22.53,1-1/2,4,23.35,2-1/4,5,23.37,,,,,,
2021-01-31,沙田,2,6,2,生生勝勝 (C110),1:22.88,3-1/4,8,14.14,4-3/4,10,22.53,3-1/2,10,23.15,2-1/4,6,23.06,,,,,,
2021-01-31,沙田,2,7,11,趣怡 (D242),1:22.89,4-3/4,12,14.38,6-1/4,12,22.53,4-3/4,12,23.11,2-1/2,7,22.87,,,,,,
2021-01-31,沙田,2,8,6,辣得驕 (D159),1:22.98,2,7,13.94,3,6,22.45,2,6,23.19,3,8,23.40,,,,,,
2021-01-31,沙田,2,9,10,星河戰駒 (C245),1:23.11,3-1/4,9,14.14,3-3/4,8,22.37,2-3/4,8,23.19,3-3/4,9,23.41,,,,,,
2021-01-31,沙田,2,10,4,赤馬雄風 (E028),1:23.12,1-3/4,5,13.90,2-1/4,5,22.37,1-3/4,5,23.27,4,10,23.58,,,,,,
2021-01-31,沙田,2,11,1,天意 (V417),1:23.23,4-1/2,11,14.34,5,11,22.37,4,11,23.19,4-1/2,11,23.33,,,,,,
