date,venue,race_no,pool,combination,dividend_hkd
2021-12-12,沙田,1,獨贏,1,87.00
2021-12-12,沙田,1,位置,1,17.00
2021-12-12,沙田,1,連贏,"1,3",61.00
2021-12-12,沙田,1,位置Q,"1,3",26.50
2021-12-12,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2021-12-12,沙田,1,二重彩,"1,3",211.00
2021-12-12,沙田,1,三重彩,"1,3,6","2,068.00"
2021-12-12,沙田,1,單T,"1,3,6",251.00
2021-12-12,沙田,1,四連環,"1,3,6,7",213.00
2021-12-12,沙田,1,四重彩,"1,3,6,7","6,539.00"
2021-12-12,沙田,2,獨贏,6,26.50
2021-12-12,沙田,2,位置,6,14.00
2021-12-12,沙田,2,連贏,"4,6",58.00
2021-12-12,沙田,2,位置Q,"4,6",27.50
2021-12-12,沙田,2,3揀1（組合獨贏）,A1,16.50
2021-12-12,沙田,2,二重彩,"6,4",104.00
2021-12-12,沙田,2,三重彩,"6,4,8",654.00
2021-12-12,沙田,2,單T,"4,6,8",174.00
2021-12-12,沙田,2,四連環,"1,4,6,8",206.00
2021-12-12,沙田,2,四重彩,"6,4,8,1","2,624.00"
2021-12-12,沙田,2,第一口孖寶,1/6,180.50
2021-12-12,沙田,3,獨贏,2,64.50
2021-12-12,沙田,3,位置,2,25.00
2021-12-12,沙田,3,連贏,"2,13",420.00
2021-12-12,沙田,3,位置Q,"2,13",123.00
2021-12-12,沙田,3,3揀1（組合獨贏）,A1,未能勝出
2021-12-12,沙田,3,二重彩,"2,13",852.00
2021-12-12,沙田,3,三重彩,"2,13,5","4,111.00"
2021-12-12,沙田,3,單T,"2,5,13",614.00
2021-12-12,沙田,3,四連環,"2,5,10,13","7,433.00"
2021-12-12,沙田,3,四重彩,"2,13,5,10","158,598.00"
2021-12-12,沙田,3,第二口孖寶,6/2,219.50
2021-12-12,沙田,4,獨贏,2,18.50
2021-12-12,沙田,4,位置,2,11.00
2021-12-12,沙田,4,連贏,"1,2",31.00
2021-12-12,沙田,4,位置Q,"1,2",16.00
2021-12-12,沙田,4,3揀1（組合獨贏）,A1,13.00
2021-12-12,沙田,4,勝出地區（組合獨贏）,C1,16.00
