date,venue,race_no,race_meeting_no,race_name,race_class,distance_m,rating_range,going,course,prize_hkd,race_finish_time,sectional_times_header,place,horse_no,horse_name,jockey,trainer,actual_wt_lbs,declared_wt_lbs,draw,lbw,running_position,finish_time,win_odds
2021-10-17,沙田,1,94,GIRARD-PERREGAUX卓越讓賽,第四班,2000,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(26.47) (50.91) (1:15.35) (1:38.83) (2:02.37),26.47 24.44 24.44 23.48 23.54,1,2,神龍駒 (B108),周俊樂,韋達,128,1076,5,-,6 6 7 8 1,2:02.37,7.6
2021-10-17,沙田,1,94,GIRARD-PERREGAUX卓越讓賽,第四班,2000,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(26.47) (50.91) (1:15.35) (1:38.83) (2:02.37),26.47 24.44 24.44 23.48 23.54,2,1,翡翠綠 (C056),田泰安,苗禮德,133,1142,11,頸位,10 10 8 7 2,2:02.43,7.3
2021-10-17,沙田,1,94,GIRARD-PERREGAUX卓越讓賽,第四班,2000,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(26.47) (50.91) (1:15.35) (1:38.83) (2:02.37),26.47 24.44 24.44 23.48 23.54,3,3,正本開心 (C227),潘頓,羅富全,130,1144,4,1/2,7 5 6 5 3,2:02.44,9.7
2021-10-17,沙田,1,94,GIRARD-PERREGAUX卓越讓賽,第四班,2000,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(26.47) (50.91) (1:15.35) (1:38.83) (2:02.37),26.47 24.44 24.44 23.48 23.54,4,4,威闖 (D168),賀銘年,大衛希斯,128,1050,1,1/2,3 3 4 4 4,2:02.45,7.8
2021-10-17,沙田,1,94,GIRARD-PERREGAUX卓越讓賽,第四班,2000,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(26.47) (50.91) (1:15.35) (1:38.83) (2:02.37),26.47 24.44 24.44 23.48 23.54,5,11,美活人生 (D398),蔡明紹,沈集成,116,1094,7,2-1/4,2 2 2 2 5,2:02.73,9.1
2021-10-17,沙田,1,94,GIRARD-PERREGAUX卓越讓賽,第四班,2000,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(26.47) (50.91) (1:15.35) (1:38.83) (2:02.37),26.47 24.44 24.44 23.48 23.54,6,7,紅麗舍 (A005),潘明輝,文家良,122,1163,8,2-1/2,8 9 10 10 6,2:02.77,15
2021-10-17,沙田,1,94,GIRARD-PERREGAUX卓越讓賽,第四班,2000,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(26.47) (50.91) (1:15.35) (1:38.83) (2:02.37),26.47 24.44 24.44 23.48 23.54,7,6,龍戰士 (C153),梁家俊,蘇保羅,124,1114,9,3-1/2,9 8 9 9 7,2:02.91,8.7
2021-10-17,沙田,1,94,GIRARD-PERREGAUX卓越讓賽,第四班,2000,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(26.47) (50.91) (1:15.35) (1:38.83) (2:02.37),26.47 24.44 24.44 23.48 23.54,8,10,度身訂做 (C522),楊明綸,方嘉柏,118,1082,6,6-1/2,1 1 1 1 8,2:03.42,12
2021-10-17,沙田,1,94,GIRARD-PERREGAUX卓越讓賽,第四班,2000,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(26.47) (50.91) (1:15.35) (1:38.83) (2:02.37),26.47 24.44 24.44 23.48 23.54,9,8,縱橫十六 (E244),巴度,呂健威,119,1247,2,8,4 4 3 3 9,2:03.66,13
2021-10-17,沙田,1,94,GIRARD-PERREGAUX卓越讓賽,第四班,2000,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(26.47) (50.91) (1:15.35) (1:38.83) (2:02.37),26.47 24.44 24.44 23.48 23.54,10,5,皇龍司令 (C208),莫雷拉,徐雨石,126,1078,3,21-1/4,5 7 5 6 10,2:05.79,4.3
2021-10-17,沙田,1,94,GIRARD-PERREGAUX卓越讓賽,第四班,2000,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(26.47) (50.91) (1:15.35) (1:38.83) (2:02.37),26.47 24.44 24.44 23.48 23.54,11,9,樂盈盈 (C369),黃皓楠,告東尼,116,1071,10,28-1/4,11 11 11 11 11,2:06.87,23
2021-10-17,沙田,2,95,IWC SCHAFFHAUSEN卓越讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(13.43) (34.31) (57.79) (1:21.75),13.43 20.88 23.48 23.96,1,2,超好日子 (D473),潘頓,呂健威,132,1177,8,-,9 8 7 1,1:21.75,10
2021-10-17,沙田,2,95,IWC SCHAFFHAUSEN卓越讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(13.43) (34.31) (57.79) (1:21.75),13.43 20.88 23.48 23.96,2,10,誠心所願 (E343),周俊樂,韋達,116,1036,13,1/2,13 13 13 2,1:21.85,87
2021-10-17,沙田,2,95,IWC SCHAFFHAUSEN卓越讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(13.43) (34.31) (57.79) (1:21.75),13.43 20.88 23.48 23.96,3,3,浪漫組合 (D271),莫雷拉,沈集成,131,1139,2,1/2,8 7 4 3,1:21.86,3.6
2021-10-17,沙田,2,95,IWC SCHAFFHAUSEN卓越讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(13.43) (34.31) (57.79) (1:21.75),13.43 20.88 23.48 23.96,4,4,源源動力 (D014),潘明輝,羅富全,128,1113,14,2-1/4,1 1 1 4,1:22.12,13
2021-10-17,沙田,2,95,IWC SCHAFFHAUSEN卓越讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(13.43) (34.31) (57.79) (1:21.75),13.43 20.88 23.48 23.96,5,12,有緣人 (D348),田泰安,蔡約翰,118,1149,3,2-1/2,3 4 3 5,1:22.15,7.8
2021-10-17,沙田,2,95,IWC SCHAFFHAUSEN卓越讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(13.43) (34.31) (57.79) (1:21.75),13.43 20.88 23.48 23.96,6,7,眾歡笑 (D038),蔡明紹,高伯新,126,1026,11,3,12 11 12 6,1:22.22,21
2021-10-17,沙田,2,95,IWC SCHAFFHAUSEN卓越讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(13.43) (34.31) (57.79) (1:21.75),13.43 20.88 23.48 23.96,7,14,寶得住 (C125),黃俊,葉楚航,108,1051,9,5-1/4,11 12 11 7,1:22.58,163
2021-10-17,沙田,2,95,IWC SCHAFFHAUSEN卓越讓賽,第四班,1400,60-40,好地,"草地 - ""B+2"" 賽道",1040000,(13.43) (34.31) (57.79) (1:21.75),13.43 20.88 23.48 23.96,8,8,宇宙英雄 (E141),賀銘年,徐雨石,125,1126,12,5-3/4,14 14 14 8,1:22.65,229
