date,venue,race_no,pool,combination,dividend_hkd
2021-12-29,沙田,1,獨贏,12,481.00
2021-12-29,沙田,1,位置,12,103.00
2021-12-29,沙田,1,連贏,"7,12",491.50
2021-12-29,沙田,1,位置Q,"7,12",160.00
2021-12-29,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2021-12-29,沙田,1,二重彩,"12,7","1,942.00"
2021-12-29,沙田,1,三重彩,"12,7,11","8,938.00"
2021-12-29,沙田,1,單T,"7,11,12",705.00
2021-12-29,沙田,1,四連環,"7,9,11,12","1,714.00"
2021-12-29,沙田,1,四重彩,"12,7,11,9","77,937.00"
2021-12-29,沙田,2,獨贏,2,64.50
2021-12-29,沙田,2,位置,2,17.50
2021-12-29,沙田,2,連贏,"2,3",305.50
2021-12-29,沙田,2,位置Q,"2,3",86.00
2021-12-29,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2021-12-29,沙田,2,二重彩,"2,3",674.00
2021-12-29,沙田,2,三重彩,"2,3,7","3,736.00"
2021-12-29,沙田,2,單T,"2,3,7",626.00
2021-12-29,沙田,2,四連環,"2,3,4,7","1,066.00"
2021-12-29,沙田,2,四重彩,"2,3,7,4","20,690.00"
2021-12-29,沙田,2,第一口孖寶,12/2,"4,352.00"
2021-12-29,沙田,3,獨贏,5,38.00
2021-12-29,沙田,3,位置,5,16.00
2021-12-29,沙田,3,連贏,"5,11",185.00
2021-12-29,沙田,3,位置Q,"5,11",66.00
2021-12-29,沙田,3,3揀1（組合獨贏）,A1,19.00
2021-12-29,沙田,3,二重彩,"5,11",464.00
2021-12-29,沙田,3,三重彩,"5,11,9","1,743.00"
2021-12-29,沙田,3,單T,"5,9,11",267.00
2021-12-29,沙田,3,四連環,"5,7,9,11",230.00
2021-12-29,沙田,3,四重彩,"5,11,9,7","6,421.00"
2021-12-29,沙田,3,第二口孖寶,2/5,289.00
2021-12-29,沙田,4,獨贏,11,135.50
2021-12-29,沙田,4,位置,11,54.50
2021-12-29,沙田,4,連贏,"11,13","1,277.50"
2021-12-29,沙田,4,位置Q,"11,13",394.50
2021-12-29,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2021-12-29,沙田,4,二重彩,"11,13","2,960.00"
2021-12-29,沙田,4,三重彩,"11,13,7","23,545.00"
2021-12-29,沙田,4,單T,"7,11,13","2,804.00"
2021-12-29,沙田,4,四連環,"3,7,11,13","4,635.00"
2021-12-29,沙田,4,四重彩,"11,13,7,3","141,367.00"
2021-12-29,沙田,4,第三口孖寶,5/11,"1,424.50"
2021-12-29,沙田,4,第一口孖T,"5,9,11/7,11,13","130,851.00"
2021-12-29,沙田,5,獨贏,4,90.00
2021-12-29,沙田,5,位置,4,31.00
2021-12-29,沙田,5,連贏,"4,9",431.00
2021-12-29,沙田,5,位置Q,"4,9",149.00
2021-12-29,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2021-12-29,沙田,5,二重彩,"4,9","1,345.00"
2021-12-29,沙田,5,三重彩,"4,9,10","15,480.00"
2021-12-29,沙田,5,單T,"4,9,10","2,018.00"
2021-12-29,沙田,5,四連環,"2,4,9,10","2,786.00"
2021-12-29,沙田,5,四重彩,"4,9,10,2","95,136.00"
2021-12-29,沙田,5,第四口孖寶,11/4,"1,750.50"
2021-12-29,沙田,6,獨贏,3,39.50
2021-12-29,沙田,6,位置,3,15.50
2021-12-29,沙田,6,連贏,"3,5",84.00
2021-12-29,沙田,6,位置Q,"3,5",35.00
2021-12-29,沙田,6,3揀1（組合獨贏）,A1,20.50
2021-12-29,沙田,6,二重彩,"3,5",217.00
2021-12-29,沙田,6,三重彩,"3,5,4","1,248.00"
2021-12-29,沙田,6,單T,"3,4,5",249.00
2021-12-29,沙田,6,四連環,"2,3,4,5",361.00
2021-12-29,沙田,6,四重彩,"3,5,4,2","7,887.00"
2021-12-29,沙田,6,第五口孖寶,4/3,519.00
2021-12-29,沙田,6,第二口孖T,"4,9,10/3,4,5","280,982.00"
2021-12-29,沙田,6,三T(安慰獎),"7,11,13/4,9,10/任何組合","299,524.00"
2021-12-29,沙田,7,獨贏,5,150.00
2021-12-29,沙田,7,位置,5,42.50
2021-12-29,沙田,7,連贏,"5,10","1,540.00"
2021-12-29,沙田,7,位置Q,"5,10",340.50
2021-12-29,沙田,7,3揀1（組合獨贏）,A1,未能勝出
2021-12-29,沙田,7,二重彩,"5,10","2,924.00"
2021-12-29,沙田,7,三重彩,"5,10,8","82,747.00"
2021-12-29,沙田,7,單T,"5,8,10","9,884.00"
2021-12-29,沙田,7,四連環,"2,5,8,10","20,548.00"
2021-12-29,沙田,7,四重彩,"5,10,8,2","453,093.00"
2021-12-29,沙田,7,第六口孖寶,3/5,875.00
2021-12-29,沙田,8,獨贏,9,56.50
2021-12-29,沙田,8,位置,9,20.00
2021-12-29,沙田,8,連贏,"1,9",220.00
2021-12-29,沙田,8,位置Q,"1,9",76.50
2021-12-29,沙田,8,3揀1（組合獨贏）,A1,未能勝出
2021-12-29,沙田,8,二重彩,"9,1",416.00
2021-12-29,沙田,8,三重彩,"9,1,4","1,878.00"
2021-12-29,沙田,8,單T,"1,4,9",314.00
2021-12-29,沙田,8,四連環,"1,4,7,9",565.00
2021-12-29,沙田,8,四重彩,"9,1,4,7","12,684.00"
2021-12-29,沙田,8,第七口孖寶,5/9,"1,319.50"
2021-12-29,沙田,8,三寶,3/5/9,"4,681.00"
2021-12-29,沙田,8,第三口孖T,"5,8,10/1,4,9","1,057,673.00"
2021-12-29,沙田,8,六環彩,"5,11/11,13/4,9/3,5/5,10/1,9","82,079.00"
2021-12-29,沙田,8,騎師王 1,10 [薛恩],詳情
