date,venue,race_no,pool,combination,dividend_hkd
2021-01-13,跑馬地,1,獨贏,9,216.50
2021-01-13,跑馬地,1,位置,9,55.00
2021-01-13,跑馬地,1,連贏,"9,11",233.00
2021-01-13,跑馬地,1,位置Q,"9,11",92.50
2021-01-13,跑馬地,1,3揀1（組合獨贏）,A1,未能勝出
2021-01-13,跑馬地,1,二重彩,"9,11",781.00
2021-01-13,跑馬地,1,三重彩,"9,11,4","3,334.00"
2021-01-13,跑馬地,1,單T,"4,9,11",394.00
2021-01-13,跑馬地,1,四連環,"4,6,9,11",771.00
2021-01-13,跑馬地,1,四重彩,"9,11,4,6","26,844.00"
2021-01-13,跑馬地,2,獨贏,12,49.00
2021-01-13,跑馬地,2,位置,12,16.50
2021-01-13,跑馬地,2,連贏,"10,12",55.50
2021-01-13,跑馬地,2,位置Q,"10,12",22.50
2021-01-13,跑馬地,2,3揀1（組合獨贏）,A1,未能勝出
2021-01-13,跑馬地,2,二重彩,"12,10",165.00
2021-01-13,跑馬地,2,三重彩,"12,10,3",898.00
2021-01-13,跑馬地,2,單T,"3,10,12",157.00
2021-01-13,跑馬地,2,四連環,"3,8,10,12",185.00
2021-01-13,跑馬地,2,四重彩,"12,10,3,8","4,959.00"
2021-01-13,跑馬地,2,第一口孖寶,9/12,"1,215.00"
2021-01-13,跑馬地,3,獨贏,10,23.50
2021-01-13,跑馬地,3,位置,10,13.00
2021-01-13,跑馬地,3,連贏,"10,12",132.50
2021-01-13,跑馬地,3,位置Q,"10,12",54.50
2021-01-13,跑馬地,3,3揀1（組合獨贏）,A1,15.50
2021-01-13,跑馬地,3,二重彩,"10,12",212.00
2021-01-13,跑馬地,3,三重彩,"10,12,7",818.00
2021-01-13,跑馬地,3,單T,"7,10,12",154.00
2021-01-13,跑馬地,3,四連環,"2,7,10,12",285.00
2021-01-13,跑馬地,3,四重彩,"10,12,7,2","4,248.00"
2021-01-13,跑馬地,3,第二口孖寶,12/10,168.00
2021-01-13,跑馬地,4,獨贏,7,88.00
2021-01-13,跑馬地,4,位置,7,25.00
