date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2021-09-22,跑馬地,1,1,5,快步速 (C427),莫雷拉,H,出閘迅速，從容領先。直路彎前走勢輕鬆。直路上保持甚佳走勢，勝出賽事。
2021-09-22,跑馬地,1,2,2,甲烷 (C469),薛恩,--,出閘迅速，居領放馬之後位置，走內欄。直路彎居相同位置，衝刺良佳，取得亞軍。
2021-09-22,跑馬地,1,3,3,神龍駒 (B108),周俊樂,H-/B2/XB2,出閘迅速，居中間位置，走第二疊。自四百五十米處起走第三疊。直路上追前甚多，取得季軍，未能威脅前兩名馬匹。
2021-09-22,跑馬地,1,4,4,芙蓉莊 (B339),賀銘年,B,自第八檔出閘，早段留居包尾位置。進入對面直路後略為追近。中段落後領放馬四至五個馬位。末段略為追前。
2021-09-22,跑馬地,1,5,1,其利斷金 (B426),田泰安,V,出閘緩慢，落後領放馬三個馬位，走內欄。沿途走內欄以省腳程，以穩勢衝刺。
2021-09-22,跑馬地,1,6,7,龍戰士 (C153),梁家俊,B/TT,出閘普通，居中間之後位置，落後約四個馬位，走第二疊。自六百米處起走第三疊。直路上保持穩勢。
2021-09-22,跑馬地,1,7,6,紅麗舍 (A005),霍宏聲,B,出閘笨拙，受擠迫，居後列，走第二疊。直路彎落後約六個馬位。直路上受催策，略為交出反應。
2021-09-22,跑馬地,1,8,8,湛江最醒 (B406),巴度,TT,出閘時觸碰對手，居第二位，走第二疊。直路彎未能再加速。直路上逐漸轉弱。（見競賽事件報告。）
2021-09-22,跑馬地,2,1,5,赤馬雄風 (E028),潘頓,B/TT,受力策移入內欄領放。一放到底，勝出賽事。
2021-09-22,跑馬地,2,2,2,皇寶 (D416),莫雷拉,--,早段受力策，但未能加速，居中間位置，走第二至第三疊。二百五十米處以勁勢衝刺。
2021-09-22,跑馬地,2,3,1,盈嘉輝 (C080),田泰安,B/TT,受力策固守內欄，居領先馬匹之後。三百米處略為衝刺。
2021-09-22,跑馬地,2,4,7,安逸寧靜 (D189),梁家俊,CP,收慢留後，移入內欄。自四百米處至二百米處缺乏空位。望空後衝刺良佳。
2021-09-22,跑馬地,2,5,3,天德 (E128),霍宏聲,TT,起步後收慢，居包尾位置，移入內欄。直路上大部分途程缺乏空位。衝刺良佳。
2021-09-22,跑馬地,2,6,6,天衣無縫 (C261),蔡明紹,XB,受力策上前，沿途走第三疊。二百米處力竭。
2021-09-22,跑馬地,2,7,9,信心滿滿 (D229),何澤堯,H,收慢留居中間之前位置， 走第二疊。毫無進展。
2021-09-22,跑馬地,2,8,8,珍珠鳳凰 (B201),賀銘年,B,早段受力策，沿途走第三疊。衝刺乏力。
2021-09-22,跑馬地,2,9,4,友盈友福 (D343),班德禮,B-,起步後收慢，走第二至第三疊。毫無進展。
2021-09-22,跑馬地,2,10,10,插班生 (E032),波健士,H/XB,受推策上前，走第二疊。三百五十米處再無餘力。
2021-09-22,跑馬地,3,1,1,皆大開心 (D364),蔡明紹,B,居後列，走第二疊。直路上加速良佳，追前甚多，以一又四分一馬位之先取勝。
2021-09-22,跑馬地,3,2,4,總統之星 (C170),莫雷拉,B/TT,居領放馬之後，走內欄。保持佳勢，但最後五十米被超越。
2021-09-22,跑馬地,3,3,8,堅有料 (C011),薛恩,TT,居包尾位置。七百米處走內欄。追前，衝刺強勁，取得季軍。
2021-09-22,跑馬地,3,4,3,嘉喜旺 (C421),潘頓,B,居中間位置，走內欄。跑過一百米處時受擠迫，其後僅能保持同速。
2021-09-22,跑馬地,3,5,10,白鷺盛世 (D163),田泰安,B/XB/TT,居中間之前位置，走外疊，沒有遮擋。保持走勢至一百米處，逐漸轉弱。
2021-09-22,跑馬地,3,6,2,綠續爆發 (E104),何澤堯,XB/E1,居中間位置，走第二疊。直路上大致保持同速。
2021-09-22,跑馬地,3,7,9,堅離地 (A235),賀銘年,H/XB/TT,居領放馬旁側，走第二疊。轉直路彎時內閃，難以策騎。
2021-09-22,跑馬地,3,8,7,怡威 (C496),霍宏聲,--,受催策上前，取得領先。走勢不俗，但跑過一百米處時勒避及失地。
2021-09-22,跑馬地,3,9,12,愛逍遙 (D190),班德禮,--,居中間位置，走第三疊，但有遮擋。直路上僅能保持同速。
2021-09-22,跑馬地,3,10,6,得賞 (B288),梁家俊,--,居中間之後位置，走第二疊。從未有力一爭。表現難以接受。必須試閘及格。（見競賽事件報告。）
2021-09-22,跑馬地,3,11,11,龍船 (V186),潘明輝,--,居中間之後位置，走內欄。未能追前。
2021-09-22,跑馬地,3,12,5,日日夠 (D310),巴度,B2,居後列，走第三疊，但有遮擋。毫無進展。（見競賽事件報告。）
2021-09-22,跑馬地,4,1,5,銀河飛馬 (C275),梁家俊,B,起步後被超越，但過了首一百米後推進至中間位置，走內欄。轉直路彎時移離內欄，留力。二百七十五米處受催策。最後七十五米上前取得領先。過終點時輕鬆獲勝。
2021-09-22,跑馬地,4,2,4,富高八斗 (B473),莫雷拉,B1/TT,前速甚快，取得領先。持續領放，最後七十五米被頭馬超越。以短距離之差屈居亞軍。
2021-09-22,跑馬地,4,3,3,嘉應精神 (E217),潘頓,B,早段走外疊。自六百五十米處起移至有利的第二疊第二位。直路上儘管外閃，但衝刺良佳。僅失亞軍。（騎師被罰停賽，見競賽事件報告。）
2021-09-22,跑馬地,4,4,2,勇創派對 (E368),何澤堯,H,前速不及自內檔出閘的對手，其後收慢，居中間稍後位置，走第三疊，沒有遮擋。轉直路彎時走外疊。末段穩步追前，跑獲第四名。
