date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2021-01-17,沙田,1,1,5,幸運精選 (B114),1:36.14,1,1,24.49,1/2,1,22.92,3/4,1,24.41,3/4,1,24.32,,,,,,
2021-01-17,沙田,1,2,12,天衣無縫 (C261),1:36.28,1-1/2,5,24.73,3-1/2,5,23.24,1-3/4,5,24.13,3/4,2,24.18,,,,,,
2021-01-17,沙田,1,3,10,智理共想 (D060),1:36.41,2-3/4,8,24.93,5,8,23.28,3,8,24.09,1-3/4,3,24.11,,,,,,
2021-01-17,沙田,1,4,8,力王 (A065),1:36.41,5-3/4,12,25.41,7-1/2,11,23.20,3-1/2,9,23.77,1-3/4,4,24.03,,,,,,
2021-01-17,沙田,1,5,2,電路一號 (B373),1:36.54,1-1/4,3,24.69,1-3/4,3,23.00,1-1/2,4,24.37,2-1/2,5,24.48,,,,,,
2021-01-17,沙田,1,6,1,美活人生 (D398),1:36.60,4,9,25.13,5-3/4,9,23.20,2-3/4,7,23.93,3,6,24.34,,,,,,
2021-01-17,沙田,1,7,11,旺旺寶駒 (C418),1:36.65,2-3/4,7,24.93,4-1/4,6,23.16,2-1/2,6,24.13,3-1/4,7,24.43,,,,,,
2021-01-17,沙田,1,8,9,晴朗拍檔 (B071),1:36.88,4,10,25.13,6-1/2,10,23.32,4-3/4,11,24.13,4-3/4,8,24.30,,,,,,
2021-01-17,沙田,1,9,4,緣份 (C535),1:37.05,1-1/4,4,24.69,1/2,2,22.80,3/4,2,24.45,5-3/4,9,25.11,,,,,,
2021-01-17,沙田,1,10,6,正義駒 (D146),1:37.10,1,2,24.65,2,4,23.08,1-1/2,3,24.33,6,10,25.04,,,,,,
2021-01-17,沙田,1,11,14,西夏之王 (C295),1:38.28,5-1/2,11,25.37,7-3/4,12,23.28,4-1/2,10,23.89,13-1/2,11,25.74,,,,,,
2021-01-17,沙田,1,12,7,度身訂做 (C522),1:38.39,6-1/4,13,25.49,9-1/2,13,23.44,6-1/4,12,23.89,14,12,25.57,,,,,,
2021-01-17,沙田,1,13,13,火箭砲 (C520),1:38.54,6-3/4,14,25.57,10-3/4,14,23.56,7-3/4,14,23.93,15,13,25.48,,,,,,
2021-01-17,沙田,1,14,3,錢途光輝 (D218),1:40.90,2-1/2,6,24.89,4-1/2,7,23.24,6-1/4,13,24.69,29-3/4,14,28.08,,,,,,
2021-01-17,沙田,2,1,2,金莊令 (D222),1:23.90,2,4,13.99,3,4,23.44,1-1/4,3,23.74,HD,1,22.73,,,,,,
2021-01-17,沙田,2,2,10,深愛 (A088),1:23.92,2-1/4,5,14.03,4,5,23.56,1-1/2,4,23.62,HD,2,22.71,,,,,,
2021-01-17,沙田,2,3,12,綠豆怪傑 (D079),1:24.00,1,3,13.83,2-3/4,3,23.56,1-3/4,5,23.86,1/2,3,22.75,,,,,,
2021-01-17,沙田,2,4,11,文武先鋒 (B049),1:24.01,1/2,2,13.75,1-1/4,2,23.40,N,2,23.86,3/4,4,23.00,,,,,,
2021-01-17,沙田,2,5,1,勁力十足 (D362),1:24.03,1/2,1,13.67,1-1/4,1,23.28,N,1,24.02,3/4,5,23.06,,,,,,
2021-01-17,沙田,2,6,13,日就月將 (D157),1:24.18,3-1/4,8,14.19,5-1/4,9,23.60,2-3/4,6,23.62,1-3/4,6,22.77,,,,,,
2021-01-17,沙田,2,7,4,鋒芒快露 (C417),1:24.39,3-1/4,9,14.19,5-1/2,10,23.64,4-1/4,10,23.82,3,7,22.74,,,,,,
