date,venue,race_no,pool,combination,dividend_hkd
2021-05-30,沙田,1,獨贏,6,105.00
2021-05-30,沙田,1,位置,6,36.00
2021-05-30,沙田,1,連贏,"5,6",506.00
2021-05-30,沙田,1,位置Q,"5,6",163.00
2021-05-30,沙田,1,3揀1（組合獨贏）,A1,未能勝出
2021-05-30,沙田,1,二重彩,"6,5",696.00
2021-05-30,沙田,1,三重彩,"6,5,2","7,233.00"
2021-05-30,沙田,1,單T,"2,5,6","1,143.00"
2021-05-30,沙田,1,四連環,"2,5,6,12","4,607.00"
2021-05-30,沙田,1,四重彩,"6,5,2,12","103,587.00"
2021-05-30,沙田,2,獨贏,12,127.50
2021-05-30,沙田,2,位置,12,34.50
2021-05-30,沙田,2,連贏,"10,12",471.00
2021-05-30,沙田,2,位置Q,"10,12",136.50
2021-05-30,沙田,2,3揀1（組合獨贏）,A1,未能勝出
2021-05-30,沙田,2,二重彩,"12,10",962.00
2021-05-30,沙田,2,三重彩,"12,10,3","7,501.00"
2021-05-30,沙田,2,單T,"3,10,12","1,385.00"
2021-05-30,沙田,2,四連環,"3,10,12,14","6,455.00"
2021-05-30,沙田,2,四重彩,"12,10,3,14","135,506.00"
2021-05-30,沙田,2,第一口孖寶,6/12,728.50
2021-05-30,沙田,3,獨贏,6,25.00
2021-05-30,沙田,3,位置,6,13.50
2021-05-30,沙田,3,連贏,"5,6",63.00
2021-05-30,沙田,3,位置Q,"5,6",30.50
2021-05-30,沙田,3,3揀1（組合獨贏）,A1,13.50
2021-05-30,沙田,3,二重彩,"6,5",133.00
2021-05-30,沙田,3,三重彩,"6,5,7",490.00
2021-05-30,沙田,3,單T,"5,6,7",127.00
2021-05-30,沙田,3,四連環,"3,5,6,7",345.00
2021-05-30,沙田,3,四重彩,"6,5,7,3","3,374.00"
2021-05-30,沙田,3,第二口孖寶,12/6,350.00
2021-05-30,沙田,4,獨贏,10,85.00
2021-05-30,沙田,4,位置,10,21.50
2021-05-30,沙田,4,連贏,"8,10",249.50
2021-05-30,沙田,4,位置Q,"8,10",80.00
2021-05-30,沙田,4,3揀1（組合獨贏）,A1,未能勝出
2021-05-30,沙田,4,二重彩,"10,8",652.00
2021-05-30,沙田,4,三重彩,"10,8,6","9,704.00"
2021-05-30,沙田,4,單T,"6,8,10","2,205.00"
2021-05-30,沙田,4,四連環,"3,6,8,10","1,284.00"
2021-05-30,沙田,4,四重彩,"10,8,6,3","43,029.00"
2021-05-30,沙田,4,第三口孖寶,6/10,319.00
2021-05-30,沙田,4,第一口孖T,"5,6,7/6,8,10","65,629.00"
2021-05-30,沙田,5,獨贏,4,83.00
2021-05-30,沙田,5,位置,4,26.50
2021-05-30,沙田,5,連贏,"4,12",314.50
2021-05-30,沙田,5,位置Q,"4,12",111.00
2021-05-30,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2021-05-30,沙田,5,二重彩,"4,12",795.00
2021-05-30,沙田,5,三重彩,"4,12,5","4,681.00"
2021-05-30,沙田,5,單T,"4,5,12",747.00
2021-05-30,沙田,5,四連環,"4,5,10,12","2,660.00"
2021-05-30,沙田,5,四重彩,"4,12,5,10","71,812.00"
2021-05-30,沙田,5,第四口孖寶,10/4,758.00
2021-05-30,沙田,6,獨贏,9,584.50
2021-05-30,沙田,6,位置,9,142.00
2021-05-30,沙田,6,連贏,"8,9","4,041.00"
2021-05-30,沙田,6,位置Q,"8,9","1,085.00"
2021-05-30,沙田,6,3揀1（組合獨贏）,A1,未能勝出
2021-05-30,沙田,6,二重彩,"9,8","4,130.00"
2021-05-30,沙田,6,三重彩,"9,8,3","81,171.00"
2021-05-30,沙田,6,單T,"3,8,9","9,972.00"
2021-05-30,沙田,6,四連環,"3,8,9,11","32,577.00"
2021-05-30,沙田,6,四重彩,"9,8,3,11","726,982.00"
2021-05-30,沙田,6,第五口孖寶,4/9,"3,359.00"
2021-05-30,沙田,6,三T(安慰獎),"6,8,10/4,5,12/任何組合","30,823.00"
2021-05-30,沙田,7,獨贏,9,34.00
2021-05-30,沙田,7,位置,9,17.50
2021-05-30,沙田,7,連贏,"6,9",123.00
2021-05-30,沙田,7,位置Q,"6,9",41.50
2021-05-30,沙田,7,3揀1（組合獨贏）,A1,22.00
2021-05-30,沙田,7,二重彩,"9,6",239.00
2021-05-30,沙田,7,三重彩,"9,6,2",940.00
2021-05-30,沙田,7,單T,"2,6,9",177.00
2021-05-30,沙田,7,四連環,"2,6,9,11",319.00
2021-05-30,沙田,7,四重彩,"9,6,2,11","4,742.00"
2021-05-30,沙田,7,第六口孖寶,9/9,"1,930.00"
2021-05-30,沙田,7,第二口孖T,"3,8,9/2,6,9","525,197.00"
2021-05-30,沙田,8,獨贏,14,569.00
2021-05-30,沙田,8,位置,14,122.50
2021-05-30,沙田,8,連贏,"4,14","1,781.50"
2021-05-30,沙田,8,位置Q,"4,14",415.00
2021-05-30,沙田,8,3揀1（組合獨贏）,A1,未能勝出
2021-05-30,沙田,8,二重彩,"14,4","3,881.00"
2021-05-30,沙田,8,三重彩,"14,4,7","187,801.00"
2021-05-30,沙田,8,單T,"4,7,14","29,697.00"
2021-05-30,沙田,8,四連環,"4,7,12,14","29,474.00"
2021-05-30,沙田,8,四重彩,"14,4,7,12","1,197,379.00"
2021-05-30,沙田,8,第七口孖寶,9/14,"1,530.00"
2021-05-30,沙田,9,獨贏,11,61.00
2021-05-30,沙田,9,位置,11,18.50
2021-05-30,沙田,9,連贏,"7,11",281.00
2021-05-30,沙田,9,位置Q,"7,11",101.00
