date,venue,race_no,video_full_url,video_passthrough_url,video_aerial_url
2021-10-13,跑馬地,1,,,
2021-10-13,跑馬地,2,,,
2021-10-13,跑馬地,3,,,
2021-10-13,跑馬地,4,,,
2021-10-13,跑馬地,5,,,
2021-10-13,跑馬地,6,,,
2021-10-13,跑馬地,7,,,
2021-10-13,跑馬地,8,,,
