date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2021-11-10,跑馬地,1,1,1,綠續爆發 (E104),1:41.57,1,2,27.94,2,4,24.86,2-1/4,4,25.16,SH,1,23.61,,,,,,
2021-11-10,跑馬地,1,2,5,小武士 (E267),1:41.59,6-1/4,11,28.78,7-3/4,12,24.94,3-1/2,8,24.44,SH,2,23.43,,,,,,
2021-11-10,跑馬地,1,3,7,勁叻仔 (D513),1:41.72,4,8,28.42,4-3/4,8,24.82,4-1/2,9,25.08,1,3,23.40,,,,,,
2021-11-10,跑馬地,1,4,11,白鷺盛世 (D163),1:41.79,1-1/2,3,28.02,3-1/4,6,24.98,3-1/2,6,25.16,1-1/2,4,23.63,,,,,,
2021-11-10,跑馬地,1,5,10,堅離地 (A235),1:41.99,2,4,28.10,1/2,2,24.46,1,2,25.20,2-3/4,5,24.23,,,,,,
2021-11-10,跑馬地,1,6,12,愛逍遙 (D190),1:42.08,3,7,28.26,3,5,24.70,3,5,25.12,3-1/4,6,24.00,,,,,,
2021-11-10,跑馬地,1,7,3,隨喜 (E085),1:42.30,1,1,27.78,1-3/4,3,24.98,2,3,25.16,4-1/2,7,24.38,,,,,,
2021-11-10,跑馬地,1,8,4,總統之星 (C170),1:42.48,2-3/4,6,28.22,3-1/4,7,24.78,3-1/2,7,25.16,5-3/4,8,24.32,,,,,,
2021-11-10,跑馬地,1,9,2,珍珠鳳凰 (B201),1:42.48,2-1/2,5,28.18,1/2,1,24.30,1,1,25.12,5-3/4,9,24.88,,,,,,
2021-11-10,跑馬地,1,10,8,歡喜心 (A224),1:42.49,7-1/4,12,28.94,6-3/4,11,24.62,5-3/4,11,24.96,5-3/4,10,23.97,,,,,,
2021-11-10,跑馬地,1,11,6,勝煌 (E299),1:42.90,4-1/2,10,28.50,6-1/2,10,25.02,6,12,25.04,8-1/4,11,24.34,,,,,,
2021-11-10,跑馬地,1,12,9,明德之星 (B395),1:42.92,4-1/2,9,28.50,5,9,24.78,4-3/4,10,25.08,8-1/2,12,24.56,,,,,,
2021-11-10,跑馬地,2,1,7,開懷大少 (A278),1:39.95,4,7,28.66,4,7,23.36,3-1/2,6,23.94,3/4,1,23.99,,,,,,
2021-11-10,跑馬地,2,2,3,忠誠駒 (E130),1:40.08,1,2,28.18,1/2,2,23.28,N,1,23.94,3/4,2,24.68,,,,,,
2021-11-10,跑馬地,2,3,11,功夫茶 (C136),1:40.28,2-1/2,4,28.42,2-1/2,4,23.36,2,3,23.94,2,3,24.56,,,,,,
2021-11-10,跑馬地,2,4,8,海島材子 (D219),1:40.37,4-1/4,8,28.70,5-1/4,8,23.52,4-1/2,8,23.90,2-3/4,4,24.25,,,,,,
2021-11-10,跑馬地,2,5,10,新威力 (D463),1:40.54,1,1,28.02,1/2,1,23.36,N,2,24.06,3-3/4,5,25.10,,,,,,
2021-11-10,跑馬地,2,6,12,安逸寧靜 (D189),1:40.77,5-3/4,9,28.94,6,10,23.40,5,9,23.86,5,6,24.57,,,,,,
2021-11-10,跑馬地,2,7,1,大地歡笑 (E353),1:40.80,2,3,28.34,2-1/4,3,23.40,2-1/2,4,24.06,5-1/4,7,25.00,,,,,,
2021-11-10,跑馬地,2,8,4,盈嘉輝 (C080),1:40.81,2-3/4,5,28.46,3-3/4,5,23.52,2-1/2,5,23.82,5-1/4,8,25.01,,,,,,
2021-11-10,跑馬地,2,9,9,雲彩飛揚 (E122),1:40.95,7,11,29.14,7-1/2,11,23.44,7,11,23.94,6-1/4,9,24.43,,,,,,
