date,venue,race_no,pool,combination,dividend_hkd
2021-02-10,跑馬地,1,獨贏,9,120.00
2021-02-10,跑馬地,1,位置,9,35.50
2021-02-10,跑馬地,1,連贏,"9,11",225.50
2021-02-10,跑馬地,1,位置Q,"9,11",79.50
2021-02-10,跑馬地,1,3揀1（組合獨贏）,A1,未能勝出
2021-02-10,跑馬地,1,二重彩,"9,11",470.00
2021-02-10,跑馬地,1,三重彩,"9,11,5","4,604.00"
2021-02-10,跑馬地,1,單T,"5,9,11",668.00
2021-02-10,跑馬地,1,四連環,"5,6,9,11","2,481.00"
2021-02-10,跑馬地,1,四重彩,"9,11,5,6","72,426.00"
2021-02-10,跑馬地,2,獨贏,11,63.00
2021-02-10,跑馬地,2,位置,11,18.00
2021-02-10,跑馬地,2,連贏,"2,11",125.50
2021-02-10,跑馬地,2,位置Q,"2,11",44.00
2021-02-10,跑馬地,2,3揀1（組合獨贏）,A1,未能勝出
2021-02-10,跑馬地,2,二重彩,"11,2",381.00
2021-02-10,跑馬地,2,三重彩,"11,2,10","3,037.00"
2021-02-10,跑馬地,2,單T,"2,10,11",875.00
2021-02-10,跑馬地,2,四連環,"2,5,10,11","6,981.00"
2021-02-10,跑馬地,2,四重彩,"11,2,10,5","80,970.00"
2021-02-10,跑馬地,2,第一口孖寶,9/11,748.00
2021-02-10,跑馬地,3,獨贏,8,111.00
2021-02-10,跑馬地,3,位置,8,33.00
2021-02-10,跑馬地,3,連贏,"6,8",193.00
2021-02-10,跑馬地,3,位置Q,"6,8",72.00
2021-02-10,跑馬地,3,3揀1（組合獨贏）,A1,未能勝出
2021-02-10,跑馬地,3,二重彩,"8,6",495.00
2021-02-10,跑馬地,3,三重彩,"8,6,11","3,503.00"
2021-02-10,跑馬地,3,單T,"6,8,11",638.00
2021-02-10,跑馬地,3,四連環,"6,8,9,11",773.00
2021-02-10,跑馬地,3,四重彩,"8,6,11,9","18,339.00"
2021-02-10,跑馬地,3,第二口孖寶,11/8,609.00
2021-02-10,跑馬地,4,獨贏,6,35.50
2021-02-10,跑馬地,4,位置,6,12.00
2021-02-10,跑馬地,4,連贏,"6,7",60.00
2021-02-10,跑馬地,4,位置Q,"6,7",22.00
2021-02-10,跑馬地,4,3揀1（組合獨贏）,A1,未能勝出
2021-02-10,跑馬地,4,二重彩,"6,7",130.00
2021-02-10,跑馬地,4,三重彩,"6,7,4",723.00
2021-02-10,跑馬地,4,單T,"4,6,7",181.00
2021-02-10,跑馬地,4,四連環,"2,4,6,7",67.00
2021-02-10,跑馬地,4,四重彩,"6,7,4,2","1,951.00"
2021-02-10,跑馬地,4,第三口孖寶,8/6,421.50
2021-02-10,跑馬地,5,獨贏,7,28.50
2021-02-10,跑馬地,5,位置,7,13.50
2021-02-10,跑馬地,5,連贏,"2,7",86.50
2021-02-10,跑馬地,5,位置Q,"2,7",37.00
2021-02-10,跑馬地,5,3揀1（組合獨贏）,A1,17.00
2021-02-10,跑馬地,5,二重彩,"7,2",177.00
2021-02-10,跑馬地,5,三重彩,"7,2,10",824.00
2021-02-10,跑馬地,5,單T,"2,7,10",215.00
2021-02-10,跑馬地,5,四連環,"2,7,10,11",299.00
2021-02-10,跑馬地,5,四重彩,"7,2,10,11","4,757.00"
2021-02-10,跑馬地,5,第四口孖寶,6/7,143.00
