date,venue,race_no,pool,combination,dividend_hkd
2021-12-22,跑馬地,1,獨贏,7,29.50
2021-12-22,跑馬地,1,位置,7,13.50
2021-12-22,跑馬地,1,連贏,"7,10",55.50
2021-12-22,跑馬地,1,位置Q,"7,10",25.50
2021-12-22,跑馬地,1,3揀1（組合獨贏）,A1,21.00
2021-12-22,跑馬地,1,二重彩,"7,10",91.00
2021-12-22,跑馬地,1,三重彩,"7,10,4","1,030.00"
2021-12-22,跑馬地,1,單T,"4,7,10",272.00
2021-12-22,跑馬地,1,四連環,"1,4,7,10",355.00
2021-12-22,跑馬地,1,四重彩,"7,10,4,1","6,331.00"
2021-12-22,跑馬地,2,獨贏,3,72.50
2021-12-22,跑馬地,2,位置,3,22.50
2021-12-22,跑馬地,2,連贏,"3,12",536.00
2021-12-22,跑馬地,2,位置Q,"3,12",163.00
2021-12-22,跑馬地,2,3揀1（組合獨贏）,A1,23.00
2021-12-22,跑馬地,2,二重彩,"3,12",934.00
2021-12-22,跑馬地,2,三重彩,"3,12,9","11,791.00"
2021-12-22,跑馬地,2,單T,"3,9,12","2,550.00"
2021-12-22,跑馬地,2,四連環,"3,9,11,12","3,862.00"
2021-12-22,跑馬地,2,四重彩,"3,12,9,11","74,132.00"
2021-12-22,跑馬地,2,第一口孖寶,7/3,152.50
2021-12-22,跑馬地,3,獨贏,2,247.50
2021-12-22,跑馬地,3,位置,2,52.00
2021-12-22,跑馬地,3,連贏,"2,8","1,163.50"
2021-12-22,跑馬地,3,位置Q,"2,8",308.00
2021-12-22,跑馬地,3,3揀1（組合獨贏）,A1,未能勝出
2021-12-22,跑馬地,3,二重彩,"2,8","3,367.00"
2021-12-22,跑馬地,3,三重彩,"2,8,3","31,972.00"
2021-12-22,跑馬地,3,單T,"2,3,8","3,388.00"
2021-12-22,跑馬地,3,四連環,"1,2,3,8","10,346.00"
2021-12-22,跑馬地,3,四重彩,"2,8,3,1","260,035.00"
2021-12-22,跑馬地,3,第二口孖寶,3/2,791.00
2021-12-22,跑馬地,4,獨贏,6,31.00
2021-12-22,跑馬地,4,位置,6,15.00
2021-12-22,跑馬地,4,連贏,"6,7",106.50
2021-12-22,跑馬地,4,位置Q,"6,7",42.50
2021-12-22,跑馬地,4,3揀1（組合獨贏）,A1,23.00
2021-12-22,跑馬地,4,二重彩,"6,7",214.00
2021-12-22,跑馬地,4,三重彩,"6,7,3","1,019.00"
2021-12-22,跑馬地,4,單T,"3,6,7",285.00
2021-12-22,跑馬地,4,四連環,"3,5,6,7",980.00
2021-12-22,跑馬地,4,四重彩,"6,7,3,5","13,976.00"
2021-12-22,跑馬地,4,第三口孖寶,"2/6,9",670.00
2021-12-22,跑馬地,5,獨贏,9,26.50
2021-12-22,跑馬地,5,位置,9,13.00
2021-12-22,跑馬地,5,連贏,"9,10",130.50
2021-12-22,跑馬地,5,位置Q,"9,10",46.00
2021-12-22,跑馬地,5,3揀1（組合獨贏）,A1,21.00
2021-12-22,跑馬地,5,二重彩,"9,10",201.00
2021-12-22,跑馬地,5,三重彩,"9,10,1",649.00
2021-12-22,跑馬地,5,單T,"1,9,10",174.00
2021-12-22,跑馬地,5,四連環,"1,3,9,10",287.00
2021-12-22,跑馬地,5,四重彩,"9,10,1,3","3,727.00"
2021-12-22,跑馬地,5,第四口孖寶,"6,9/9",61.50
2021-12-22,跑馬地,5,第一口孖T,"3>6,7,9/1,9,10","2,880.00"
2021-12-22,跑馬地,6,獨贏,9,39.50
2021-12-22,跑馬地,6,位置,9,15.00
2021-12-22,跑馬地,6,連贏,"5,9",102.00
2021-12-22,跑馬地,6,位置Q,"5,9",37.50
2021-12-22,跑馬地,6,3揀1（組合獨贏）,A1,18.50
2021-12-22,跑馬地,6,二重彩,"9,5",228.00
2021-12-22,跑馬地,6,三重彩,"9,5,3","1,442.00"
2021-12-22,跑馬地,6,單T,"3,5,9",280.00
2021-12-22,跑馬地,6,四連環,"3,5,9,12","1,493.00"
2021-12-22,跑馬地,6,四重彩,"9,5,3,12","25,825.00"
2021-12-22,跑馬地,6,第五口孖寶,9/9,116.50
2021-12-22,跑馬地,7,獨贏,11,24.50
2021-12-22,跑馬地,7,位置,11,11.50
2021-12-22,跑馬地,7,連贏,"2,11",49.00
2021-12-22,跑馬地,7,位置Q,"2,11",23.50
2021-12-22,跑馬地,7,3揀1（組合獨贏）,A1,15.50
2021-12-22,跑馬地,7,二重彩,"11,2",81.00
2021-12-22,跑馬地,7,三重彩,"11,2,8",243.00
2021-12-22,跑馬地,7,單T,"2,8,11",83.00
2021-12-22,跑馬地,7,四連環,"2,5,8,11",190.00
2021-12-22,跑馬地,7,四重彩,"11,2,8,5","1,972.00"
2021-12-22,跑馬地,7,第六口孖寶,9/11,116.00
2021-12-22,跑馬地,7,第二口孖T,"3,5,9/2,8,11","2,362.00"
2021-12-22,跑馬地,7,三T,"1,9,10/3,5,9/2,8,11","22,514.00"
2021-12-22,跑馬地,7,三T(安慰獎),"1,9,10/3,5,9/任何組合",450.00
2021-12-22,跑馬地,8,獨贏,7,54.50
2021-12-22,跑馬地,8,位置,7,21.00
2021-12-22,跑馬地,8,連贏,"5,7",166.00
2021-12-22,跑馬地,8,位置Q,"5,7",57.00
2021-12-22,跑馬地,8,3揀1（組合獨贏）,A1,未能勝出
2021-12-22,跑馬地,8,二重彩,"7,5",393.00
2021-12-22,跑馬地,8,三重彩,"7,5,1","3,186.00"
2021-12-22,跑馬地,8,單T,"1,5,7",568.00
2021-12-22,跑馬地,8,四連環,"1,5,7,9",352.00
2021-12-22,跑馬地,8,四重彩,"7,5,1,9","12,672.00"
2021-12-22,跑馬地,8,第七口孖寶,11/7,181.00
2021-12-22,跑馬地,9,獨贏,1,44.50
2021-12-22,跑馬地,9,位置,1,15.50
2021-12-22,跑馬地,9,連贏,"1,9",127.50
2021-12-22,跑馬地,9,位置Q,"1,9",55.00
2021-12-22,跑馬地,9,3揀1（組合獨贏）,A1,未能勝出
2021-12-22,跑馬地,9,二重彩,"1,9",215.00
2021-12-22,跑馬地,9,三重彩,"1,9,2","1,681.00"
2021-12-22,跑馬地,9,單T,"1,2,9",374.00
2021-12-22,跑馬地,9,四連環,"1,2,9,12",340.00
2021-12-22,跑馬地,9,四重彩,"1,9,2,12","7,400.00"
2021-12-22,跑馬地,9,第八口孖寶,7/1,344.50
2021-12-22,跑馬地,9,三寶,11/7/1,"1,026.00"
2021-12-22,跑馬地,9,第三口孖T,"1,5,7/1,2,9","24,245.00"
2021-12-22,跑馬地,9,六環彩,"6,7,9/9,10/5,9/2,11/5,7/1,9",464.00
2021-12-22,跑馬地,9,騎師王 1,1 [莫雷拉],詳情
