date,venue,race_no,finish_pos,horse_no,horse_name,finish_time,sec1_margin,sec1_running_pos,sec1_time,sec2_margin,sec2_running_pos,sec2_time,sec3_margin,sec3_running_pos,sec3_time,sec4_margin,sec4_running_pos,sec4_time,sec5_margin,sec5_running_pos,sec5_time,sec6_margin,sec6_running_pos,sec6_time
2021-04-11,沙田,1,1,5,得力寶駒 (E270),0:56.96,1,4,13.40,1-1/2,5,20.91,1,1,22.65,,,,,,,,,
2021-04-11,沙田,1,2,9,有主意 (E344),0:57.12,1,5,13.40,SH,3,20.67,1,2,23.05,,,,,,,,,
2021-04-11,沙田,1,3,4,龍來了 (E222),0:57.15,2-1/2,8,13.64,2-3/4,7,20.87,1-1/4,3,22.64,,,,,,,,,
2021-04-11,沙田,1,4,6,不可擋 (E336),0:57.77,N,1,13.24,SH,2,20.83,5,4,23.70,,,,,,,,,
2021-04-11,沙田,1,5,7,金牌實力 (E328),0:57.79,3/4,3,13.36,1-3/4,6,20.99,5-1/4,5,23.44,,,,,,,,,
2021-04-11,沙田,1,6,1,潮州勇士 (E226),0:57.94,2-3/4,10,13.68,2-3/4,8,20.83,6-1/4,6,23.43,,,,,,,,,
2021-04-11,沙田,1,7,8,蟲草成名 (E363),0:58.03,N,2,13.28,SH,1,20.79,6-3/4,7,23.96,,,,,,,,,
2021-04-11,沙田,1,8,10,亟多福 (E334),0:58.16,1-1/2,6,13.48,1-1/4,4,20.79,7-1/2,8,23.89,,,,,,,,,
2021-04-11,沙田,1,9,2,大將風皇 (E308),0:58.71,2-1/2,9,13.64,3-1/2,10,20.99,11,9,24.08,,,,,,,,,
2021-04-11,沙田,1,10,3,恆駿之寶 (E311),0:59.41,2-1/4,7,13.60,3-1/4,9,20.99,15-1/4,10,24.82,,,,,,,,,
2021-04-11,沙田,2,1,3,吉利大勝 (D122),0:57.41,1-1/4,5,13.52,1-1/4,3,20.89,N,1,23.00,,,,,,,,,
2021-04-11,沙田,2,2,1,遨遊千里 (C363),0:57.47,N,2,13.36,SH,1,20.85,N,2,23.26,,,,,,,,,
2021-04-11,沙田,2,3,5,八心之威 (D285),0:57.72,N,1,13.32,SH,2,20.89,2,3,23.51,,,,,,,,,
2021-04-11,沙田,2,4,2,椰子糖 (D437),0:57.96,3/4,3,13.44,1-1/2,5,21.01,3-1/2,4,23.51,,,,,,,,,
2021-04-11,沙田,2,5,8,華麗傳承 (D080),0:58.03,3-1/4,13,13.84,7,14,21.49,3-3/4,5,22.70,,,,,,,,,
