date,venue,race_no,pool,combination,dividend_hkd
2021-12-01,跑馬地,1,獨贏,3,27.00
2021-12-01,跑馬地,1,位置,3,13.00
2021-12-01,跑馬地,1,連贏,"3,7",35.50
2021-12-01,跑馬地,1,位置Q,"3,7",16.50
2021-12-01,跑馬地,1,3揀1（組合獨贏）,A1,14.00
2021-12-01,跑馬地,1,二重彩,"3,7",80.00
2021-12-01,跑馬地,1,三重彩,"3,7,5",325.00
2021-12-01,跑馬地,1,單T,"3,5,7",89.00
2021-12-01,跑馬地,1,四連環,"1,3,5,7",194.00
2021-12-01,跑馬地,1,四重彩,"3,7,5,1","2,743.00"
2021-12-01,跑馬地,2,獨贏,8,54.50
2021-12-01,跑馬地,2,位置,8,18.00
2021-12-01,跑馬地,2,連贏,"3,8",127.00
2021-12-01,跑馬地,2,位置Q,"3,8",51.00
2021-12-01,跑馬地,2,3揀1（組合獨贏）,A1,未能勝出
2021-12-01,跑馬地,2,二重彩,"8,3",337.00
2021-12-01,跑馬地,2,三重彩,"8,3,11","2,480.00"
2021-12-01,跑馬地,2,單T,"3,8,11",447.00
2021-12-01,跑馬地,2,四連環,"2,3,8,11","3,994.00"
2021-12-01,跑馬地,2,四重彩,"8,3,11,2","61,022.00"
2021-12-01,跑馬地,2,第一口孖寶,3/8,341.00
2021-12-01,跑馬地,3,獨贏,7,58.50
2021-12-01,跑馬地,3,位置,7,17.00
2021-12-01,跑馬地,3,連贏,"7,11",620.50
2021-12-01,跑馬地,3,位置Q,"7,11",153.00
2021-12-01,跑馬地,3,3揀1（組合獨贏）,A1,未能勝出
2021-12-01,跑馬地,3,二重彩,"7,11","1,358.00"
2021-12-01,跑馬地,3,三重彩,"7,11,8","15,625.00"
2021-12-01,跑馬地,3,單T,"7,8,11","2,572.00"
2021-12-01,跑馬地,3,四連環,"6,7,8,11","2,494.00"
2021-12-01,跑馬地,3,四重彩,"7,11,8,6","66,752.00"
2021-12-01,跑馬地,3,第二口孖寶,8/7,353.50
2021-12-01,跑馬地,4,獨贏,4,37.00
2021-12-01,跑馬地,4,位置,4,16.50
2021-12-01,跑馬地,4,連贏,"4,5",122.00
2021-12-01,跑馬地,4,位置Q,"4,5",42.00
2021-12-01,跑馬地,4,3揀1（組合獨贏）,A1,18.00
2021-12-01,跑馬地,4,二重彩,"4,5",198.00
2021-12-01,跑馬地,4,三重彩,"4,5,3",883.00
2021-12-01,跑馬地,4,單T,"3,4,5",181.00
2021-12-01,跑馬地,4,四連環,"3,4,5,6",288.00
2021-12-01,跑馬地,4,四重彩,"4,5,3,6","4,572.00"
2021-12-01,跑馬地,4,第三口孖寶,7/4,242.50
2021-12-01,跑馬地,5,獨贏,2,31.00
2021-12-01,跑馬地,5,位置,2,13.50
2021-12-01,跑馬地,5,連贏,"2,3",197.00
2021-12-01,跑馬地,5,位置Q,"2,3",63.50
2021-12-01,跑馬地,5,3揀1（組合獨贏）,A1,19.50
2021-12-01,跑馬地,5,二重彩,"2,3",284.00
2021-12-01,跑馬地,5,三重彩,"2,3,4","4,655.00"
2021-12-01,跑馬地,5,單T,"2,3,4","1,351.00"
2021-12-01,跑馬地,5,四連環,"2,3,4,10","6,206.00"
2021-12-01,跑馬地,5,四重彩,"2,3,4,10","75,035.00"
2021-12-01,跑馬地,5,第四口孖寶,4/2,116.00
2021-12-01,跑馬地,5,第一口孖T,"3,4,5/2,3,4","18,103.00"
2021-12-01,跑馬地,6,獨贏,5,27.50
2021-12-01,跑馬地,6,位置,5,13.00
2021-12-01,跑馬地,6,連贏,"1,5",78.50
2021-12-01,跑馬地,6,位置Q,"1,5",32.00
2021-12-01,跑馬地,6,3揀1（組合獨贏）,A1,14.50
2021-12-01,跑馬地,6,二重彩,"5,1",117.00
2021-12-01,跑馬地,6,三重彩,"5,1,8","3,286.00"
2021-12-01,跑馬地,6,單T,"1,5,8","1,002.00"
2021-12-01,跑馬地,6,四連環,"1,5,8,9",577.00
2021-12-01,跑馬地,6,四重彩,"5,1,8,9","13,182.00"
2021-12-01,跑馬地,6,第五口孖寶,"2/5,6",104.00
2021-12-01,跑馬地,7,獨贏,10,48.50
2021-12-01,跑馬地,7,位置,10,18.50
2021-12-01,跑馬地,7,連贏,"4,10",159.00
2021-12-01,跑馬地,7,位置Q,"4,10",61.00
2021-12-01,跑馬地,7,3揀1（組合獨贏）,A1,未能勝出
2021-12-01,跑馬地,7,二重彩,"10,4",469.00
2021-12-01,跑馬地,7,三重彩,"10,4,1","2,615.00"
2021-12-01,跑馬地,7,單T,"1,4,10",422.00
2021-12-01,跑馬地,7,四連環,"1,4,8,10",245.00
2021-12-01,跑馬地,7,四重彩,"10,4,1,8","9,339.00"
2021-12-01,跑馬地,7,第六口孖寶,"5,6/10",235.50
2021-12-01,跑馬地,7,第二口孖T,"1,8>5,6/1,4,10","47,083.00"
2021-12-01,跑馬地,7,三T(安慰獎),"2,3,4/1,8>5,6/任何組合","12,185.00"
2021-12-01,跑馬地,8,獨贏,3,37.50
2021-12-01,跑馬地,8,位置,3,16.50
2021-12-01,跑馬地,8,連贏,"3,6",126.50
2021-12-01,跑馬地,8,位置Q,"3,6",47.50
2021-12-01,跑馬地,8,3揀1（組合獨贏）,A1,24.00
2021-12-01,跑馬地,8,二重彩,"3,6",188.00
2021-12-01,跑馬地,8,三重彩,"3,6,9","4,420.00"
2021-12-01,跑馬地,8,單T,"3,6,9","1,445.00"
2021-12-01,跑馬地,8,四連環,"3,6,8,9","4,252.00"
2021-12-01,跑馬地,8,四重彩,"3,6,9,8","55,592.00"
2021-12-01,跑馬地,8,第七口孖寶,10/3,276.50
2021-12-01,跑馬地,9,獨贏,3,40.50
2021-12-01,跑馬地,9,位置,3,14.50
2021-12-01,跑馬地,9,連贏,"3,7",218.50
2021-12-01,跑馬地,9,位置Q,"3,7",75.00
2021-12-01,跑馬地,9,3揀1（組合獨贏）,A1,25.00
2021-12-01,跑馬地,9,二重彩,"3,7",296.00
2021-12-01,跑馬地,9,三重彩,"3,7,1","1,270.00"
2021-12-01,跑馬地,9,單T,"1,3,7",335.00
2021-12-01,跑馬地,9,四連環,"1,3,5,7",324.00
2021-12-01,跑馬地,9,四重彩,"3,7,1,5","6,316.00"
2021-12-01,跑馬地,9,第八口孖寶,3/3,143.00
2021-12-01,跑馬地,9,三寶,10/3/3,"1,158.00"
2021-12-01,跑馬地,9,第三口孖T,"3,6,9/1,3,7","55,557.00"
2021-12-01,跑馬地,9,六環彩,"4,5/2,3/1,5,6/4,10/3,6/3,7","1,742.00"
2021-12-01,跑馬地,9,騎師王 1,2 [莫雷拉],詳情
