date,venue,race_no,place,horse_no,horse_name,jockey,gear,commentary
2021-01-31,沙田,1,1,7,勝得威風 (E219),莫雷拉,--,自第一檔出閘俐落，受催策上前，取得領先。直路彎前走勢暢順。直路上保持甚佳走勢，從容勝出。是賽初出，表現出色。
2021-01-31,沙田,1,2,14,紅鬃烈馬 (D087),波健士,TT,起步時被觸碰，受催策上前，居第二位，落後四分三個馬位，走第二疊。直路彎居相同位置。直路上保持佳勢，取得亞軍，一直未能追上頭馬。
2021-01-31,沙田,1,3,12,新威煌 (E095),梁家俊,--,出閘迅速，居領放馬之後，走內欄。直路彎前走勢輕鬆。直路初保持佳勢。一百五十米處未能再增速。保持穩勢，取得季軍。
2021-01-31,沙田,1,4,3,好大大 (C425),潘頓,H,出閘普通，落後一至兩個馬位，走第二疊。直路彎前居相同位置。直路初保持佳勢。二百米處未能再增速。保持穩勢至終點。
2021-01-31,沙田,1,5,8,悅華盛甲 (E033),郭能,--,自第十三檔出閘，留居包尾位置，落後約六個馬位，走內疊。入直路時走第二疊。直路上超越數匹已轉弱的對手，未能威脅頭四名馬匹。
2021-01-31,沙田,1,6,2,量化歡騰 (D049),周俊樂,CP1,出閘迅速，居中間位置，走第三疊，沒有遮擋。直路彎前居相同位置。直路初未能再增速。最後二百米逐漸轉弱。
2021-01-31,沙田,1,7,1,淺草飛 (C477),楊明綸,B/XB,起步時向內斜跑，觸碰對手，未能切入，居中間之後位置，走外疊。直路彎落後約四個馬位。直路初未能再增速。最後二百米轉弱。
2021-01-31,沙田,1,8,5,麒麟 (E151),蘇銘倫,CP1/TT1,起步時觸碰對手，居中間位置，走內欄。直路彎走內欄節省腳程。直路初未能再增速。最後二百米轉弱。
2021-01-31,沙田,1,9,9,龍城皇將 (D246),薛恩,--,與對手同步出閘，居中間之後位置，走第二疊。跑過五百米處後向外移出。直路初對催策反應平平。最後二百米轉弱。
2021-01-31,沙田,1,10,6,酷比哥 (C192),黃皓楠,CP2,出閘普通，居中間位置，走第二疊。直路彎前居相同位置。直路初未能再增速。最後二百米轉弱。
2021-01-31,沙田,1,11,4,活力勇士 (A313),陳嘉熙,H,自最外檔出閘迅速，居後列，走第四疊。直路彎沒有遮擋。入直路時走大外疊。末段毫無進展。
2021-01-31,沙田,1,12,10,黃色潛艇 (D300),巫顯東,B1,起步時被觸碰，居後列，落後約五個馬位，走內疊。直路彎走內疊節省腳程。直路初未能再增速。最後二百五十米轉弱。
2021-01-31,沙田,1,13,13,馬上喝采 (D302),何澤堯,B1/TT,自第十檔出閘，留居後列，走第二疊。入直路時落後七個馬位。直路上毫無進展。
2021-01-31,沙田,1,14,11,浩大星輝 (E020),彭國年,H,自外檔出閘，留居後列，走第三疊，有遮擋。入直路時落後六至七個馬位。直路上毫無表現。
2021-01-31,沙田,2,1,8,神期大帝 (D107),莫雷拉,B/H/TT,受推策上前，走第二疊。三百米處衝刺強勁，勝出賽事。
2021-01-31,沙田,2,2,9,天地同心 (B030),彭國年,--,收慢留後，走第三疊。三百米處穩步上前，跑獲亞軍。
2021-01-31,沙田,2,3,3,都市神話 (A086),周俊樂,B/TT,受推策，固守內欄，居中間位置。三百米處穩步上前。
2021-01-31,沙田,2,4,7,得賞 (B288),蘇銘倫,--,出閘緩慢，移入內欄，居包尾位置。直路上欠缺空位。穩步追前。
2021-01-31,沙田,2,5,12,金剛石 (C106),賀銘年,B,居包廂位置。走勢一般。
2021-01-31,沙田,2,6,2,生生勝勝 (C110),陳嘉熙,B,出閘緩慢，居後列，沿欄競跑。直路上欠缺空位。穩步上前。
2021-01-31,沙田,2,7,11,趣怡 (D242),薛恩,H-/V-,出閘緩慢，移入內欄，居後列。直路上大部分途程受阻。望空後追前。
2021-01-31,沙田,2,8,6,辣得驕 (D159),波健士,H/TT,早段受推策，居中間位置，走第三至第四疊。四百米處追前。一百五十米處無以為繼。
2021-01-31,沙田,2,9,10,星河戰駒 (C245),蔡明紹,V-/TT,居後列，走第二疊。四百米處欠缺空位。望空後追前。
2021-01-31,沙田,2,10,4,赤馬雄風 (E028),史卓豐,CP-/B1/TT1,居中間之前位置，走第二疊。二百米處轉弱。
2021-01-31,沙田,2,11,1,天意 (V417),潘頓,B,收慢留後。直路上全程受阻。未能全力施為。
2021-01-31,沙田,2,12,13,小福將 (C096),巴度,CP2/TT,居後列。從未有力一爭。
2021-01-31,沙田,2,13,5,怪獸都市 (A190),巫顯東,H2/TT1,受力策，移人內欄領放。三百米處力竭。
2021-01-31,沙田,2,14,14,活力爆發 (C525),郭能,--,居中間位置，走第三疊。三百米處再無餘力。
