date,venue,race_no,pool,combination,dividend_hkd
2021-04-05,沙田,1,獨贏,1,35.50
2021-04-05,沙田,1,位置,1,14.00
2021-04-05,沙田,1,連贏,"1,8",158.50
2021-04-05,沙田,1,位置Q,"1,8",63.00
2021-04-05,沙田,1,3揀1（組合獨贏）,A1,25.50
2021-04-05,沙田,1,二重彩,"1,8",241.00
2021-04-05,沙田,1,三重彩,"1,8,11","2,559.00"
2021-04-05,沙田,1,單T,"1,8,11",566.00
2021-04-05,沙田,1,四連環,"1,2,8,11","2,142.00"
2021-04-05,沙田,1,四重彩,"1,8,11,2","29,725.00"
2021-04-05,沙田,2,獨贏,1,33.00
2021-04-05,沙田,2,位置,1,13.00
2021-04-05,沙田,2,連贏,"1,6",90.50
2021-04-05,沙田,2,位置Q,"1,6",26.50
2021-04-05,沙田,2,3揀1（組合獨贏）,A1,24.00
2021-04-05,沙田,2,二重彩,"1,6",109.00
2021-04-05,沙田,2,三重彩,"1,6,9",406.00
2021-04-05,沙田,2,單T,"1,6,9",124.00
2021-04-05,沙田,2,四連環,"1,2,6,9",82.00
2021-04-05,沙田,2,四重彩,"1,6,9,2","1,227.00"
2021-04-05,沙田,2,第一口孖寶,1/1,82.00
2021-04-05,沙田,3,獨贏,4,126.00
2021-04-05,沙田,3,位置,4,42.00
2021-04-05,沙田,3,連贏,"1,4",122.00
2021-04-05,沙田,3,二重彩,"4,1",499.00
2021-04-05,沙田,3,三重彩,"4,1,5","1,274.00"
2021-04-05,沙田,3,單T,"1,4,5",214.00
2021-04-05,沙田,3,四連環,-,退款
2021-04-05,沙田,3,四重彩,-,退款
2021-04-05,沙田,3,第二口孖寶,1/4,438.00
2021-04-05,沙田,4,獨贏,10,19.50
2021-04-05,沙田,4,位置,10,11.00
2021-04-05,沙田,4,連贏,"10,12",64.00
2021-04-05,沙田,4,位置Q,"10,12",28.50
2021-04-05,沙田,4,3揀1（組合獨贏）,A1,16.00
2021-04-05,沙田,4,二重彩,"10,12",110.00
2021-04-05,沙田,4,三重彩,"10,12,1",619.00
2021-04-05,沙田,4,單T,"1,10,12",207.00
2021-04-05,沙田,4,四連環,"1,6,10,12",409.00
2021-04-05,沙田,4,四重彩,"10,12,1,6","4,431.00"
2021-04-05,沙田,4,第三口孖寶,4/10,551.50
2021-04-05,沙田,4,第一口孖T,"1,4,5/1,10,12","5,007.00"
2021-04-05,沙田,5,獨贏,5,41.50
2021-04-05,沙田,5,位置,5,13.50
2021-04-05,沙田,5,連贏,"5,11",42.00
2021-04-05,沙田,5,位置Q,"5,11",21.00
2021-04-05,沙田,5,3揀1（組合獨贏）,A1,未能勝出
2021-04-05,沙田,5,二重彩,"5,11",133.00
2021-04-05,沙田,5,三重彩,"5,11,9",267.00
2021-04-05,沙田,5,單T,"5,9,11",31.00
2021-04-05,沙田,5,四連環,"2,5,9,11",264.00
2021-04-05,沙田,5,四重彩,"5,11,9,2","5,238.00"
2021-04-05,沙田,5,第四口孖寶,10/5,113.50
2021-04-05,沙田,6,獨贏,1,16.00
2021-04-05,沙田,6,位置,1,10.50
2021-04-05,沙田,6,連贏,"1,11",32.50
2021-04-05,沙田,6,位置Q,"1,11",16.00
2021-04-05,沙田,6,3揀1（組合獨贏）,A1,11.50
2021-04-05,沙田,6,二重彩,"1,11",43.00
2021-04-05,沙田,6,三重彩,"1,11,2",121.00
2021-04-05,沙田,6,單T,"1,2,11",43.00
2021-04-05,沙田,6,四連環,"1,2,7,11",97.00
2021-04-05,沙田,6,四重彩,"1,11,2,7",669.00
2021-04-05,沙田,6,第五口孖寶,5/1,112.50
2021-04-05,沙田,6,三T,"1,10,12/5,9,11/1,2,11","2,225.00"
2021-04-05,沙田,6,三T(安慰獎),"1,10,12/5,9,11/任何組合",44.00
2021-04-05,沙田,7,獨贏,2,132.50
2021-04-05,沙田,7,位置,2,29.50
2021-04-05,沙田,7,連贏,"2,6",284.00
2021-04-05,沙田,7,位置Q,"2,6",93.00
2021-04-05,沙田,7,3揀1（組合獨贏）,A1,未能勝出
2021-04-05,沙田,7,二重彩,"2,6",868.00
2021-04-05,沙田,7,三重彩,"2,6,4","5,944.00"
2021-04-05,沙田,7,單T,"2,4,6",786.00
2021-04-05,沙田,7,四連環,"1,2,4,6","1,082.00"
2021-04-05,沙田,7,四重彩,"2,6,4,1","31,618.00"
2021-04-05,沙田,7,第六口孖寶,1/2,157.50
2021-04-05,沙田,7,第二口孖T,"1,2,11/2,4,6","6,491.00"
2021-04-05,沙田,8,獨贏,8,27.50
2021-04-05,沙田,8,位置,8,14.50
2021-04-05,沙田,8,連贏,"8,10",80.50
2021-04-05,沙田,8,位置Q,"8,10",36.50
2021-04-05,沙田,8,3揀1（組合獨贏）,A1,20.00
2021-04-05,沙田,8,二重彩,"8,10",145.00
2021-04-05,沙田,8,三重彩,"8,10,7","1,139.00"
2021-04-05,沙田,8,單T,"7,8,10",516.00
2021-04-05,沙田,8,四連環,"2,7,8,10",442.00
